TIME_ID,AREA_ID,AREA_NAME,APP_TYPE_NAME,LTE_FLOW_MB
202003081420,85,贵州,即时通信,3742572.19
202003081420,85,贵州,支付,88376.54
202003081420,85,贵州,应用商店,1182899.57
202003081420,85,贵州,邮箱,2406.90
202003081420,85,贵州,网盘云服务,349736.99
202003081420,85,贵州,出行旅游,3040.72
202003081420,85,贵州,微博,169826.46
202003081420,85,贵州,其他,1566.74
202003081420,85,贵州,购物,881002.19
202003081420,85,贵州,导航,292726.71
202003081420,85,贵州,财经,6851.01
202003081420,85,贵州,音乐,470164.04
202003081420,85,贵州,安全杀毒,919.96
202003081420,85,贵州,VoIP业务,24125.49
202003081420,85,贵州,视频,20886587.06
202003081420,85,贵州,视频直播,1134802.91
202003081420,85,贵州,阅读,5151.90
202003081420,85,贵州,动漫,9297.28
202003081420,85,贵州,P2P业务,85462.55
202003081420,85,贵州,游戏,239172.13
202003081420,85,贵州,彩信,581.86
202003081420,85,贵州,浏览下载,1526628.07
202003081420,85,贵州,红包业务,0.00
202003081420,85,贵州,新业务,164475.01
202003081420,850,贵安新区,视频直播,7569.89
202003081420,850,贵安新区,出行旅游,30.35
202003081420,850,贵安新区,财经,17.17
202003081420,850,贵安新区,网盘云服务,2671.57
202003081420,850,贵安新区,动漫,13.37
202003081420,850,贵安新区,游戏,1282.56
202003081420,850,贵安新区,购物,5895.51
202003081420,850,贵安新区,邮箱,28.83
202003081420,850,贵安新区,P2P业务,1040.96
202003081420,850,贵安新区,VoIP业务,244.02
202003081420,850,贵安新区,微博,1223.30
202003081420,850,贵安新区,音乐,4050.74
202003081420,850,贵安新区,视频,154871.47
202003081420,850,贵安新区,导航,2516.64
202003081420,850,贵安新区,其他,10.63
202003081420,850,贵安新区,应用商店,8687.60
202003081420,850,贵安新区,彩信,4.85
202003081420,850,贵安新区,安全杀毒,2.29
202003081420,850,贵安新区,阅读,29.78
202003081420,850,贵安新区,即时通信,26144.00
202003081420,850,贵安新区,浏览下载,11565.73
202003081420,850,贵安新区,支付,514.76
202003081420,850,贵安新区,红包业务,0.00
202003081420,850,贵安新区,新业务,618.04
202003081420,851,贵阳,财经,1259.39
202003081420,851,贵阳,导航,57615.42
202003081420,851,贵阳,出行旅游,800.18
202003081420,851,贵阳,P2P业务,18156.27
202003081420,851,贵阳,彩信,70.47
202003081420,851,贵阳,视频直播,160354.96
202003081420,851,贵阳,其他,258.06
202003081420,851,贵阳,安全杀毒,74.91
202003081420,851,贵阳,浏览下载,257767.13
202003081420,851,贵阳,游戏,27498.36
202003081420,851,贵阳,应用商店,166050.44
202003081420,851,贵阳,购物,140722.53
202003081420,851,贵阳,微博,32082.40
202003081420,851,贵阳,支付,17250.86
202003081420,851,贵阳,视频,3192578.94
202003081420,851,贵阳,VoIP业务,3420.02
202003081420,851,贵阳,动漫,867.14
202003081420,851,贵阳,阅读,869.51
202003081420,851,贵阳,网盘云服务,58992.22
202003081420,851,贵阳,邮箱,487.81
202003081420,851,贵阳,即时通信,582523.59
202003081420,851,贵阳,音乐,79212.62
202003081420,851,贵阳,红包业务,0.00
202003081420,851,贵阳,新业务,16672.36
202003081420,852,遵义,浏览下载,253339.11
202003081420,852,遵义,财经,813.10
202003081420,852,遵义,P2P业务,12110.47
202003081420,852,遵义,网盘云服务,54397.89
202003081420,852,遵义,游戏,37668.92
202003081420,852,遵义,VoIP业务,3616.27
202003081420,852,遵义,彩信,110.93
202003081420,852,遵义,安全杀毒,128.74
202003081420,852,遵义,出行旅游,408.80
202003081420,852,遵义,动漫,1535.91
202003081420,852,遵义,购物,141723.64
202003081420,852,遵义,导航,47408.23
202003081420,852,遵义,即时通信,595102.08
202003081420,852,遵义,应用商店,187217.63
202003081420,852,遵义,视频直播,163827.81
202003081420,852,遵义,邮箱,355.52
202003081420,852,遵义,支付,14613.88
202003081420,852,遵义,阅读,807.72
202003081420,852,遵义,音乐,72581.15
202003081420,852,遵义,其他,239.92
202003081420,852,遵义,微博,28598.07
202003081420,852,遵义,视频,3596344.59
202003081420,852,遵义,红包业务,0.00
202003081420,852,遵义,新业务,28113.64
202003081420,853,安顺,网盘云服务,21309.96
202003081420,853,安顺,彩信,73.83
202003081420,853,安顺,安全杀毒,137.38
202003081420,853,安顺,P2P业务,6975.61
202003081420,853,安顺,游戏,14843.94
202003081420,853,安顺,音乐,30152.84
202003081420,853,安顺,其他,88.90
202003081420,853,安顺,视频,1408790.88
202003081420,853,安顺,VoIP业务,1489.05
202003081420,853,安顺,视频直播,74848.98
202003081420,853,安顺,阅读,279.20
202003081420,853,安顺,应用商店,68960.96
202003081420,853,安顺,邮箱,126.84
202003081420,853,安顺,财经,438.30
202003081420,853,安顺,动漫,427.40
202003081420,853,安顺,微博,9622.66
202003081420,853,安顺,支付,5169.09
202003081420,853,安顺,导航,19994.22
202003081420,853,安顺,购物,55883.59
202003081420,853,安顺,即时通信,235716.06
202003081420,853,安顺,出行旅游,216.16
202003081420,853,安顺,浏览下载,103461.76
202003081420,853,安顺,红包业务,0.00
202003081420,853,安顺,新业务,13646.15
202003081420,854,黔南,动漫,885.21
202003081420,854,黔南,微博,16851.30
202003081420,854,黔南,安全杀毒,48.74
202003081420,854,黔南,VoIP业务,1910.20
202003081420,854,黔南,购物,83397.26
