TIME_ID,AREA_ID,AREA_NAME,APP_TYPE_NAME,LTE_FLOW_MB
202002010845,85,贵州,视频直播,965779.69
202002010845,85,贵州,其他,0.00
202002010845,85,贵州,阅读,3091.61
202002010845,85,贵州,浏览下载,1234746.17
202002010845,85,贵州,邮箱,1576.08
202002010845,85,贵州,视频,18045393.03
202002010845,85,贵州,出行旅游,3987.56
202002010845,85,贵州,财经,1763.11
202002010845,85,贵州,导航,107368.60
202002010845,85,贵州,购物,340800.43
202002010845,85,贵州,安全杀毒,364.79
202002010845,85,贵州,P2P业务,40496.12
202002010845,85,贵州,彩信,74.65
202002010845,85,贵州,网盘云服务,368434.27
202002010845,85,贵州,VoIP业务,12808.64
202002010845,85,贵州,动漫,3523.08
202002010845,85,贵州,应用商店,477161.28
202002010845,85,贵州,微博,104930.44
202002010845,85,贵州,即时通信,2060982.48
202002010845,85,贵州,音乐,227431.00
202002010845,85,贵州,支付,39826.88
202002010845,85,贵州,游戏,41426.08
202002010845,85,贵州,红包业务,0.00
202002010845,85,贵州,新业务,143217.08
202002010845,850,贵安新区,游戏,172.26
202002010845,850,贵安新区,视频直播,5558.26
202002010845,850,贵安新区,音乐,1085.42
202002010845,850,贵安新区,财经,0.49
202002010845,850,贵安新区,阅读,19.01
202002010845,850,贵安新区,其他,0.00
202002010845,850,贵安新区,动漫,0.43
202002010845,850,贵安新区,P2P业务,398.58
202002010845,850,贵安新区,导航,571.95
202002010845,850,贵安新区,邮箱,3.71
202002010845,850,贵安新区,网盘云服务,1691.00
202002010845,850,贵安新区,VoIP业务,15.46
202002010845,850,贵安新区,购物,1403.84
202002010845,850,贵安新区,安全杀毒,0.93
202002010845,850,贵安新区,即时通信,7667.16
202002010845,850,贵安新区,彩信,0.00
202002010845,850,贵安新区,浏览下载,5413.66
202002010845,850,贵安新区,出行旅游,29.41
202002010845,850,贵安新区,支付,156.37
202002010845,850,贵安新区,微博,351.74
202002010845,850,贵安新区,视频,90011.00
202002010845,850,贵安新区,应用商店,1958.48
202002010845,850,贵安新区,红包业务,0.00
202002010845,850,贵安新区,新业务,651.15
202002010845,851,贵阳,游戏,3632.58
202002010845,851,贵阳,应用商店,48377.40
202002010845,851,贵阳,邮箱,245.98
202002010845,851,贵阳,安全杀毒,12.83
202002010845,851,贵阳,微博,12595.77
202002010845,851,贵阳,动漫,294.54
202002010845,851,贵阳,购物,40972.55
202002010845,851,贵阳,支付,4759.49
202002010845,851,贵阳,其他,0.00
202002010845,851,贵阳,网盘云服务,36293.24
202002010845,851,贵阳,即时通信,183268.15
202002010845,851,贵阳,P2P业务,4356.99
202002010845,851,贵阳,VoIP业务,935.92
202002010845,851,贵阳,财经,214.88
202002010845,851,贵阳,彩信,8.59
202002010845,851,贵阳,出行旅游,305.32
202002010845,851,贵阳,导航,14914.89
202002010845,851,贵阳,音乐,26716.12
202002010845,851,贵阳,视频,1860413.54
202002010845,851,贵阳,视频直播,96062.31
202002010845,851,贵阳,阅读,398.49
202002010845,851,贵阳,浏览下载,146842.32
202002010845,851,贵阳,红包业务,0.00
202002010845,851,贵阳,新业务,7465.14
202002010845,852,遵义,彩信,19.70
202002010845,852,遵义,浏览下载,225715.86
202002010845,852,遵义,即时通信,347580.63
202002010845,852,遵义,其他,0.00
202002010845,852,遵义,P2P业务,7259.69
202002010845,852,遵义,邮箱,284.05
202002010845,852,遵义,音乐,36819.93
202002010845,852,遵义,财经,520.43
202002010845,852,遵义,视频,3455689.68
202002010845,852,遵义,出行旅游,714.30
202002010845,852,遵义,支付,6672.65
202002010845,852,遵义,VoIP业务,1403.98
202002010845,852,遵义,动漫,619.25
202002010845,852,遵义,阅读,608.74
202002010845,852,遵义,购物,53121.06
202002010845,852,遵义,安全杀毒,17.99
202002010845,852,遵义,微博,21320.77
202002010845,852,遵义,应用商店,74375.44
202002010845,852,遵义,导航,19581.94
