TIME_ID,AREA_ID,AREA_NAME,COUNTY_NAME|LTE_FLOW_MB
202002031230,850,贵安新区,贵安新区,272377.55
202002031230,851,贵阳,云岩区,762271.32
202002031230,851,贵阳,南明区,516601.57
202002031230,851,贵阳,清镇市,829338.43
202002031230,851,贵阳,小河区,514622.27
202002031230,851,贵阳,观山湖区,479594.35
202002031230,851,贵阳,开阳县,608974.54
202002031230,851,贵阳,花溪区,529489.75
202002031230,851,贵阳,修文县,406597.14
202002031230,851,贵阳,白云区,458270.80
202002031230,851,贵阳,乌当区,396707.28
202002031230,851,贵阳,息烽县,341494.27
202002031230,852,遵义,播州区,1138961.48
202002031230,852,遵义,仁怀市,984136.73
202002031230,852,遵义,习水县,851283.93
202002031230,852,遵义,桐梓县,771052.49
202002031230,852,遵义,汇川区,646114.08
202002031230,852,遵义,红花岗区,658183.54
202002031230,852,遵义,正安县,669152.74
202002031230,852,遵义,绥阳县,654390.29
202002031230,852,遵义,湄潭县,560796.56
202002031230,852,遵义,凤冈县,550423.80
202002031230,852,遵义,务川县,554408.26
202002031230,852,遵义,新蒲区,504511.16
202002031230,852,遵义,道真县,449029.09
202002031230,852,遵义,赤水市,280369.01
202002031230,852,遵义,余庆县,353120.19
202002031230,853,安顺,西秀区,1083717.61
202002031230,853,安顺,普定县,572998.48
202002031230,853,安顺,镇宁县,572965.53
202002031230,853,安顺,关岭县,486932.69
202002031230,853,安顺,紫云县,511879.21
202002031230,853,安顺,平坝县,386978.27
202002031230,854,黔南,瓮安县,777947.93
202002031230,854,黔南,都匀市,540319.31
202002031230,854,黔南,惠水县,669033.14
202002031230,854,黔南,罗甸县,525950.50
202002031230,854,黔南,福泉市,506928.69
202002031230,854,黔南,三都县,453263.23
202002031230,854,黔南,独山县,417808.54
202002031230,854,黔南,平塘县,454432.59
202002031230,854,黔南,贵定县,362580.21
202002031230,854,黔南,龙里县,407508.52
202002031230,854,黔南,长顺县,410281.56
202002031230,854,黔南,荔波县,231274.48
202002031230,855,黔东南,凯里市,870986.10
202002031230,855,黔东南,黎平县,783885.47
202002031230,855,黔东南,榕江县,557936.70
202002031230,855,黔东南,黄平县,503961.47
202002031230,855,黔东南,天柱县,472712.03
202002031230,855,黔东南,从江县,443065.42
202002031230,855,黔东南,镇远县,422269.59
202002031230,855,黔东南,剑河县,396172.65
202002031230,855,黔东南,锦屏县,312966.71
202002031230,855,黔东南,岑巩县,344937.55
202002031230,855,黔东南,三穗县,333881.62
202002031230,855,黔东南,施秉县,285790.79
202002031230,855,黔东南,雷山县,256798.59
202002031230,855,黔东南,台江县,242024.46
202002031230,855,黔东南,丹寨县,210841.58
202002031230,855,黔东南,麻江县,204387.68
202002031230,856,铜仁,松桃县,819327.81
202002031230,856,铜仁,思南县,751261.57
202002031230,856,铜仁,沿河县,699032.42
202002031230,856,铜仁,德江县,760481.33
202002031230,856,铜仁,石阡县,572364.43
202002031230,856,铜仁,印江县,523515.23
202002031230,856,铜仁,碧江区,456915.94
202002031230,856,铜仁,江口县,342345.81
202002031230,856,铜仁,玉屏县,263317.15
202002031230,856,铜仁,万山区,200218.68
202002031230,857,毕节,威宁县,1726657.44
202002031230,857,毕节,毕节市,1446187.32
202002031230,857,毕节,织金县,1517355.64
202002031230,857,毕节,黔西县,1287679.42
202002031230,857,毕节,纳雍县,1077839.72
202002031230,857,毕节,大方县,1155978.21
202002031230,857,毕节,赫章县,1107371.33
202002031230,857,毕节,金沙县,821114.40
202002031230,857,毕节,金海湖新区,349834.45
202002031230,858,六盘水,盘州,1271967.47
202002031230,858,六盘水,水城县,687501.67
202002031230,858,六盘水,钟山区,678094.61
202002031230,858,六盘水,六枝县,512180.27
202002031230,859,黔西南,兴义市,1186160.02
202002031230,859,黔西南,兴仁市,746494.85
202002031230,859,黔西南,贞丰县,547852.97
202002031230,859,黔西南,安龙县,554418.36
202002031230,859,黔西南,望谟县,452247.59
202002031230,859,黔西南,普安县,451360.80
202002031230,859,黔西南,晴隆县,416726.89
202002031230,859,黔西南,册亨县,303430.94
