TIME_ID,AREA_ID,AREA_NAME,COUNTY_NAME|LTE_FLOW_MB
202002021925,850,贵安新区,贵安新区,338066.34
202002021925,851,贵阳,云岩区,883602.00
202002021925,851,贵阳,南明区,564268.22
202002021925,851,贵阳,清镇市,945318.43
202002021925,851,贵阳,小河区,587040.82
202002021925,851,贵阳,观山湖区,513018.72
202002021925,851,贵阳,开阳县,676680.36
202002021925,851,贵阳,花溪区,638525.58
202002021925,851,贵阳,白云区,572177.76
202002021925,851,贵阳,乌当区,475096.01
202002021925,851,贵阳,修文县,476820.81
202002021925,851,贵阳,息烽县,400353.60
202002021925,852,遵义,播州区,1188909.33
202002021925,852,遵义,仁怀市,975631.41
202002021925,852,遵义,习水县,852424.30
202002021925,852,遵义,桐梓县,823611.44
202002021925,852,遵义,汇川区,709755.63
202002021925,852,遵义,红花岗区,710834.10
202002021925,852,遵义,正安县,700670.21
202002021925,852,遵义,绥阳县,714075.71
202002021925,852,遵义,湄潭县,604812.75
202002021925,852,遵义,凤冈县,616517.77
202002021925,852,遵义,务川县,600605.23
202002021925,852,遵义,新蒲区,543358.26
202002021925,852,遵义,道真县,461164.40
202002021925,852,遵义,赤水市,308227.02
202002021925,852,遵义,余庆县,402927.68
202002021925,853,安顺,西秀区,1344896.80
202002021925,853,安顺,普定县,688349.09
202002021925,853,安顺,镇宁县,675382.41
202002021925,853,安顺,关岭县,618128.03
202002021925,853,安顺,紫云县,601020.77
202002021925,853,安顺,平坝县,468986.50
202002021925,854,黔南,瓮安县,891984.25
202002021925,854,黔南,都匀市,645427.88
202002021925,854,黔南,惠水县,795290.88
202002021925,854,黔南,罗甸县,607326.84
202002021925,854,黔南,福泉市,579549.19
202002021925,854,黔南,三都县,501575.51
202002021925,854,黔南,独山县,486748.73
202002021925,854,黔南,平塘县,530521.30
202002021925,854,黔南,贵定县,431709.43
202002021925,854,黔南,龙里县,508353.79
202002021925,854,黔南,长顺县,491313.06
202002021925,854,黔南,荔波县,263525.59
202002021925,855,黔东南,凯里市,951213.97
202002021925,855,黔东南,黎平县,930433.43
202002021925,855,黔东南,榕江县,669812.01
202002021925,855,黔东南,黄平县,557059.59
202002021925,855,黔东南,天柱县,520432.60
202002021925,855,黔东南,从江县,510916.24
202002021925,855,黔东南,镇远县,490919.32
202002021925,855,黔东南,剑河县,442872.23
202002021925,855,黔东南,岑巩县,410334.95
202002021925,855,黔东南,三穗县,366893.06
202002021925,855,黔东南,锦屏县,369380.93
202002021925,855,黔东南,施秉县,310878.02
202002021925,855,黔东南,雷山县,277003.70
202002021925,855,黔东南,台江县,267702.15
202002021925,855,黔东南,丹寨县,235871.00
202002021925,855,黔东南,麻江县,235077.68
202002021925,856,铜仁,松桃县,928229.78
202002021925,856,铜仁,思南县,836398.87
202002021925,856,铜仁,德江县,837729.28
202002021925,856,铜仁,沿河县,787665.58
202002021925,856,铜仁,石阡县,654028.60
202002021925,856,铜仁,印江县,589178.26
202002021925,856,铜仁,碧江区,501756.72
202002021925,856,铜仁,江口县,393027.36
202002021925,856,铜仁,玉屏县,298975.01
202002021925,856,铜仁,万山区,227305.45
202002021925,857,毕节,威宁县,2040628.60
202002021925,857,毕节,毕节市,1739792.95
202002021925,857,毕节,织金县,1782426.88
202002021925,857,毕节,黔西县,1482739.53
202002021925,857,毕节,纳雍县,1238522.88
202002021925,857,毕节,大方县,1308251.20
202002021925,857,毕节,赫章县,1316902.10
202002021925,857,毕节,金沙县,988798.07
202002021925,857,毕节,金海湖新区,389811.09
202002021925,858,六盘水,盘州,1453265.35
202002021925,858,六盘水,水城县,812029.40
202002021925,858,六盘水,钟山区,812003.38
202002021925,858,六盘水,六枝县,598845.03
202002021925,859,黔西南,兴义市,1432031.35
202002021925,859,黔西南,兴仁市,880447.55
202002021925,859,黔西南,贞丰县,670919.70
202002021925,859,黔西南,安龙县,695383.41
202002021925,859,黔西南,普安县,524686.73
202002021925,859,黔西南,望谟县,532769.40
202002021925,859,黔西南,晴隆县,500119.13
202002021925,859,黔西南,册亨县,363789.09
