TIME_ID,AREA_ID,AREA_NAME,LTE_FLOW_GB
202002022205,85,贵州,65526.29
202002022205,850,贵安新区,341.59
202002022205,851,贵阳,6978.05
202002022205,852,遵义,10079.47
202002022205,853,安顺,4622.11
202002022205,854,都匀,6872.88
202002022205,855,凯里,7831.63
202002022205,856,铜仁,5838.24
202002022205,857,毕节,13111.40
202002022205,858,六盘水,3797.95
202002022205,859,兴义,5568.99
