TIME_ID,AREA_ID,AREA_NAME,LTE_FLOW_GB
202002041925,85,贵州,58986.89
202002041925,850,贵安新区,302.59
202002041925,851,贵阳,6260.11
202002041925,852,遵义,9854.17
202002041925,853,安顺,3938.99
202002041925,854,都匀,6164.49
202002041925,855,凯里,6922.08
202002041925,856,铜仁,5896.30
202002041925,857,毕节,11009.40
202002041925,858,六盘水,3422.49
202002041925,859,兴义,5219.15
