TIME_ID,AREA_ID,AREA_NAME,COUNTY_NAME|LTE_FLOW_MB
202002042050,850,贵安新区,贵安新区,343671.61
202002042050,851,贵阳,云岩区,944581.21
202002042050,851,贵阳,南明区,603535.43
202002042050,851,贵阳,清镇市,963715.44
202002042050,851,贵阳,小河区,627642.74
202002042050,851,贵阳,观山湖区,539053.35
202002042050,851,贵阳,开阳县,692606.93
202002042050,851,贵阳,花溪区,660281.61
202002042050,851,贵阳,白云区,561987.79
202002042050,851,贵阳,乌当区,483062.57
202002042050,851,贵阳,修文县,483278.49
202002042050,851,贵阳,息烽县,395553.78
202002042050,852,遵义,播州区,1172745.48
202002042050,852,遵义,仁怀市,1013486.80
202002042050,852,遵义,习水县,877411.17
202002042050,852,遵义,桐梓县,851860.02
202002042050,852,遵义,汇川区,690196.69
202002042050,852,遵义,红花岗区,709504.17
202002042050,852,遵义,正安县,718470.96
202002042050,852,遵义,绥阳县,686684.25
202002042050,852,遵义,湄潭县,593332.01
202002042050,852,遵义,凤冈县,618364.58
202002042050,852,遵义,务川县,613405.27
202002042050,852,遵义,新蒲区,534048.64
202002042050,852,遵义,道真县,492025.76
202002042050,852,遵义,赤水市,335084.53
202002042050,852,遵义,余庆县,394807.86
202002042050,853,安顺,西秀区,1379032.44
202002042050,853,安顺,普定县,696214.52
202002042050,853,安顺,镇宁县,710662.35
202002042050,853,安顺,关岭县,642618.74
202002042050,853,安顺,紫云县,679901.32
202002042050,853,安顺,平坝县,466913.90
202002042050,854,黔南,瓮安县,886696.65
202002042050,854,黔南,都匀市,689024.42
202002042050,854,黔南,惠水县,828797.76
202002042050,854,黔南,罗甸县,652571.01
202002042050,854,黔南,三都县,560943.15
202002042050,854,黔南,福泉市,560214.38
202002042050,854,黔南,独山县,492714.76
202002042050,854,黔南,平塘县,537118.17
202002042050,854,黔南,长顺县,508197.58
202002042050,854,黔南,贵定县,443021.77
202002042050,854,黔南,龙里县,474127.89
202002042050,854,黔南,荔波县,301618.02
202002042050,855,黔东南,凯里市,1050517.20
202002042050,855,黔东南,黎平县,956406.47
202002042050,855,黔东南,榕江县,702241.82
202002042050,855,黔东南,黄平县,567438.92
202002042050,855,黔东南,天柱县,540922.38
202002042050,855,黔东南,从江县,535529.47
202002042050,855,黔东南,剑河县,450074.22
202002042050,855,黔东南,镇远县,483213.98
202002042050,855,黔东南,锦屏县,375635.36
202002042050,855,黔东南,岑巩县,404550.08
202002042050,855,黔东南,三穗县,365497.07
202002042050,855,黔东南,施秉县,318256.58
202002042050,855,黔东南,雷山县,309823.06
202002042050,855,黔东南,台江县,276541.55
202002042050,855,黔东南,丹寨县,257069.25
202002042050,855,黔东南,麻江县,234736.73
202002042050,856,铜仁,松桃县,955322.47
202002042050,856,铜仁,思南县,851354.84
202002042050,856,铜仁,德江县,863473.75
202002042050,856,铜仁,沿河县,804034.04
202002042050,856,铜仁,石阡县,670256.98
202002042050,856,铜仁,印江县,578985.39
202002042050,856,铜仁,碧江区,540145.76
202002042050,856,铜仁,江口县,411522.22
202002042050,856,铜仁,玉屏县,298478.07
202002042050,856,铜仁,万山区,238870.21
202002042050,857,毕节,威宁县,2134101.54
202002042050,857,毕节,毕节市,1778504.19
202002042050,857,毕节,织金县,1773275.87
202002042050,857,毕节,黔西县,1512936.58
202002042050,857,毕节,纳雍县,1296271.84
202002042050,857,毕节,大方县,1377556.93
202002042050,857,毕节,赫章县,1460776.85
202002042050,857,毕节,金沙县,967826.88
202002042050,857,毕节,金海湖新区,421570.30
202002042050,858,六盘水,盘州,1348259.52
202002042050,858,六盘水,水城县,846987.02
202002042050,858,六盘水,钟山区,850595.40
202002042050,858,六盘水,六枝县,614473.18
202002042050,859,黔西南,兴义市,1407542.72
202002042050,859,黔西南,兴仁市,873838.08
202002042050,859,黔西南,贞丰县,699244.63
202002042050,859,黔西南,安龙县,699080.58
202002042050,859,黔西南,望谟县,592367.82
202002042050,859,黔西南,普安县,545526.35
202002042050,859,黔西南,晴隆县,524035.82
202002042050,859,黔西南,册亨县,398207.43
