TIME_ID,AREA_ID,AREA_NAME,COUNTY_NAME|LTE_FLOW_MB
202002022135,850,贵安新区,贵安新区,351106.19
202002022135,851,贵阳,云岩区,982718.11
202002022135,851,贵阳,南明区,627074.64
202002022135,851,贵阳,清镇市,994036.95
202002022135,851,贵阳,小河区,652172.02
202002022135,851,贵阳,观山湖区,562444.00
202002022135,851,贵阳,开阳县,706573.24
202002022135,851,贵阳,花溪区,678941.47
202002022135,851,贵阳,白云区,583262.89
202002022135,851,贵阳,乌当区,487113.09
202002022135,851,贵阳,修文县,491292.44
202002022135,851,贵阳,息烽县,399480.72
202002022135,852,遵义,播州区,1164680.19
202002022135,852,遵义,仁怀市,962255.95
202002022135,852,遵义,习水县,856527.52
202002022135,852,遵义,桐梓县,822084.58
202002022135,852,遵义,汇川区,689018.26
202002022135,852,遵义,红花岗区,710990.91
202002022135,852,遵义,正安县,696057.35
202002022135,852,遵义,绥阳县,676376.65
202002022135,852,遵义,湄潭县,587591.15
202002022135,852,遵义,凤冈县,615713.09
202002022135,852,遵义,务川县,594864.50
202002022135,852,遵义,新蒲区,532235.84
202002022135,852,遵义,道真县,478001.39
202002022135,852,遵义,赤水市,313347.58
202002022135,852,遵义,余庆县,393182.92
202002022135,853,安顺,西秀区,1439520.02
202002022135,853,安顺,普定县,728069.00
202002022135,853,安顺,镇宁县,737262.39
202002022135,853,安顺,关岭县,660563.17
202002022135,853,安顺,紫云县,705180.01
202002022135,853,安顺,平坝县,496333.06
202002022135,854,黔南,瓮安县,883303.49
202002022135,854,黔南,都匀市,685125.21
202002022135,854,黔南,惠水县,827128.52
202002022135,854,黔南,罗甸县,638010.25
202002022135,854,黔南,福泉市,591742.41
202002022135,854,黔南,三都县,553254.24
202002022135,854,黔南,独山县,522404.84
202002022135,854,黔南,平塘县,546603.73
202002022135,854,黔南,贵定县,438230.00
202002022135,854,黔南,长顺县,501946.07
202002022135,854,黔南,龙里县,503674.26
202002022135,854,黔南,荔波县,291538.43
202002022135,855,黔东南,凯里市,1036457.94
202002022135,855,黔东南,黎平县,957418.77
202002022135,855,黔东南,榕江县,724426.85
202002022135,855,黔东南,黄平县,563037.90
202002022135,855,黔东南,从江县,578955.88
202002022135,855,黔东南,天柱县,516082.71
202002022135,855,黔东南,剑河县,467877.44
202002022135,855,黔东南,镇远县,481130.46
202002022135,855,黔东南,锦屏县,370966.35
202002022135,855,黔东南,岑巩县,385011.45
202002022135,855,黔东南,三穗县,361436.97
202002022135,855,黔东南,雷山县,308830.01
202002022135,855,黔东南,施秉县,322593.94
202002022135,855,黔东南,台江县,286912.05
202002022135,855,黔东南,丹寨县,259466.98
202002022135,855,黔东南,麻江县,238307.55
202002022135,856,铜仁,松桃县,918528.95
202002022135,856,铜仁,思南县,833749.46
202002022135,856,铜仁,德江县,814298.25
202002022135,856,铜仁,沿河县,778570.35
202002022135,856,铜仁,石阡县,644885.71
202002022135,856,铜仁,印江县,562999.70
202002022135,856,铜仁,碧江区,495490.09
202002022135,856,铜仁,江口县,379619.48
202002022135,856,铜仁,玉屏县,282368.30
202002022135,856,铜仁,万山区,232334.31
202002022135,857,毕节,威宁县,2209023.79
202002022135,857,毕节,毕节市,1850483.94
202002022135,857,毕节,织金县,1910298.50
202002022135,857,毕节,黔西县,1539812.04
202002022135,857,毕节,纳雍县,1347765.32
202002022135,857,毕节,大方县,1480350.58
202002022135,857,毕节,赫章县,1480535.21
202002022135,857,毕节,金沙县,974129.19
202002022135,857,毕节,金海湖新区,448078.57
202002022135,858,六盘水,盘州,1498966.36
202002022135,858,六盘水,水城县,866982.26
202002022135,858,六盘水,钟山区,879997.17
202002022135,858,六盘水,六枝县,645898.84
202002022135,859,黔西南,兴义市,1388611.42
202002022135,859,黔西南,兴仁市,874911.59
202002022135,859,黔西南,贞丰县,697749.00
202002022135,859,黔西南,安龙县,688395.39
202002022135,859,黔西南,望谟县,605688.24
202002022135,859,黔西南,普安县,554683.21
202002022135,859,黔西南,晴隆县,519605.86
202002022135,859,黔西南,册亨县,412797.91
