TIME_ID,AREA_ID,AREA_NAME,APP_TYPE_NAME,LTE_FLOW_MB
202002051425,85,贵州,动漫,9362.00
202002051425,85,贵州,财经,6862.30
202002051425,85,贵州,VoIP业务,29290.81
202002051425,85,贵州,购物,468149.11
202002051425,85,贵州,视频,26635221.45
202002051425,85,贵州,安全杀毒,609.74
202002051425,85,贵州,邮箱,2658.26
202002051425,85,贵州,其他,0.00
202002051425,85,贵州,阅读,4751.08
202002051425,85,贵州,彩信,718.74
202002051425,85,贵州,游戏,269465.17
202002051425,85,贵州,即时通信,4125578.11
202002051425,85,贵州,微博,163694.22
202002051425,85,贵州,音乐,438532.95
202002051425,85,贵州,P2P业务,60396.51
202002051425,85,贵州,支付,59961.42
202002051425,85,贵州,应用商店,949674.64
202002051425,85,贵州,出行旅游,2964.43
202002051425,85,贵州,浏览下载,1845741.01
202002051425,85,贵州,导航,194263.22
202002051425,85,贵州,视频直播,1539559.29
202002051425,85,贵州,网盘云服务,482393.20
202002051425,85,贵州,红包业务,0.00
202002051425,85,贵州,新业务,263180.99
202002051425,850,贵安新区,其他,0.00
202002051425,850,贵安新区,即时通信,11113.47
202002051425,850,贵安新区,VoIP业务,49.03
202002051425,850,贵安新区,P2P业务,215.85
202002051425,850,贵安新区,游戏,631.49
202002051425,850,贵安新区,彩信,2.30
202002051425,850,贵安新区,导航,710.45
202002051425,850,贵安新区,网盘云服务,1421.90
202002051425,850,贵安新区,邮箱,10.79
202002051425,850,贵安新区,视频直播,6579.61
202002051425,850,贵安新区,支付,240.38
202002051425,850,贵安新区,应用商店,1979.62
202002051425,850,贵安新区,阅读,12.63
202002051425,850,贵安新区,财经,8.63
202002051425,850,贵安新区,购物,1834.29
202002051425,850,贵安新区,视频,111075.86
202002051425,850,贵安新区,音乐,1642.81
202002051425,850,贵安新区,出行旅游,3.20
202002051425,850,贵安新区,微博,629.20
202002051425,850,贵安新区,浏览下载,6987.12
202002051425,850,贵安新区,安全杀毒,31.86
202002051425,850,贵安新区,动漫,3.58
202002051425,850,贵安新区,红包业务,0.00
202002051425,850,贵安新区,新业务,535.59
202002051425,851,贵阳,购物,41319.69
202002051425,851,贵阳,音乐,32072.44
202002051425,851,贵阳,阅读,384.33
202002051425,851,贵阳,浏览下载,159338.59
202002051425,851,贵阳,彩信,36.16
202002051425,851,贵阳,导航,18233.52
202002051425,851,贵阳,视频,2106849.79
202002051425,851,贵阳,应用商店,61892.37
202002051425,851,贵阳,VoIP业务,3216.98
202002051425,851,贵阳,微博,14808.52
202002051425,851,贵阳,网盘云服务,39076.29
202002051425,851,贵阳,其他,0.00
202002051425,851,贵阳,P2P业务,6411.84
202002051425,851,贵阳,视频直播,122315.09
202002051425,851,贵阳,安全杀毒,27.91
202002051425,851,贵阳,即时通信,282225.35
202002051425,851,贵阳,财经,1203.31
202002051425,851,贵阳,支付,5672.86
202002051425,851,贵阳,动漫,533.73
202002051425,851,贵阳,邮箱,300.27
202002051425,851,贵阳,出行旅游,301.47
202002051425,851,贵阳,游戏,15869.65
202002051425,851,贵阳,红包业务,0.00
202002051425,851,贵阳,新业务,11060.96
202002051425,852,遵义,邮箱,527.72
202002051425,852,遵义,应用商店,159674.52
202002051425,852,遵义,财经,1177.30
202002051425,852,遵义,微博,31836.50
202002051425,852,遵义,游戏,45257.09
202002051425,852,遵义,支付,10438.17
202002051425,852,遵义,网盘云服务,78570.75
202002051425,852,遵义,VoIP业务,3605.22
202002051425,852,遵义,彩信,101.85
202002051425,852,遵义,音乐,77493.32
202002051425,852,遵义,视频直播,244987.78
202002051425,852,遵义,导航,38459.24
202002051425,852,遵义,视频,5197611.98
202002051425,852,遵义,动漫,1472.30
202002051425,852,遵义,浏览下载,355662.75
202002051425,852,遵义,安全杀毒,79.69
202002051425,852,遵义,出行旅游,453.28
202002051425,852,遵义,即时通信,738206.40
202002051425,852,遵义,阅读,850.27
202002051425,852,遵义,购物,80884.36
202002051425,852,遵义,P2P业务,9559.50
202002051425,852,遵义,其他,0.00
202002051425,852,遵义,红包业务,0.00
202002051425,852,遵义,新业务,41978.37
202002051425,853,安顺,视频,1348352.93
202002051425,853,安顺,安全杀毒,73.13
202002051425,853,安顺,视频直播,75203.78
202002051425,853,安顺,音乐,19535.75
202002051425,853,安顺,购物,20090.13
202002051425,853,安顺,应用商店,39944.58
202002051425,853,安顺,支付,2693.65
202002051425,853,安顺,其他,0.00
202002051425,853,安顺,邮箱,99.45
202002051425,853,安顺,游戏,12512.81
202002051425,853,安顺,微博,7190.93
202002051425,853,安顺,浏览下载,84082.28
202002051425,853,安顺,出行旅游,130.00
202002051425,853,安顺,即时通信,172478.14
202002051425,853,安顺,网盘云服务,18950.56
202002051425,853,安顺,阅读,178.65
202002051425,853,安顺,彩信,164.21
202002051425,853,安顺,P2P业务,3498.48
202002051425,853,安顺,VoIP业务,1409.10
202002051425,853,安顺,动漫,416.39
202002051425,853,安顺,财经,187.96
202002051425,853,安顺,导航,9649.02
202002051425,853,安顺,红包业务,0.00
202002051425,853,安顺,新业务,15435.57
202002051425,854,黔南,视频,3089551.87
202002051425,854,黔南,导航,18985.09
202002051425,854,黔南,支付,7183.75
202002051425,854,黔南,动漫,920.24
202002051425,854,黔南,网盘云服务,59080.88
202002051425,854,黔南,P2P业务,6890.57
202002051425,854,黔南,邮箱,225.45
202002051425,854,黔南,微博,17561.82
202002051425,854,黔南,安全杀毒,64.70
202002051425,854,黔南,购物,53500.22
202002051425,854,黔南,彩信,58.01
202002051425,854,黔南,应用商店,111612.03
202002051425,854,黔南,阅读,479.42
202002051425,854,黔南,出行旅游,314.31
202002051425,854,黔南,其他,0.00
202002051425,854,黔南,音乐,46690.57
202002051425,854,黔南,即时通信,476105.32
202002051425,854,黔南,浏览下载,216872.19
202002051425,854,黔南,财经,818.09
202002051425,854,黔南,视频直播,203769.15
202002051425,854,黔南,VoIP业务,2697.01
202002051425,854,黔南,游戏,28445.16
202002051425,854,黔南,红包业务,0.00
202002051425,854,黔南,新业务,32039.16
202002051425,855,黔东南,财经,644.38
202002051425,855,黔东南,浏览下载,265650.46
202002051425,855,黔东南,VoIP业务,2796.75
202002051425,855,黔东南,应用商店,142481.03
202002051425,855,黔东南,动漫,1488.61
202002051425,855,黔东南,安全杀毒,112.14
202002051425,855,黔东南,P2P业务,7899.36
202002051425,855,黔东南,视频直播,260590.01
202002051425,855,黔东南,微博,22203.76
202002051425,855,黔东南,其他,0.00
202002051425,855,黔东南,游戏,45734.48
202002051425,855,黔东南,出行旅游,245.88
202002051425,855,黔东南,彩信,64.68
202002051425,855,黔东南,视频,3125464.75
202002051425,855,黔东南,网盘云服务,90340.76
202002051425,855,黔东南,阅读,721.40
202002051425,855,黔东南,购物,64269.43
202002051425,855,黔东南,支付,6768.47
202002051425,855,黔东南,邮箱,244.24
202002051425,855,黔东南,即时通信,654335.45
202002051425,855,黔东南,音乐,55125.10
202002051425,855,黔东南,导航,28924.49
202002051425,855,黔东南,红包业务,0.00
202002051425,855,黔东南,新业务,42483.29
202002051425,856,铜仁,出行旅游,363.90
202002051425,856,铜仁,视频,2810469.88
202002051425,856,铜仁,VoIP业务,2302.44
202002051425,856,铜仁,动漫,1505.46
202002051425,856,铜仁,游戏,34092.05
202002051425,856,铜仁,其他,0.00
202002051425,856,铜仁,导航,19059.71
202002051425,856,铜仁,网盘云服务,50877.84
202002051425,856,铜仁,购物,44737.47
202002051425,856,铜仁,音乐,43734.26
202002051425,856,铜仁,彩信,72.59
202002051425,856,铜仁,安全杀毒,61.16
202002051425,856,铜仁,视频直播,144890.71
202002051425,856,铜仁,邮箱,285.61
202002051425,856,铜仁,财经,314.45
202002051425,856,铜仁,浏览下载,195322.84
202002051425,856,铜仁,应用商店,97404.82
202002051425,856,铜仁,支付,5303.19
202002051425,856,铜仁,即时通信,464867.33
202002051425,856,铜仁,P2P业务,5400.44
202002051425,856,铜仁,阅读,583.01
202002051425,856,铜仁,微博,16717.59
202002051425,856,铜仁,红包业务,0.00
202002051425,856,铜仁,新业务,23176.56
202002051425,857,毕节,财经,891.26
202002051425,857,毕节,视频,4904713.84
202002051425,857,毕节,即时通信,823354.86
202002051425,857,毕节,其他,0.00
202002051425,857,毕节,彩信,91.96
202002051425,857,毕节,出行旅游,605.18
202002051425,857,毕节,视频直播,265124.03
202002051425,857,毕节,游戏,50468.99
202002051425,857,毕节,P2P业务,12932.88
202002051425,857,毕节,音乐,95630.77
202002051425,857,毕节,阅读,929.73
202002051425,857,毕节,网盘云服务,77992.77
202002051425,857,毕节,微博,30004.78
202002051425,857,毕节,浏览下载,304665.08
202002051425,857,毕节,安全杀毒,92.34
202002051425,857,毕节,邮箱,522.19
202002051425,857,毕节,导航,35607.35
202002051425,857,毕节,支付,11863.18
202002051425,857,毕节,购物,90528.01
202002051425,857,毕节,动漫,1682.47
202002051425,857,毕节,应用商店,192836.64
202002051425,857,毕节,VoIP业务,8219.68
202002051425,857,毕节,红包业务,0.00
202002051425,857,毕节,新业务,54422.99
202002051425,858,六盘水,微博,10077.70
202002051425,858,六盘水,P2P业务,3569.52
202002051425,858,六盘水,彩信,30.68
202002051425,858,六盘水,浏览下载,107387.56
202002051425,858,六盘水,视频直播,88032.42
202002051425,858,六盘水,购物,31757.24
202002051425,858,六盘水,即时通信,240670.73
202002051425,858,六盘水,动漫,465.73
202002051425,858,六盘水,应用商店,66452.79
202002051425,858,六盘水,邮箱,241.82
202002051425,858,六盘水,视频,1544065.67
202002051425,858,六盘水,VoIP业务,2138.95
202002051425,858,六盘水,出行旅游,371.39
202002051425,858,六盘水,游戏,16696.13
202002051425,858,六盘水,安全杀毒,49.43
202002051425,858,六盘水,网盘云服务,29522.50
202002051425,858,六盘水,阅读,277.84
202002051425,858,六盘水,支付,3637.13
202002051425,858,六盘水,导航,11830.17
202002051425,858,六盘水,财经,1316.16
202002051425,858,六盘水,其他,0.00
202002051425,858,六盘水,音乐,28181.64
202002051425,858,六盘水,红包业务,0.00
202002051425,858,六盘水,新业务,19184.83
202002051425,859,黔西南,导航,15033.23
202002051425,859,黔西南,游戏,26010.22
202002051425,859,黔西南,安全杀毒,19.26
202002051425,859,黔西南,应用商店,82155.48
202002051425,859,黔西南,彩信,125.57
202002051425,859,黔西南,即时通信,341085.09
202002051425,859,黔西南,视频,2537352.70
202002051425,859,黔西南,P2P业务,5620.62
202002051425,859,黔西南,网盘云服务,38197.52
202002051425,859,黔西南,VoIP业务,2963.43
202002051425,859,黔西南,财经,421.80
202002051425,859,黔西南,邮箱,214.94
202002051425,859,黔西南,动漫,935.04
202002051425,859,黔西南,微博,12668.44
202002051425,859,黔西南,出行旅游,189.17
202002051425,859,黔西南,购物,40763.69
202002051425,859,黔西南,支付,6559.85
202002051425,859,黔西南,浏览下载,162683.90
202002051425,859,黔西南,阅读,360.00
202002051425,859,黔西南,音乐,39441.65
202002051425,859,黔西南,其他,0.00
202002051425,859,黔西南,视频直播,138075.17
202002051425,859,黔西南,红包业务,0.00
202002051425,859,黔西南,新业务,23957.35
