TIME_ID,AREA_ID,AREA_NAME,COUNTY_NAME|LTE_FLOW_MB
202002060420,850,贵安新区,贵安新区,83763.02
202002060420,851,贵阳,云岩区,281835.55
202002060420,851,贵阳,南明区,192320.35
202002060420,851,贵阳,清镇市,242798.03
202002060420,851,贵阳,小河区,172716.31
202002060420,851,贵阳,观山湖区,148459.42
202002060420,851,贵阳,开阳县,133302.18
202002060420,851,贵阳,花溪区,162796.61
202002060420,851,贵阳,白云区,136313.66
202002060420,851,贵阳,乌当区,112964.18
202002060420,851,贵阳,修文县,100440.70
202002060420,851,贵阳,息烽县,78016.04
202002060420,852,遵义,播州区,261105.65
202002060420,852,遵义,仁怀市,274277.82
202002060420,852,遵义,习水县,207252.48
202002060420,852,遵义,桐梓县,194426.80
202002060420,852,遵义,正安县,156164.01
202002060420,852,遵义,汇川区,168748.49
202002060420,852,遵义,红花岗区,193164.76
202002060420,852,遵义,绥阳县,134616.01
202002060420,852,遵义,湄潭县,121674.40
202002060420,852,遵义,凤冈县,107987.19
202002060420,852,遵义,务川县,105557.94
202002060420,852,遵义,新蒲区,109903.51
202002060420,852,遵义,道真县,75062.29
202002060420,852,遵义,赤水市,66385.34
202002060420,852,遵义,余庆县,65221.14
202002060420,853,安顺,西秀区,391115.26
202002060420,853,安顺,普定县,175615.55
202002060420,853,安顺,镇宁县,160166.90
202002060420,853,安顺,关岭县,121102.62
202002060420,853,安顺,紫云县,130055.82
202002060420,853,安顺,平坝县,129593.77
202002060420,854,黔南,瓮安县,166229.05
202002060420,854,黔南,都匀市,185756.92
202002060420,854,黔南,惠水县,221101.32
202002060420,854,黔南,福泉市,118848.62
202002060420,854,黔南,罗甸县,141843.82
202002060420,854,黔南,三都县,125188.42
202002060420,854,黔南,独山县,120520.13
202002060420,854,黔南,平塘县,122365.79
202002060420,854,黔南,龙里县,115926.78
202002060420,854,黔南,长顺县,128227.68
202002060420,854,黔南,贵定县,112869.19
202002060420,854,黔南,荔波县,64039.44
202002060420,855,黔东南,凯里市,274120.75
202002060420,855,黔东南,黎平县,229885.26
202002060420,855,黔东南,榕江县,161785.07
202002060420,855,黔东南,黄平县,126587.82
202002060420,855,黔东南,天柱县,108741.59
202002060420,855,黔东南,从江县,148728.46
202002060420,855,黔东南,剑河县,100158.55
202002060420,855,黔东南,镇远县,94066.01
202002060420,855,黔东南,锦屏县,82232.63
202002060420,855,黔东南,三穗县,85917.84
202002060420,855,黔东南,岑巩县,74943.81
202002060420,855,黔东南,施秉县,72804.26
202002060420,855,黔东南,雷山县,84895.91
202002060420,855,黔东南,丹寨县,62458.45
202002060420,855,黔东南,台江县,70616.14
202002060420,855,黔东南,麻江县,59481.17
202002060420,856,铜仁,松桃县,201066.95
202002060420,856,铜仁,思南县,170402.49
202002060420,856,铜仁,德江县,182474.29
202002060420,856,铜仁,沿河县,145338.51
202002060420,856,铜仁,石阡县,137062.26
202002060420,856,铜仁,印江县,134841.11
202002060420,856,铜仁,碧江区,129860.37
202002060420,856,铜仁,江口县,71876.02
202002060420,856,铜仁,玉屏县,61303.58
202002060420,856,铜仁,万山区,48624.17
202002060420,857,毕节,威宁县,403961.33
202002060420,857,毕节,毕节市,498077.78
202002060420,857,毕节,织金县,446539.53
202002060420,857,毕节,黔西县,318050.86
202002060420,857,毕节,纳雍县,314134.10
202002060420,857,毕节,大方县,318775.04
202002060420,857,毕节,赫章县,291368.51
202002060420,857,毕节,金沙县,230260.77
202002060420,857,毕节,金海湖新区,98679.29
202002060420,858,六盘水,盘州,269223.25
202002060420,858,六盘水,水城县,197610.49
202002060420,858,六盘水,钟山区,231546.91
202002060420,858,六盘水,六枝县,164415.22
202002060420,859,黔西南,兴义市,242390.67
202002060420,859,黔西南,兴仁市,172422.65
202002060420,859,黔西南,贞丰县,131322.86
202002060420,859,黔西南,安龙县,118867.95
202002060420,859,黔西南,普安县,100518.80
202002060420,859,黔西南,望谟县,110034.22
202002060420,859,黔西南,晴隆县,98140.61
202002060420,859,黔西南,册亨县,74887.46
