201912161530:3431.1771240234375, 201912161535:3438.62109375, 201912161540:3446.0650634765625, 201912161545:3453.5090942382812, 201912161550:3460.9530639648438, 201912161555:3468.3970336914062, 201912161600:3534.1231079101562, 201912161605:3541.567138671875, 201912161610:3549.0111083984375, 201912161615:3556.455078125, 201912161620:3563.8990478515625, 201912161625:3571.3430786132812, 
201912181425:3250.7199096679688, 201912181430:3256.3566284179688, 201912181435:3261.9933471679688, 201912181440:3267.6300659179688, 201912181445:3273.2667846679688, 201912181450:3278.903533935547, 201912181455:3284.540252685547, 201912181500:3369.6089782714844, 201912181505:3375.2456970214844, 201912181510:3380.8824157714844, 201912181515:3386.5191650390625, 201912181520:3392.1558837890625, 
201912181430:3262.8976440429688, 201912181435:3266.1566772460938, 201912181440:3269.415725708008, 201912181445:3272.674758911133, 201912181450:3275.933792114258, 201912181455:3279.192825317383, 201912181500:3390.0921936035156, 201912181505:3393.3512268066406, 201912181510:3396.6102600097656, 201912181515:3399.8692932128906, 201912181520:3403.1283264160156, 201912181525:3406.3873596191406, 
201912181435:3262.649627685547, 201912181440:3267.468017578125, 201912181445:3272.2864379882812, 201912181450:3277.1048278808594, 201912181455:3281.9232177734375, 201912181500:3379.584991455078, 201912181505:3384.4034118652344, 201912181510:3389.2218017578125, 201912181515:3394.0402221679688, 201912181520:3398.858612060547, 201912181525:3403.677001953125, 201912181530:3408.4954223632812, 
201912181440:3258.146728515625, 201912181445:3263.1346130371094, 201912181450:3268.1224975585938, 201912181455:3273.110382080078, 201912181500:3365.8023986816406, 201912181505:3370.790283203125, 201912181510:3375.7781677246094, 201912181515:3380.766082763672, 201912181520:3385.7539672851562, 201912181525:3390.7418518066406, 201912181530:3395.729736328125, 201912181535:3400.7176208496094, 
201912181445:3271.5232849121094, 201912181450:3278.0654296875, 201912181455:3284.6076049804688, 201912181500:3360.4031677246094, 201912181505:3366.9453125, 201912181510:3373.4874877929688, 201912181515:3380.0296325683594, 201912181520:3386.571807861328, 201912181525:3393.1139526367188, 201912181530:3399.6561279296875, 201912181535:3406.198272705078, 201912181540:3412.740447998047, 
201912181450:3282.9971923828125, 201912181455:3291.1787109375, 201912181500:3350.2907104492188, 201912181505:3358.4722290039062, 201912181510:3366.65380859375, 201912181515:3374.8353271484375, 201912181520:3383.016845703125, 201912181525:3391.1983642578125, 201912181530:3399.3799438476562, 201912181535:3407.5614624023438, 201912181540:3415.7429809570312, 201912181545:3423.9244995117188, 
201912181455:3290.750244140625, 201912181500:3384.7608032226562, 201912181505:3389.5787658691406, 201912181510:3394.396728515625, 201912181515:3399.2146911621094, 201912181520:3404.032684326172, 201912181525:3408.8506469726562, 201912181530:3413.6686096191406, 201912181535:3418.486572265625, 201912181540:3423.3045349121094, 201912181545:3428.122528076172, 201912181550:3432.9404907226562, 
201912181500:3379.311309814453, 201912181505:3383.3431091308594, 201912181510:3387.3749084472656, 201912181515:3391.40673828125, 201912181520:3395.4385375976562, 201912181525:3399.4703369140625, 201912181530:3403.5021362304688, 201912181535:3407.533935546875, 201912181540:3411.5657653808594, 201912181545:3415.5975646972656, 201912181550:3419.629364013672, 201912181555:3423.661163330078, 
201912181505:3399.3914489746094, 201912181510:3403.0657958984375, 201912181515:3406.7401428222656, 201912181520:3410.4144897460938, 201912181525:3414.088836669922, 201912181530:3417.76318359375, 201912181535:3421.437530517578, 201912181540:3425.1118774414062, 201912181545:3428.7862243652344, 201912181550:3432.4605712890625, 201912181555:3436.1349182128906, 201912181600:3543.995574951172, 
201912181510:3394.3864135742188, 201912181515:3399.8819885253906, 201912181520:3405.3775634765625, 201912181525:3410.8731689453125, 201912181530:3416.3687438964844, 201912181535:3421.8643188476562, 201912181540:3427.359893798828, 201912181545:3432.85546875, 201912181550:3438.351043701172, 201912181555:3443.846649169922, 201912181600:3531.087432861328, 201912181605:3536.5830078125, 
201912181515:3382.4898986816406, 201912181520:3387.7210083007812, 201912181525:3392.9520874023438, 201912181530:3398.1831970214844, 201912181535:3403.414306640625, 201912181540:3408.6454162597656, 201912181545:3413.8765258789062, 201912181550:3419.107635498047, 201912181555:3424.3387451171875, 201912181600:3513.5875244140625, 201912181605:3518.818634033203, 201912181610:3524.0497436523438, 
201912181520:3404.7891235351562, 201912181525:3407.2306213378906, 201912181530:3409.672119140625, 201912181535:3412.1136169433594, 201912181540:3414.5551147460938, 201912181545:3416.996612548828, 201912181550:3419.4381103515625, 201912181555:3421.879608154297, 201912181600:3540.5404510498047, 201912181605:3542.981948852539, 201912181610:3545.4234466552734, 201912181615:3547.864944458008, 
201912181525:3384.7958984375, 201912181530:3389.6315002441406, 201912181535:3394.4671020507812, 201912181540:3399.302703857422, 201912181545:3404.1383056640625, 201912181550:3408.973907470703, 201912181555:3413.8095092773438, 201912181600:3504.8057250976562, 201912181605:3509.641326904297, 201912181610:3514.4769287109375, 201912181615:3519.312530517578, 201912181620:3524.1481323242188, 
201912181530:3416.0785522460938, 201912181535:3421.034454345703, 201912181540:3425.9903564453125, 201912181545:3430.946258544922, 201912181550:3435.9021606445312, 201912181555:3440.8580627441406, 201912181600:3533.045135498047, 201912181605:3538.0010375976562, 201912181610:3542.9569396972656, 201912181615:3547.912841796875, 201912181620:3552.8687438964844, 201912181625:3557.824676513672, 
201912181535:3396.350555419922, 201912181540:3400.80615234375, 201912181545:3405.26171875, 201912181550:3409.717315673828, 201912181555:3414.1729125976562, 201912181600:3510.833221435547, 201912181605:3515.288818359375, 201912181610:3519.744384765625, 201912181615:3524.199981689453, 201912181620:3528.6555786132812, 201912181625:3533.1111450195312, 201912181630:3537.5667419433594, 
201912181540:3425.4498291015625, 201912181545:3429.8453369140625, 201912181550:3434.2408447265625, 201912181555:3438.6363525390625, 201912181600:3538.2870483398438, 201912181605:3542.682586669922, 201912181610:3547.078094482422, 201912181615:3551.473602294922, 201912181620:3555.869110107422, 201912181625:3560.264617919922, 201912181630:3564.660125732422, 201912181635:3569.0556640625, 
201912181545:3431.664093017578, 201912181550:3437.9315185546875, 201912181555:3444.198974609375, 201912181600:3523.54931640625, 201912181605:3529.8167419433594, 201912181610:3536.084197998047, 201912181615:3542.3516540527344, 201912181620:3548.6190795898438, 201912181625:3554.8865356445312, 201912181630:3561.1539916992188, 201912181635:3567.421417236328, 201912181640:3573.6888732910156, 
201912181550:3419.167205810547, 201912181555:3423.7579650878906, 201912181600:3520.4366760253906, 201912181605:3525.0274353027344, 201912181610:3529.6181640625, 201912181615:3534.2088928222656, 201912181620:3538.7996520996094, 201912181625:3543.390380859375, 201912181630:3547.9811401367188, 201912181635:3552.5718688964844, 201912181640:3557.16259765625, 201912181645:3561.7533569335938, 
201912181555:3444.5812377929688, 201912181600:3509.628662109375, 201912181605:3517.0723876953125, 201912181610:3524.51611328125, 201912181615:3531.9598388671875, 201912181620:3539.403564453125, 201912181625:3546.8472900390625, 201912181630:3554.2909545898438, 201912181635:3561.7346801757812, 201912181640:3569.1784057617188, 201912181645:3576.6221313476562, 201912181650:3584.0658569335938, 
201912181600:3539.900863647461, 201912181605:3542.5296020507812, 201912181610:3545.1583404541016, 201912181615:3547.787078857422, 201912181620:3550.415817260742, 201912181625:3553.0445556640625, 201912181630:3555.673294067383, 201912181635:3558.302032470703, 201912181640:3560.9307708740234, 201912181645:3563.5594940185547, 201912181650:3566.188232421875, 201912181655:3568.8169708251953, 
201912181605:3524.057342529297, 201912181610:3527.9490661621094, 201912181615:3531.8407592773438, 201912181620:3535.7324829101562, 201912181625:3539.6242065429688, 201912181630:3543.5159301757812, 201912181635:3547.4076232910156, 201912181640:3551.299346923828, 201912181645:3555.1910705566406, 201912181650:3559.082794189453, 201912181655:3562.9744873046875, 201912181700:3667.4786987304688, 
201912181610:3542.175323486328, 201912181615:3546.2061767578125, 201912181620:3550.2369995117188, 201912181625:3554.267852783203, 201912181630:3558.2987060546875, 201912181635:3562.329559326172, 201912181640:3566.360382080078, 201912181645:3570.3912353515625, 201912181650:3574.422088623047, 201912181655:3578.4529418945312, 201912181700:3681.714324951172, 201912181705:3685.745147705078, 
201912181615:3531.241485595703, 201912181620:3537.0858154296875, 201912181625:3542.9301147460938, 201912181630:3548.774444580078, 201912181635:3554.6187438964844, 201912181640:3560.4630737304688, 201912181645:3566.307373046875, 201912181650:3572.1517028808594, 201912181655:3577.9960021972656, 201912181700:3662.765838623047, 201912181705:3668.610137939453, 201912181710:3674.4544677734375, 
201912181620:3539.3637084960938, 201912181625:3544.7498168945312, 201912181630:3550.1358947753906, 201912181635:3555.522003173828, 201912181640:3560.9081115722656, 201912181645:3566.294189453125, 201912181650:3571.6802978515625, 201912181655:3577.06640625, 201912181700:3663.3333740234375, 201912181705:3668.719482421875, 201912181710:3674.1055908203125, 201912181715:3679.491668701172, 
201912181625:3531.39111328125, 201912181630:3537.8977966308594, 201912181635:3544.4044799804688, 201912181640:3550.911163330078, 201912181645:3557.4178771972656, 201912181650:3563.924560546875, 201912181655:3570.4312438964844, 201912181700:3646.4288940429688, 201912181705:3652.9356079101562, 201912181710:3659.4422912597656, 201912181715:3665.948974609375, 201912181720:3672.4556884765625, 
201912181630:3541.2486572265625, 201912181635:3546.9788818359375, 201912181640:3552.7091369628906, 201912181645:3558.4393920898438, 201912181650:3564.1696166992188, 201912181655:3569.899871826172, 201912181700:3653.258575439453, 201912181705:3658.9888305664062, 201912181710:3664.7190551757812, 201912181715:3670.4493103027344, 201912181720:3676.1795654296875, 201912181725:3681.9097900390625, 
201912181635:3548.0798950195312, 201912181640:3555.129638671875, 201912181645:3562.1793823242188, 201912181650:3569.2291259765625, 201912181655:3576.2788696289062, 201912181700:3645.2569580078125, 201912181705:3652.3067016601562, 201912181710:3659.3564453125, 201912181715:3666.4061889648438, 201912181720:3673.4559326171875, 201912181725:3680.5056762695312, 201912181730:3687.555419921875, 
201912181640:3568.765899658203, 201912181645:3574.975341796875, 201912181650:3581.184814453125, 201912181655:3587.394287109375, 201912181700:3668.0968017578125, 201912181705:3674.3062744140625, 201912181710:3680.5157165527344, 201912181715:3686.7251892089844, 201912181720:3692.9346618652344, 201912181725:3699.1441040039062, 201912181730:3705.3535766601562, 201912181735:3711.5630493164062, 
201912181645:3561.181884765625, 201912181650:3566.7254943847656, 201912181655:3572.269073486328, 201912181700:3657.738555908203, 201912181705:3663.2821655273438, 201912181710:3668.8257446289062, 201912181715:3674.369354248047, 201912181720:3679.9129333496094, 201912181725:3685.45654296875, 201912181730:3691.0001220703125, 201912181735:3696.543731689453, 201912181740:3702.0873107910156, 
201912181650:3561.518829345703, 201912181655:3566.8526611328125, 201912181700:3656.9817810058594, 201912181705:3662.3156127929688, 201912181710:3667.6494140625, 201912181715:3672.9832458496094, 201912181720:3678.3170471191406, 201912181725:3683.65087890625, 201912181730:3688.9846801757812, 201912181735:3694.3185119628906, 201912181740:3699.65234375, 201912181745:3704.9861450195312, 
201912181655:3571.098175048828, 201912181700:3668.3406982421875, 201912181705:3673.0049743652344, 201912181710:3677.669219970703, 201912181715:3682.333465576172, 201912181720:3686.9977111816406, 201912181725:3691.6619873046875, 201912181730:3696.3262329101562, 201912181735:3700.990478515625, 201912181740:3705.6547241210938, 201912181745:3710.3190002441406, 201912181750:3714.9832458496094, 
201912181700:3657.8250732421875, 201912181705:3662.345977783203, 201912181710:3666.866912841797, 201912181715:3671.3878173828125, 201912181720:3675.908721923828, 201912181725:3680.429656982422, 201912181730:3684.9505615234375, 201912181735:3689.4714965820312, 201912181740:3693.992401123047, 201912181745:3698.5133361816406, 201912181750:3703.0342407226562, 201912181755:3707.55517578125, 
201912181705:3661.5739135742188, 201912181710:3667.1422424316406, 201912181715:3672.7105712890625, 201912181720:3678.2788696289062, 201912181725:3683.847198486328, 201912181730:3689.415496826172, 201912181735:3694.9838256835938, 201912181740:3700.5521545410156, 201912181745:3706.1204528808594, 201912181750:3711.6887817382812, 201912181755:3717.257080078125, 201912181800:3802.0938110351562, 
201912181710:3678.306121826172, 201912181715:3683.282470703125, 201912181720:3688.2587890625, 201912181725:3693.235107421875, 201912181730:3698.211456298828, 201912181735:3703.187774658203, 201912181740:3708.164093017578, 201912181745:3713.1404418945312, 201912181750:3718.1167602539062, 201912181755:3723.0931091308594, 201912181800:3815.495330810547, 201912181805:3820.471649169922, 
201912181715:3668.7958068847656, 201912181720:3672.8473205566406, 201912181725:3676.8988037109375, 201912181730:3680.9503173828125, 201912181735:3685.0018005371094, 201912181740:3689.0533142089844, 201912181745:3693.1047973632812, 201912181750:3697.1563110351562, 201912181755:3701.207794189453, 201912181800:3804.6092529296875, 201912181805:3808.6607666015625, 201912181810:3812.7122497558594, 
201912181720:3671.392791748047, 201912181725:3677.2230529785156, 201912181730:3683.0533142089844, 201912181735:3688.883575439453, 201912181740:3694.713836669922, 201912181745:3700.5440979003906, 201912181750:3706.3743591308594, 201912181755:3712.204620361328, 201912181800:3794.1046447753906, 201912181805:3799.9349060058594, 201912181810:3805.765167236328, 201912181815:3811.595428466797, 
201912181725:3677.4091186523438, 201912181730:3681.285430908203, 201912181735:3685.1617736816406, 201912181740:3689.0380859375, 201912181745:3692.9144287109375, 201912181750:3696.790771484375, 201912181755:3700.6670837402344, 201912181800:3803.3540649414062, 201912181805:3807.2304077148438, 201912181810:3811.106719970703, 201912181815:3814.9830627441406, 201912181820:3818.859405517578, 
201912181730:3689.2477416992188, 201912181735:3691.718490600586, 201912181740:3694.189239501953, 201912181745:3696.6599884033203, 201912181750:3699.1307373046875, 201912181755:3701.6014862060547, 201912181800:3821.9595642089844, 201912181805:3824.4303131103516, 201912181810:3826.9010620117188, 201912181815:3829.371810913086, 201912181820:3831.842559814453, 201912181825:3834.3133087158203, 
201912181735:3711.6365356445312, 201912181740:3719.2194213867188, 201912181745:3726.8023681640625, 201912181750:3734.3853149414062, 201912181755:3741.9682006835938, 201912181800:3808.7410278320312, 201912181805:3816.3239135742188, 201912181810:3823.9068603515625, 201912181815:3831.48974609375, 201912181820:3839.0726928710938, 201912181825:3846.6556396484375, 201912181830:3854.238525390625, 
201912181740:3697.861083984375, 201912181745:3701.967041015625, 201912181750:3706.072998046875, 201912181755:3710.178924560547, 201912181800:3810.4208374023438, 201912181805:3814.5267944335938, 201912181810:3818.6327514648438, 201912181815:3822.7386779785156, 201912181820:3826.8446350097656, 201912181825:3830.9505615234375, 201912181830:3835.0565185546875, 201912181835:3839.1624450683594, 
201912181745:3693.351593017578, 201912181750:3698.5341186523438, 201912181755:3703.7166137695312, 201912181800:3792.842315673828, 201912181805:3798.0248413085938, 201912181810:3803.2073364257812, 201912181815:3808.3898315429688, 201912181820:3813.5723266601562, 201912181825:3818.754852294922, 201912181830:3823.9373474121094, 201912181835:3829.119842529297, 201912181840:3834.3023376464844, 
201912181750:3704.78564453125, 201912181755:3711.009979248047, 201912181800:3788.525634765625, 201912181805:3794.7499389648438, 201912181810:3800.9742736816406, 201912181815:3807.1986083984375, 201912181820:3813.4229125976562, 201912181825:3819.647247314453, 201912181830:3825.871551513672, 201912181835:3832.0958862304688, 201912181840:3838.3202209472656, 201912181845:3844.5445251464844, 
201912181755:3688.9369506835938, 201912181800:3809.6548767089844, 201912181805:3811.9618530273438, 201912181810:3814.268829345703, 201912181815:3816.5758056640625, 201912181820:3818.882781982422, 201912181825:3821.1897583007812, 201912181830:3823.4967346191406, 201912181835:3825.803726196289, 201912181840:3828.1107025146484, 201912181845:3830.417678833008, 201912181850:3832.724655151367, 
201912181800:3819.9110717773438, 201912181805:3824.291473388672, 201912181810:3828.671844482422, 201912181815:3833.05224609375, 201912181820:3837.4326171875, 201912181825:3841.813018798828, 201912181830:3846.1934204101562, 201912181835:3850.5737915039062, 201912181840:3854.9541931152344, 201912181845:3859.3345947265625, 201912181850:3863.7149658203125, 201912181855:3868.0953674316406, 
201912181805:3799.2115478515625, 201912181810:3804.9501953125, 201912181815:3810.6888427734375, 201912181820:3816.427490234375, 201912181825:3822.1661071777344, 201912181830:3827.904754638672, 201912181835:3833.6434020996094, 201912181840:3839.382049560547, 201912181845:3845.1206970214844, 201912181850:3850.8593139648438, 201912181855:3856.5979614257812, 201912181900:3939.2134399414062, 
201912181810:3794.6458129882812, 201912181815:3798.5777587890625, 201912181820:3802.509735107422, 201912181825:3806.441680908203, 201912181830:3810.3736267089844, 201912181835:3814.3056030273438, 201912181840:3818.237548828125, 201912181845:3822.1694946289062, 201912181850:3826.1014404296875, 201912181855:3830.033416748047, 201912181900:3931.880126953125, 201912181905:3935.8121032714844, 
201912181815:3842.729461669922, 201912181820:3847.078643798828, 201912181825:3851.4278259277344, 201912181830:3855.7770080566406, 201912181835:3860.126220703125, 201912181840:3864.4754028320312, 201912181845:3868.8245849609375, 201912181850:3873.1737670898438, 201912181855:3877.522979736328, 201912181900:3978.600830078125, 201912181905:3982.9500122070312, 201912181910:3987.2991943359375, 
201912181820:3829.8121032714844, 201912181825:3832.3878784179688, 201912181830:3834.963653564453, 201912181835:3837.5394287109375, 201912181840:3840.115203857422, 201912181845:3842.690963745117, 201912181850:3845.2667388916016, 201912181855:3847.842514038086, 201912181900:3966.0482177734375, 201912181905:3968.623992919922, 201912181910:3971.1997680664062, 201912181915:3973.7755432128906, 
201912181825:3837.6458129882812, 201912181830:3842.072540283203, 201912181835:3846.499237060547, 201912181840:3850.9259643554688, 201912181845:3855.3526611328125, 201912181850:3859.7793884277344, 201912181855:3864.206085205078, 201912181900:3961.640869140625, 201912181905:3966.067596435547, 201912181910:3970.4942932128906, 201912181915:3974.9209899902344, 201912181920:3979.3477172851562, 
201912181830:3833.1373596191406, 201912181835:3837.502471923828, 201912181840:3841.8675842285156, 201912181845:3846.2327270507812, 201912181850:3850.5978393554688, 201912181855:3854.9629516601562, 201912181900:3955.6378784179688, 201912181905:3960.0029907226562, 201912181910:3964.3681030273438, 201912181915:3968.7332458496094, 201912181920:3973.098358154297, 201912181925:3977.4634704589844, 
201912181835:3844.1638793945312, 201912181840:3850.138458251953, 201912181845:3856.113006591797, 201912181850:3862.0875549316406, 201912181855:3868.0621032714844, 201912181900:3949.355987548828, 201912181905:3955.330535888672, 201912181910:3961.3050842285156, 201912181915:3967.2796325683594, 201912181920:3973.254180908203, 201912181925:3979.228729248047, 201912181930:3985.2032775878906, 
201912181840:3831.7559814453125, 201912181845:3838.667724609375, 201912181850:3845.5794677734375, 201912181855:3852.4912109375, 201912181900:3922.7654418945312, 201912181905:3929.6771850585938, 201912181910:3936.5889282226562, 201912181915:3943.5006713867188, 201912181920:3950.4124145507812, 201912181925:3957.3241577148438, 201912181930:3964.2359008789062, 201912181935:3971.1476440429688, 
201912181845:3846.8817443847656, 201912181850:3851.5033569335938, 201912181855:3856.125, 201912181900:3951.6488647460938, 201912181905:3956.270477294922, 201912181910:3960.892120361328, 201912181915:3965.5137329101562, 201912181920:3970.1353759765625, 201912181925:3974.7569885253906, 201912181930:3979.378631591797, 201912181935:3984.000244140625, 201912181940:3988.6218872070312, 
201912181850:3860.1112365722656, 201912181855:3864.9010620117188, 201912181900:3958.8872680664062, 201912181905:3963.6770935058594, 201912181910:3968.4669189453125, 201912181915:3973.2567443847656, 201912181920:3978.0465393066406, 201912181925:3982.8363647460938, 201912181930:3987.626190185547, 201912181935:3992.416015625, 201912181940:3997.205841064453, 201912181945:4001.9956665039062, 
201912181855:3895.1826171875, 201912181900:3954.6611938476562, 201912181905:3962.7969360351562, 201912181910:3970.9326782226562, 201912181915:3979.0684204101562, 201912181920:3987.2041015625, 201912181925:3995.33984375, 201912181930:4003.4755859375, 201912181935:4011.611328125, 201912181940:4019.7470092773438, 201912181945:4027.8827514648438, 201912181950:4036.0184936523438, 
201912181900:3942.692352294922, 201912181905:3949.3309631347656, 201912181910:3955.9696044921875, 201912181915:3962.6082153320312, 201912181920:3969.246826171875, 201912181925:3975.885467529297, 201912181930:3982.5240783691406, 201912181935:3989.1627197265625, 201912181940:3995.8013305664062, 201912181945:4002.439971923828, 201912181950:4009.078582763672, 201912181955:4015.7171936035156, 
201912181905:3969.3755798339844, 201912181910:3974.8536987304688, 201912181915:3980.3318481445312, 201912181920:3985.8099670410156, 201912181925:3991.288116455078, 201912181930:3996.7662353515625, 201912181935:4002.244384765625, 201912181940:4007.7225036621094, 201912181945:4013.200653076172, 201912181950:4018.6787719726562, 201912181955:4024.1569213867188, 201912182000:4112.724151611328, 
201912181910:3960.9406127929688, 201912181915:3967.1051025390625, 201912181920:3973.2696228027344, 201912181925:3979.434112548828, 201912181930:3985.598602294922, 201912181935:3991.7631225585938, 201912181940:3997.9276123046875, 201912181945:4004.0921020507812, 201912181950:4010.256591796875, 201912181955:4016.421112060547, 201912182000:4097.820526123047, 201912182005:4103.985046386719, 
201912181915:3948.8548583984375, 201912181920:3956.722412109375, 201912181925:3964.5900268554688, 201912181930:3972.4575805664062, 201912181935:3980.3251953125, 201912181940:3988.1928100585938, 201912181945:3996.0603637695312, 201912181950:4003.927978515625, 201912181955:4011.7955322265625, 201912182000:4072.0973510742188, 201912182005:4079.9649658203125, 201912182010:4087.83251953125, 
201912181920:3986.0181884765625, 201912181925:3993.5817260742188, 201912181930:4001.145263671875, 201912181935:4008.7088623046875, 201912181940:4016.2723999023438, 201912181945:4023.8359375, 201912181950:4031.3994750976562, 201912181955:4038.9630126953125, 201912182000:4105.078430175781, 201912182005:4112.6419677734375, 201912182010:4120.205505371094, 201912182015:4127.76904296875, 
201912181925:3980.9136352539062, 201912181930:3987.1935424804688, 201912181935:3993.4734497070312, 201912181940:3999.7533569335938, 201912181945:4006.0332946777344, 201912181950:4012.313201904297, 201912181955:4018.5931091308594, 201912182000:4096.817169189453, 201912182005:4103.097076416016, 201912182010:4109.376983642578, 201912182015:4115.656890869141, 201912182020:4121.936798095703, 
201912181930:4002.4774475097656, 201912181935:4007.0245971679688, 201912181940:4011.571746826172, 201912181945:4016.118865966797, 201912181950:4020.666015625, 201912181955:4025.213165283203, 201912182000:4123.304748535156, 201912182005:4127.851898193359, 201912182010:4132.399017333984, 201912182015:4136.9461669921875, 201912182020:4141.493316650391, 201912182025:4146.040435791016, 
201912181935:4009.2459411621094, 201912181940:4014.898468017578, 201912181945:4020.550994873047, 201912181950:4026.2035217285156, 201912181955:4031.8560791015625, 201912182000:4118.4881591796875, 201912182005:4124.140686035156, 201912182010:4129.793243408203, 201912182015:4135.445770263672, 201912182020:4141.098297119141, 201912182025:4146.750823974609, 201912182030:4152.403350830078, 
201912181940:4014.7911987304688, 201912181945:4018.0320434570312, 201912181950:4021.2728881835938, 201912181955:4024.5137481689453, 201912182000:4136.483001708984, 201912182005:4139.723846435547, 201912182010:4142.964706420898, 201912182015:4146.205551147461, 201912182020:4149.4464111328125, 201912182025:4152.687255859375, 201912182030:4155.9281005859375, 201912182035:4159.168960571289, 
201912181945:4008.510528564453, 201912181950:4013.743438720703, 201912181955:4018.976348876953, 201912182000:4109.679412841797, 201912182005:4114.912322998047, 201912182010:4120.145233154297, 201912182015:4125.378143310547, 201912182020:4130.611083984375, 201912182025:4135.843994140625, 201912182030:4141.076904296875, 201912182035:4146.309814453125, 201912182040:4151.542724609375, 
201912181950:4007.5419921875, 201912181955:4011.579864501953, 201912182000:4114.543029785156, 201912182005:4118.580871582031, 201912182010:4122.618743896484, 201912182015:4126.656585693359, 201912182020:4130.6944580078125, 201912182025:4134.7322998046875, 201912182030:4138.7701416015625, 201912182035:4142.808013916016, 201912182040:4146.845855712891, 201912182045:4150.883697509766, 
201912181955:4003.1507568359375, 201912182000:4083.873291015625, 201912182005:4089.7847595214844, 201912182010:4095.6962280273438, 201912182015:4101.607696533203, 201912182020:4107.5191650390625, 201912182025:4113.430633544922, 201912182030:4119.342102050781, 201912182035:4125.253570556641, 201912182040:4131.1650390625, 201912182045:4137.076477050781, 201912182050:4142.987945556641, 
201912182000:4108.315246582031, 201912182005:4114.328033447266, 201912182010:4120.340789794922, 201912182015:4126.353546142578, 201912182020:4132.3663330078125, 201912182025:4138.379089355469, 201912182030:4144.391845703125, 201912182035:4150.404632568359, 201912182040:4156.417388916016, 201912182045:4162.430145263672, 201912182050:4168.442932128906, 201912182055:4174.4556884765625, 
201912182005:4093.2667541503906, 201912182010:4097.9921875, 201912182015:4102.717590332031, 201912182020:4107.4429931640625, 201912182025:4112.168395996094, 201912182030:4116.893798828125, 201912182035:4121.619232177734, 201912182040:4126.344635009766, 201912182045:4131.070037841797, 201912182050:4135.795440673828, 201912182055:4140.5208740234375, 201912182100:4233.124664306641, 
201912182010:4134.465148925781, 201912182015:4141.096588134766, 201912182020:4147.727996826172, 201912182025:4154.359405517578, 201912182030:4160.990814208984, 201912182035:4167.622222900391, 201912182040:4174.253631591797, 201912182045:4180.885040283203, 201912182050:4187.516448974609, 201912182055:4194.147857666016, 201912182100:4269.115264892578, 201912182105:4275.746673583984, 
201912182015:4121.221862792969, 201912182020:4125.797424316406, 201912182025:4130.372985839844, 201912182030:4134.948547363281, 201912182035:4139.524078369141, 201912182040:4144.099639892578, 201912182045:4148.675201416016, 201912182050:4153.250762939453, 201912182055:4157.826324462891, 201912182100:4252.868713378906, 201912182105:4257.444244384766, 201912182110:4262.019805908203, 
201912182020:4134.923400878906, 201912182025:4139.4232177734375, 201912182030:4143.923034667969, 201912182035:4148.4228515625, 201912182040:4152.922668457031, 201912182045:4157.4224853515625, 201912182050:4161.922302246094, 201912182055:4166.422119140625, 201912182100:4263.9769287109375, 201912182105:4268.476745605469, 201912182110:4272.9765625, 201912182115:4277.476379394531, 
201912182025:4156.281524658203, 201912182030:4161.522033691406, 201912182035:4166.762542724609, 201912182040:4172.0030517578125, 201912182045:4177.2435302734375, 201912182050:4182.484039306641, 201912182055:4187.724548339844, 201912182100:4280.100646972656, 201912182105:4285.341125488281, 201912182110:4290.581634521484, 201912182115:4295.8221435546875, 201912182120:4301.062652587891, 
201912182030:4167.410095214844, 201912182035:4174.2886962890625, 201912182040:4181.1673583984375, 201912182045:4188.0460205078125, 201912182050:4194.924621582031, 201912182055:4201.803283691406, 201912182100:4275.08642578125, 201912182105:4281.965087890625, 201912182110:4288.84375, 201912182115:4295.722351074219, 201912182120:4302.601013183594, 201912182125:4309.479675292969, 
201912182035:4165.594879150391, 201912182040:4170.608612060547, 201912182045:4175.622375488281, 201912182050:4180.6361083984375, 201912182055:4185.649871826172, 201912182100:4279.309356689453, 201912182105:4284.3231201171875, 201912182110:4289.336853027344, 201912182115:4294.350616455078, 201912182120:4299.364349365234, 201912182125:4304.378082275391, 201912182130:4309.391845703125, 
201912182040:4172.924667358398, 201912182045:4175.8135986328125, 201912182050:4178.702529907227, 201912182055:4181.59147644043, 201912182100:4299.031585693359, 201912182105:4301.9205322265625, 201912182110:4304.809463500977, 201912182115:4307.698394775391, 201912182120:4310.587341308594, 201912182125:4313.476272583008, 201912182130:4316.365203857422, 201912182135:4319.254150390625, 
201912182045:4177.349761962891, 201912182050:4182.309509277344, 201912182055:4187.269226074219, 201912182100:4280.790222167969, 201912182105:4285.749938964844, 201912182110:4290.709686279297, 201912182115:4295.669403076172, 201912182120:4300.629119873047, 201912182125:4305.588836669922, 201912182130:4310.548583984375, 201912182135:4315.50830078125, 201912182140:4320.468017578125, 
201912182050:4178.608581542969, 201912182055:4183.8277587890625, 201912182100:4275.065979003906, 201912182105:4280.28515625, 201912182110:4285.504333496094, 201912182115:4290.7235107421875, 201912182120:4295.942687988281, 201912182125:4301.161865234375, 201912182130:4306.381042480469, 201912182135:4311.6002197265625, 201912182140:4316.819396972656, 201912182145:4322.03857421875, 
