201911151135:91854.4140625, 201911151140:92241.287109375, 201911151145:92628.158203125, 201911151150:93015.03125, 201911151155:93401.90234375, 201911151200:93452.302734375, 201911151205:93839.17578125, 201911151210:94226.048828125, 201911151215:94612.919921875, 201911151220:94999.79296875, 201911151225:95386.666015625, 201911151230:95773.537109375, 
201911151135:91464.7890625, 201911151140:91864.673828125, 201911151145:92264.560546875, 201911151150:92664.4453125, 201911151155:93064.330078125, 201911151200:93101.490234375, 201911151205:93501.375, 201911151210:93901.26171875, 201911151215:94301.146484375, 201911151220:94701.03125, 201911151225:95100.91796875, 201911151230:95500.802734375, 
201911151135:95472.31640625, 201911151140:95921.4453125, 201911151145:96370.5703125, 201911151150:96819.69921875, 201911151155:97268.828125, 201911151200:96104.18359375, 201911151205:96553.3125, 201911151210:97002.44140625, 201911151215:97451.56640625, 201911151220:97900.6953125, 201911151225:98349.8203125, 201911151230:98798.94921875, 
