201911151135:575159.953125, 201911151140:578470.078125, 201911151145:581780.21875, 201911151150:585090.359375, 201911151155:588400.484375, 201911151200:575449.5, 201911151205:578759.625, 201911151210:582069.765625, 201911151215:585379.90625, 201911151220:588690.03125, 201911151225:592000.171875, 201911151230:595310.3125, 
201911151135:575427.078125, 201911151140:578225.21875, 201911151145:581023.375, 201911151150:583821.515625, 201911151155:586619.671875, 201911151200:579227.4375, 201911151205:582025.59375, 201911151210:584823.734375, 201911151215:587621.890625, 201911151220:590420.03125, 201911151225:593218.171875, 201911151230:596016.328125, 
201911151135:591047.8125, 201911151140:592945.734375, 201911151145:594843.65625, 201911151150:596741.59375, 201911151155:598639.515625, 201911151200:598256.046875, 201911151205:600153.96875, 201911151210:602051.890625, 201911151215:603949.8125, 201911151220:605847.734375, 201911151225:607745.65625, 201911151230:609643.578125, 
