201911151135:179854.33203125, 201911151140:180665.98828125, 201911151145:181477.64453125, 201911151150:182289.3046875, 201911151155:183100.9609375, 201911151200:183088.3515625, 201911151205:183900.0078125, 201911151210:184711.66796875, 201911151215:185523.32421875, 201911151220:186334.98046875, 201911151225:187146.640625, 201911151230:187958.296875, 
201911151135:180832.67578125, 201911151140:181589.55078125, 201911151145:182346.42578125, 201911151150:183103.30078125, 201911151155:183860.17578125, 201911151200:184268.65625, 201911151205:185025.53125, 201911151210:185782.40625, 201911151215:186539.28125, 201911151220:187296.15625, 201911151225:188053.03125, 201911151230:188809.90625, 
201911151135:183746.4375, 201911151140:184569.48828125, 201911151145:185392.54296875, 201911151150:186215.59375, 201911151155:187038.6484375, 201911151200:186245.15625, 201911151205:187068.2109375, 201911151210:187891.26171875, 201911151215:188714.3125, 201911151220:189537.3671875, 201911151225:190360.41796875, 201911151230:191183.47265625, 
