201911151135:128737.59765625, 201911151140:129291.11328125, 201911151145:129844.62890625, 201911151150:130398.140625, 201911151155:130951.65625, 201911151200:130898.7109375, 201911151205:131452.2265625, 201911151210:132005.7421875, 201911151215:132559.2578125, 201911151220:133112.7734375, 201911151225:133666.2890625, 201911151230:134219.8046875, 
201911151135:129107.697265625, 201911151140:129536.205078125, 201911151145:129964.712890625, 201911151150:130393.220703125, 201911151155:130821.728515625, 201911151200:132010.9140625, 201911151205:132439.421875, 201911151210:132867.9296875, 201911151215:133296.4375, 201911151220:133724.9453125, 201911151225:134153.453125, 201911151230:134581.9609375, 
201911151135:131338.529296875, 201911151140:131590.76171875, 201911151145:131842.994140625, 201911151150:132095.224609375, 201911151155:132347.45703125, 201911151200:135237.697265625, 201911151205:135489.927734375, 201911151210:135742.16015625, 201911151215:135994.390625, 201911151220:136246.623046875, 201911151225:136498.85546875, 201911151230:136751.0859375, 
