201911151135:84062.53515625, 201911151140:84482.798828125, 201911151145:84903.060546875, 201911151150:85323.32421875, 201911151155:85743.587890625, 201911151200:85101.728515625, 201911151205:85521.9921875, 201911151210:85942.255859375, 201911151215:86362.51953125, 201911151220:86782.783203125, 201911151225:87203.044921875, 201911151230:87623.30859375, 
201911151135:83981.5546875, 201911151140:84463.66015625, 201911151145:84945.765625, 201911151150:85427.875, 201911151155:85909.98046875, 201911151200:84662.69921875, 201911151205:85144.8046875, 201911151210:85626.9140625, 201911151215:86109.01953125, 201911151220:86591.125, 201911151225:87073.234375, 201911151230:87555.33984375, 
201911151135:86422.04296875, 201911151140:86872.88671875, 201911151145:87323.73046875, 201911151150:87774.578125, 201911151155:88225.421875, 201911151200:86933.24609375, 201911151205:87384.08984375, 201911151210:87834.93359375, 201911151215:88285.78125, 201911151220:88736.625, 201911151225:89187.46875, 201911151230:89638.31640625, 
