201911151135:-2.7607955932617188, 201911151140:-3.0451488494873047, 201911151145:-3.329500198364258, 201911151150:-3.6138534545898438, 201911151155:-3.8982067108154297, 201911151200:-1.115896224975586, 201911151205:-1.4002494812011719, 201911151210:-1.6846027374267578, 201911151215:-1.9689559936523438, 201911151220:-2.2533092498779297, 201911151225:-2.537660598754883, 201911151230:-2.8220138549804688, 
201911151135:-1.2555418014526367, 201911151140:-1.0568876266479492, 201911151145:-0.8582334518432617, 201911151150:-0.6595792770385742, 201911151155:-0.4609251022338867, 201911151200:-2.8981857299804688, 201911151205:-2.6995315551757812, 201911151210:-2.5008773803710938, 201911151215:-2.3022232055664062, 201911151220:-2.1035690307617188, 201911151225:-1.9049139022827148, 201911151230:-1.7062597274780273, 
