201911151135:3140.4931640625, 201911151140:3217.779296875, 201911151145:3295.0654296875, 201911151150:3372.3515625, 201911151155:3449.6376953125, 201911151200:2750.0458984375, 201911151205:2827.33203125, 201911151210:2904.6181640625, 201911151215:2981.904296875, 201911151220:3059.18994140625, 201911151225:3136.47607421875, 201911151230:3213.76220703125, 
201911151135:3060.31787109375, 201911151140:3126.11279296875, 201911151145:3191.90771484375, 201911151150:3257.70263671875, 201911151155:3323.49755859375, 201911151200:2747.5009765625, 201911151205:2813.2958984375, 201911151210:2879.0908203125, 201911151215:2944.88623046875, 201911151220:3010.68115234375, 201911151225:3076.47607421875, 201911151230:3142.27099609375, 
201911151135:3230.032958984375, 201911151140:3276.649658203125, 201911151145:3323.266357421875, 201911151150:3369.88330078125, 201911151155:3416.5, 201911151200:3046.9169921875, 201911151205:3093.533935546875, 201911151210:3140.150634765625, 201911151215:3186.767333984375, 201911151220:3233.38427734375, 201911151225:3280.0009765625, 201911151230:3326.617919921875, 
201911151135:2982.775146484375, 201911151140:3033.48828125, 201911151145:3084.201171875, 201911151150:3134.9140625, 201911151155:3185.626953125, 201911151200:2781.29052734375, 201911151205:2832.00341796875, 201911151210:2882.71630859375, 201911151215:2933.42919921875, 201911151220:2984.14208984375, 201911151225:3034.85498046875, 201911151230:3085.56787109375, 
