201911151135:26503.25634765625, 201911151140:26473.966552734375, 201911151145:26444.676513671875, 201911151150:26415.38671875, 201911151155:26386.096923828125, 201911151200:26822.57861328125, 201911151205:26793.28857421875, 201911151210:26763.998779296875, 201911151215:26734.708740234375, 201911151220:26705.4189453125, 201911151225:26676.12890625, 201911151230:26646.839111328125, 
201911151135:28004.90625, 201911151140:28094.1650390625, 201911151145:28183.42333984375, 201911151150:28272.681640625, 201911151155:28361.9404296875, 201911151200:27610.5869140625, 201911151205:27699.84521484375, 201911151210:27789.103515625, 201911151215:27878.3623046875, 201911151220:27967.62060546875, 201911151225:28056.87890625, 201911151230:28146.1376953125, 
201911151135:27234.7490234375, 201911151140:27418.30859375, 201911151145:27601.8671875, 201911151150:27785.4267578125, 201911151155:27968.9853515625, 201911151200:25898.23828125, 201911151205:26081.7978515625, 201911151210:26265.3564453125, 201911151215:26448.916015625, 201911151220:26632.474609375, 201911151225:26816.0341796875, 201911151230:26999.5927734375, 
201911151135:27366.03369140625, 201911151140:27437.341796875, 201911151145:27508.650390625, 201911151150:27579.95849609375, 201911151155:27651.2666015625, 201911151200:26915.775390625, 201911151205:26987.08349609375, 201911151210:27058.39208984375, 201911151215:27129.7001953125, 201911151220:27201.00830078125, 201911151225:27272.31689453125, 201911151230:27343.625, 
