201911151135:51053.09765625, 201911151140:51123.33740234375, 201911151145:51193.5771484375, 201911151150:51263.8173828125, 201911151155:51334.05712890625, 201911151200:52954.14599609375, 201911151205:53024.3857421875, 201911151210:53094.62548828125, 201911151215:53164.86572265625, 201911151220:53235.10546875, 201911151225:53305.345703125, 201911151230:53375.58544921875, 
201911151135:50814.3388671875, 201911151140:50953.6123046875, 201911151145:51092.8857421875, 201911151150:51232.16015625, 201911151155:51371.43359375, 201911151200:52080.8994140625, 201911151205:52220.1728515625, 201911151210:52359.4462890625, 201911151215:52498.720703125, 201911151220:52637.994140625, 201911151225:52777.2685546875, 201911151230:52916.5419921875, 
201911151135:50333.7451171875, 201911151140:50390.03515625, 201911151145:50446.3251953125, 201911151150:50502.615234375, 201911151155:50558.9052734375, 201911151200:52429.3046875, 201911151205:52485.5947265625, 201911151210:52541.884765625, 201911151215:52598.1748046875, 201911151220:52654.46484375, 201911151225:52710.7548828125, 201911151230:52767.044921875, 
201911151135:50249.91162109375, 201911151140:50266.173828125, 201911151145:50282.43603515625, 201911151150:50298.6982421875, 201911151155:50314.96044921875, 201911151200:52597.49609375, 201911151205:52613.75830078125, 201911151210:52630.0205078125, 201911151215:52646.28271484375, 201911151220:52662.544921875, 201911151225:52678.80712890625, 201911151230:52695.0693359375, 
