201911151135:3233.1527099609375, 201911151140:3219.9443969726562, 201911151145:3206.736083984375, 201911151150:3193.5277099609375, 201911151155:3180.3193969726562, 201911151200:3267.6925048828125, 201911151205:3254.4841918945312, 201911151210:3241.27587890625, 201911151215:3228.0675048828125, 201911151220:3214.8591918945312, 201911151225:3201.65087890625, 201911151230:3188.4425048828125, 
201911151135:3158.5835571289062, 201911151140:3151.53466796875, 201911151145:3144.4857788085938, 201911151150:3137.4368896484375, 201911151155:3130.3880004882812, 201911151200:3145.9561157226562, 201911151205:3138.9072265625, 201911151210:3131.8583374023438, 201911151215:3124.8094482421875, 201911151220:3117.7605590820312, 201911151225:3110.711669921875, 201911151230:3103.6627807617188, 
201911151135:3225.2359619140625, 201911151140:3207.516845703125, 201911151145:3189.797607421875, 201911151150:3172.078369140625, 201911151155:3154.3592529296875, 201911151200:3286.639892578125, 201911151205:3268.920654296875, 201911151210:3251.2015380859375, 201911151215:3233.4822998046875, 201911151220:3215.7630615234375, 201911151225:3198.0438232421875, 201911151230:3180.32470703125, 
201911151135:3240.723876953125, 201911151140:3228.2814331054688, 201911151145:3215.8390502929688, 201911151150:3203.3966064453125, 201911151155:3190.9542236328125, 201911151200:3266.2915649414062, 201911151205:3253.84912109375, 201911151210:3241.40673828125, 201911151215:3228.9642944335938, 201911151220:3216.5219116210938, 201911151225:3204.0794677734375, 201911151230:3191.6370849609375, 
