201911151135:5211.991027832031, 201911151140:5205.888366699219, 201911151145:5199.785675048828, 201911151150:5193.683013916016, 201911151155:5187.580322265625, 201911151200:5622.918426513672, 201911151205:5616.815734863281, 201911151210:5610.713073730469, 201911151215:5604.610382080078, 201911151220:5598.507720947266, 201911151225:5592.405029296875, 201911151230:5586.3023681640625, 
201911151135:6949.6123046875, 201911151140:7080.142578125, 201911151145:7210.6728515625, 201911151150:7341.203125, 201911151155:7471.7333984375, 201911151200:6342.046875, 201911151205:6472.5771484375, 201911151210:6603.107421875, 201911151215:6733.6376953125, 201911151220:6864.16796875, 201911151225:6994.6982421875, 201911151230:7125.228515625, 
201911151135:4625.8426513671875, 201911151140:4604.4351806640625, 201911151145:4583.02783203125, 201911151150:4561.6204833984375, 201911151155:4540.213134765625, 201911151200:5036.5054931640625, 201911151205:5015.09814453125, 201911151210:4993.690673828125, 201911151215:4972.2833251953125, 201911151220:4950.8759765625, 201911151225:4929.4686279296875, 201911151230:4908.0611572265625, 
201911151135:5983.90234375, 201911151140:6102.8115234375, 201911151145:6221.7197265625, 201911151150:6340.62890625, 201911151155:6459.5380859375, 201911151200:5527.8798828125, 201911151205:5646.7890625, 201911151210:5765.6982421875, 201911151215:5884.6064453125, 201911151220:6003.515625, 201911151225:6122.4248046875, 201911151230:6241.3330078125, 
