3912.324,3983.6392,3817.5234,3869.1733,3912.324,3983.6392,4012.3225,
3912.3228 , 3983.6382 , 3817.522 , 3869.1726 , 3912.3228 , 3983.6382 , 4012.3215 , 
3912.3228 , 3983.6377 , 3817.5215 , 3869.1726 , 3912.3228 , 3983.6377 , 4012.3215 , 
4024.4543 , 3857.211 , 3909.2173 , 3952.6616 , 4024.4543 , 4053.328 , 4248.5957 , 
