113.408615 , 112.22013 , 116.27291 , 113.81346 , 113.91312 , 116.117744 , 114.29414 , 116.50965 , 115.78599 , 114.37993 , 116.6524 , 115.80387 , 115.281395 , 114.6055 , 119.6804 , 116.61295 , 
113.41115 , 112.22277 , 116.27518 , 113.81594 , 113.9156 , 116.120026 , 114.296585 , 116.511894 , 115.7883 , 114.38237 , 116.65465 , 115.80619 , 115.28376 , 114.60793 , 119.682365 , 116.615204 , 
