201911151135:178486.1015625, 201911151140:178860.25, 201911151145:179234.400390625, 201911151150:179608.548828125, 201911151155:179982.697265625, 201911151200:183764.0625, 201911151205:184138.2109375, 201911151210:184512.361328125, 201911151215:184886.509765625, 201911151220:185260.66015625, 201911151225:185634.80859375, 201911151230:186008.95703125, 
201911151135:179101.40625, 201911151140:179520.80078125, 201911151145:179940.1953125, 201911151150:180359.58984375, 201911151155:180778.984375, 201911151200:183976.14453125, 201911151205:184395.5390625, 201911151210:184814.93359375, 201911151215:185234.328125, 201911151220:185653.72265625, 201911151225:186073.1171875, 201911151230:186492.51171875, 
201911151135:185290.7734375, 201911151140:185923.08984375, 201911151145:186555.40625, 201911151150:187187.7265625, 201911151155:187820.04296875, 201911151200:187936.91015625, 201911151205:188569.23046875, 201911151210:189201.546875, 201911151215:189833.86328125, 201911151220:190466.1796875, 201911151225:191098.5, 201911151230:191730.81640625, 
