201905081010: 0.69,
201905081010: 0.95,
201905081010: 0.93,
201905081200: 0.95,
201905081300: 0.95,
201905081400: 0.78,
201905081500: 0.73,
201905081600: 0.76,
201905081700: 0.81,
201905081800: 0.81,
201905081900: 0.87,
201905082000: 0.99,
201905082100: 0.98,
201905082200: 0.95,
201905082300: 0.73,
201905090800: 0.8,
201905090800: 0.81,
201905090800: 0.81,
201905090800: 0.8,
201905090800: 0.8,
201905090800: 0.82,
201905090800: 0.81,
201905090800: 0.81,
201905090800: 0.7,
201905090900: 0.77,
201905091000: 0.82,
201905091100: 0.86,
201905091200: 0.99,
201905091300: 0.89,
201905091400: 0.71,
201905091500: 0.69,
201905091600: 0.7,
201905091700: 0.73,
201905091800: 0.78,
201905091900: 0.86,
201905092000: 0.99,
201905092100: 0.97,
201905092200: 0.97,
201905092300: 0.74,
201905100800: 0.79,
201905100800: 0.77,
201905100800: 0.78,
201905100800: 0.79,
201905100800: 0.77,
201905100800: 0.79,
201905100800: 0.78,
201905100800: 0.79,
201905100800: 0.68,
201905100900: 0.74,
201905101000: 0.8,
201905101100: 0.82,
201905101200: 0.98,
201905101300: 0.89,
201905101400: 0.76,
201905101500: 0.75,
201905101600: 0.8,
201905101700: 0.85,
201905101800: 0.86,
201905101900: 0.93,
201905102000: 0.95,
201905102100: 0.88,
201905102200: 0.94,
201905102300: 0.81,
201905110800: 0.71,
201905110800: 0.71,
201905110800: 0.71,
201905110800: 0.72,
201905110800: 0.72,
201905110800: 0.71,
201905110800: 0.72,
201905110800: 0.71,
201905110800: 0.91,
201905110900: 0.97,
201905111000: 0.91,
201905111100: 0.88,
201905111200: 0.86,
201905111300: 0.93,
201905111400: 0.99,
201905111500: 0.95,
201905111600: 0.92,
201905111700: 0.88,
201905111800: 0.91,
201905111900: 0.97,
201905112000: 0.9,
201905112100: 0.84,
201905112200: 0.92,
201905112300: 0.84,
201905120800: 0.67,
201905120800: 0.67,
201905120800: 0.68,
201905120800: 0.67,
201905120800: 0.68,
201905120800: 0.67,
201905120800: 0.68,
201905120800: 0.69,
201905120800: 0.93,
201905120900: 0.86,
201905121000: 0.85,
201905121100: 0.84,
201905121200: 0.77,
201905121300: 0.82,
201905121400: 0.9,
201905121500: 0.96,
201905121600: 1.0,
201905121700: 0.94,
201905121800: 0.93,
201905121900: 0.98,
201905122000: 0.93,
201905122100: 0.92,
201905122200: 0.96,
201905122300: 0.74,
201905130800: 0.77,
201905130800: 0.77,
201905130800: 0.76,
201905130800: 0.77,
201905130800: 0.77,
201905130800: 0.76,
201905130800: 0.77,
201905130800: 0.77,
201905130800: 0.92,
201905130900: 0.95,
201905131000: 0.97,
201905131100: 0.93,
201905131200: 0.92,
201905131300: 0.99,
201905131400: 0.77,
201905131500: 0.82,
201905131600: 0.86,
201905131700: 0.89,
201905131800: 0.9,
201905131900: 0.98,
201905132000: 0.91,
201905132100: 0.92,
201905132200: 0.99,
201905132300: 0.78,
201905140800: 0.73,
201905140800: 0.74,
201905140800: 0.74,
201905140800: 0.73,
201905140800: 0.73,
201905140800: 0.73,
201905140800: 0.72,
201905140800: 0.73,
201905140800: 0.78,
201905140900: 0.88,
201905141000: 0.9,
201905141100: 0.93,
201905141200: 0.9,
201905141300: 0.97,
201905141400: 0.81,
201905141500: 0.78,
201905141600: 0.78,
201905141700: 0.81,
201905141800: 0.87,
201905141900: 0.95,
201905142000: 0.95,
201905142100: 0.92,
201905142200: 0.97,
201905142300: 0.76,
201905150800: 0.72,
201905150800: 0.74,
201905150800: 0.73,
201905150800: 0.74,
201905150800: 0.74,
201905150800: 0.74,
201905150800: 0.73,
201905150800: 0.74,
201905150800: 0.79,
201905150900: 0.87,
201905151000: 0.91,
201905151100: 0.9,
201905151200: 0.94,
201905151300: 0.95,
201905151400: 0.79,
201905151500: 0.74,
201905151600: 0.74,
201905151700: 0.78,
201905151800: 0.69,
201905151900: 0.89,
201905152000: 0.99,
201905152100: 0.93,
201905152200: 0.99,
201905152300: 0.81,
201905160800: 0.68,
201905160800: 0.7,
201905160800: 0.69,
201905160800: 0.69,
201905160800: 0.71,
201905160800: 0.71,
201905160800: 0.71,
201905160800: 0.7,
201905160800: 0.83,
201905160900: 0.93,
201905161000: 0.98,
201905161100: 0.94,
201905161200: 0.9,
201905161300: 0.96,
201905161400: 0.8,
201905161500: 0.79,
201905161600: 0.79,
201905161700: 0.82,
201905161800: 0.87,
201905161900: 0.93,
201905162000: 0.95,
201905162100: 0.91,
201905162200: 0.99,
201905162300: 0.8,
201905170800: 0.71,
201905170800: 0.69,
201905170800: 0.69,
201905170800: 0.69,
201905170800: 0.71,
201905170800: 0.69,
201905170800: 0.7,
201905170800: 0.69,
201905170800: 0.85,
201905170900: 0.91,
201905171000: 0.95,
201905171100: 0.97,
201905171200: 0.91,
201905171300: 0.99,
201905171400: 0.82,
201905171500: 0.81,
201905171600: 0.85,
201905171700: 0.89,
201905171800: 0.92,
201905171900: 0.99,
201905172000: 0.9,
201905172100: 0.84,
201905172200: 0.89,
201905172300: 0.9,
201905180800: 0.61,
201905180800: 0.61,
201905180800: 0.61,
201905180800: 0.6,
201905180800: 0.62,
201905180800: 0.61,
201905180800: 0.61,
201905180800: 0.62,
201905180800: 0.9,
201905180900: 0.81,
201905181000: 0.77,
201905181100: 0.73,
201905181200: 0.69,
201905181300: 0.76,
201905181400: 0.86,
201905181500: 0.89,
201905181600: 0.89,
201905181700: 0.92,
201905181800: 0.89,
201905181900: 0.84,
201905182000: 0.76,
201905182100: 0.74,
201905182200: 0.82,
201905182300: 0.96,
201905190800: 0.57,
201905190800: 0.57,
201905190800: 0.57,
201905190800: 0.57,
201905190800: 0.58,
201905190800: 0.58,
201905190800: 0.57,
201905190800: 0.57,
201905190800: 0.72,
201905190900: 0.66,
201905191000: 0.65,
201905191100: 0.64,
201905191200: 0.65,
201905191300: 0.71,
201905191400: 0.78,
201905191500: 0.8,
201905191600: 0.86,
201905191700: 0.92,
201905191800: 0.91,
201905191900: 0.87,
201905192000: 0.82,
201905192100: 0.82,
201905192200: 0.9,
201905192300: 0.87,
201905200800: 0.65,
201905200800: 0.63,
201905200800: 0.65,
201905200800: 0.64,
201905200800: 0.65,
201905200800: 0.65,
201905200800: 0.65,
201905200800: 0.64,
201905200800: 0.85,
201905200900: 0.93,
201905201000: 0.93,
201905201100: 0.92,
201905201200: 0.88,
201905201300: 0.94,
201905201400: 0.86,
201905201500: 0.82,
201905201600: 0.8,
201905201700: 0.85,
201905201800: 0.87,
201905201900: 0.94,
201905202000: 0.91,
201905202100: 0.84,
201905202200: 0.92,
201905202300: 0.87,
201905210800: 0.64,
201905210800: 0.64,
201905210800: 0.64,
201905210800: 0.64,
201905210800: 0.64,
201905210800: 0.63,
201905210800: 0.63,
201905210800: 0.64,
201905210800: 0.86,
201905210900: 0.95,
201905211000: 0.99,
201905211100: 0.98,
201905211200: 0.84,
201905211300: 0.97,
201905211400: 0.84,
201905211500: 0.83,
201905211600: 0.84,
201905211700: 0.86,
201905211800: 0.89,
201905211900: 0.94,
201905212000: 0.92,
201905212100: 0.84,
201905212200: 0.9,
201905212300: 0.85,
201905220800: 0.64,
201905220800: 0.64,
201905220800: 0.65,
201905220800: 0.64,
201905220800: 0.64,
201905220800: 0.63,
201905220800: 0.63,
201905220800: 0.63,
201905220800: 0.86,
201905220900: 0.92,
201905221000: 0.97,
201905221100: 0.99,
201905221200: 0.82,
201905221300: 0.9,
201905221400: 0.91,
201905221500: 0.85,
201905221600: 0.56,
201905221700: 0.86,
201905221800: 0.88,
201905221900: 0.92,
201905222000: 0.93,
201905222100: 0.84,
201905222200: 0.88,
201905222300: 0.87,
201905230800: 0.63,
201905230800: 0.61,
201905230800: 0.63,
201905230800: 0.63,
201905230800: 0.62,
201905230800: 0.62,
201905230800: 0.62,
201905230800: 0.62,
201905230800: 0.86,
201905230900: 0.89,
201905231000: 0.97,
201905231100: 0.98,
201905231200: 0.78,
201905231300: 0.88,
201905231400: 0.92,
201905231500: 0.88,
201905231600: 0.85,
201905231700: 0.88,
201905231800: 0.88,
201905231900: 0.92,
201905232000: 0.94,
201905232100: 0.83,
201905232200: 0.89,
201905232300: 0.86,
201905240800: 0.61,
201905240800: 0.62,
201905240800: 0.61,
201905240800: 0.61,
201905240800: 0.62,
201905240800: 0.6,
201905240800: 0.61,
201905240800: 0.61,
201905240800: 0.91,
201905240900: 0.95,
201905241000: 0.89,
201905241100: 0.98,
201905241200: 0.79,
201905241300: 0.89,
201905241400: 0.94,
201905241500: 0.92,
201905241600: 0.99,
201905241700: 0.97,
201905241800: 0.91,
201905241900: 0.85,
201905242000: 0.78,
201905242100: 0.75,
201905242200: 0.82,
201905242300: 0.95,
201905250800: 0.55,
201905250800: 0.56,
201905250800: 0.55,
201905250800: 0.56,
201905250800: 0.55,
201905250800: 0.57,
201905250800: 0.56,
201905250800: 0.56,
201905250800: 0.69,
201905250900: 0.68,
201905251000: 0.68,
201905251100: 0.69,
201905251200: 0.67,
201905251300: 0.73,
201905251400: 0.81,
201905251500: 0.83,
201905251600: 0.86,
201905251700: 0.88,
201905251800: 0.87,
201905251900: 0.83,
201905252000: 0.77,
201905252100: 0.73,
201905252200: 0.77,
201905252300: 0.98,
201905260800: 0.51,
201905260800: 0.52,
201905260800: 0.51,
201905260800: 0.51,
201905260800: 0.51,
201905260800: 0.52,
201905260800: 0.51,
201905260800: 0.51,
201905260800: 0.73,
201905260900: 0.67,
201905261000: 0.64,
201905261100: 0.62,
201905261200: 0.63,
201905261300: 0.7,
201905261400: 0.77,
201905261500: 0.81,
201905261600: 0.88,
201905261700: 0.94,
201905261800: 1.0,
201905261900: 0.98,
201905262000: 0.88,
201905262100: 0.81,
201905262200: 0.83,
201905262300: 0.94,
201905270800: 0.57,
201905270800: 0.56,
201905270800: 0.56,
201905270800: 0.56,
201905270800: 0.56,
201905270800: 0.56,
201905270800: 0.59,
201905270800: 0.57,
201905270800: 0.91,
201905270900: 0.97,
201905271000: 0.95,
201905271100: 0.91,
201905271200: 0.74,
201905271300: 0.28,
201905271400: 0.99,
201905271500: 0.96,
201905271600: 0.94,
201905271700: 0.99,
201905271800: 0.95,
201905271900: 0.88,
201905272000: 0.78,
201905272100: 0.78,
201905272200: 0.86,
201905272300: 0.88,
201905280800: 0.59,
201905280800: 0.61,
201905280800: 0.6,
201905280800: 0.6,
201905280800: 0.6,
201905280800: 0.59,
201905280800: 0.59,
201905280800: 0.6,
201905280800: 0.98,
201905280900: 0.94,
201905281000: 0.92,
201905281100: 0.93,
201905281200: 0.76,
201905281300: 0.88,
201905281400: 0.94,
201905281500: 0.91,
201905281600: 0.92,
201905281700: 0.61,
201905281800: 0.54,
201905281900: 0.51,
201905282000: 0.45,
201905282100: 0.43,
201905282200: 0.51,
201905282300: 0.58,
201905282355: 0.71,
201905290855: 0.89,
201905290855: 0.93,
201905290855: 0.82,
201905290855: 0.88,
201905290855: 0.91,
201905290855: 0.88,
201905290855: 0.81,
201905290855: 0.87,
201905290855: 0.86,
201905290955: 0.78,
201905291055: 0.76,
201905291155: 0.67,
201905291255: 0.71,
201905291355: 0.93,
201905291455: 1.0,
201905291705: 0.87,
201905291705: 0.89,
