201911151135:141437.216796875, 201911151140:141778.36328125, 201911151145:142119.5078125, 201911151150:142460.654296875, 201911151155:142801.798828125, 201911151200:145659.92578125, 201911151205:146001.072265625, 201911151210:146342.216796875, 201911151215:146683.36328125, 201911151220:147024.5078125, 201911151225:147365.654296875, 201911151230:147706.798828125, 
201911151135:141818.53125, 201911151140:142539.14453125, 201911151145:143259.76171875, 201911151150:143980.375, 201911151155:144700.9921875, 201911151200:143182.58984375, 201911151205:143903.20703125, 201911151210:144623.8203125, 201911151215:145344.4375, 201911151220:146065.05078125, 201911151225:146785.66796875, 201911151230:147506.28125, 
201911151135:146733.90625, 201911151140:147193.0234375, 201911151145:147652.140625, 201911151150:148111.2578125, 201911151155:148570.375, 201911151200:149320.55078125, 201911151205:149779.66796875, 201911151210:150238.78515625, 201911151215:150697.90234375, 201911151220:151157.01953125, 201911151225:151616.13671875, 201911151230:152075.25390625, 
