201911151135:147886.359375, 201911151140:148466.62890625, 201911151145:149046.8984375, 201911151150:149627.1640625, 201911151155:150207.43359375, 201911151200:150888.16015625, 201911151205:151468.4296875, 201911151210:152048.6953125, 201911151215:152628.96484375, 201911151220:153209.234375, 201911151225:153789.5, 201911151230:154369.76953125, 
201911151135:147954.4453125, 201911151140:148941.234375, 201911151145:149928.0234375, 201911151150:150914.8125, 201911151155:151901.6015625, 201911151200:148181.8359375, 201911151205:149168.625, 201911151210:150155.4140625, 201911151215:151142.203125, 201911151220:152128.9921875, 201911151225:153115.7890625, 201911151230:154102.578125, 
201911151135:150236.20703125, 201911151140:150866.53125, 201911151145:151496.85546875, 201911151150:152127.18359375, 201911151155:152757.5078125, 201911151200:152413.66015625, 201911151205:153043.98828125, 201911151210:153674.3125, 201911151215:154304.63671875, 201911151220:154934.9609375, 201911151225:155565.28515625, 201911151230:156195.609375, 
