日期,编码,地区,流量
201910011720,859,兴义,2381.25
201910011725,859,兴义,2347.63
201910011730,859,兴义,2389.03
201910011735,859,兴义,2387.94
201910011740,859,兴义,2418.79
201910011745,859,兴义,2430.84
201910011750,859,兴义,2431.53
201910011755,859,兴义,2394.98
201910011800,859,兴义,2359.39
201910011805,859,兴义,2403.19
201910011810,859,兴义,2365.11
201910011815,859,兴义,2426.75
201910011820,859,兴义,2380.22
201910011825,859,兴义,2466.28
201910011830,859,兴义,2409.74
201910011835,859,兴义,2527.11
201910011840,859,兴义,2547.42
201910011845,859,兴义,2574.67
201910011850,859,兴义,2554.26
201910011855,859,兴义,2524.96
201910011900,859,兴义,2402.33
201910011905,859,兴义,2560.23
201910011910,859,兴义,2585.77
201910011915,859,兴义,2637.65
201910011920,859,兴义,2704.48
201910011925,859,兴义,2712.14
201910011930,859,兴义,2846.79
201910011935,859,兴义,2888.40
201910011940,859,兴义,2894.72
201910011945,859,兴义,3047.06
201910011950,859,兴义,3042.50
201910011955,859,兴义,3049.03
201910012000,859,兴义,3122.56
201910012005,859,兴义,3199.14
201910012010,859,兴义,3167.24
201910012015,859,兴义,3241.91
201910012020,859,兴义,3261.51
201910012025,859,兴义,3328.72
201910012030,859,兴义,3417.47
201910012035,859,兴义,3315.16
201910012040,859,兴义,3442.21
201910012045,859,兴义,3462.60
201910012050,859,兴义,3496.47
201910012055,859,兴义,3502.74
201910012100,859,兴义,3514.75
201910012105,859,兴义,3464.61
201910012110,859,兴义,3491.73
201910012115,859,兴义,3516.81
201910012120,859,兴义,3525.04
201910012125,859,兴义,3365.84
201910012130,859,兴义,3559.33
201910012135,859,兴义,3534.03
201910012140,859,兴义,3461.69
201910012145,859,兴义,3377.87
201910012150,859,兴义,3411.05
201910012155,859,兴义,3356.87
201910012200,859,兴义,3350.46
201910012205,859,兴义,3284.66
201910012210,859,兴义,3281.28
201910012215,859,兴义,3254.47
201910012220,859,兴义,3223.37
201910012225,859,兴义,3194.30
201910012230,859,兴义,3140.48
201910012235,859,兴义,3077.39
201910012240,859,兴义,3005.13
201910012245,859,兴义,2702.43
201910012250,859,兴义,2946.20
201910012255,859,兴义,2884.23
201910012300,859,兴义,2804.17
201910012305,859,兴义,2782.19
201910012310,859,兴义,2728.86
201910012315,859,兴义,2612.33
201910012320,859,兴义,2567.09
201910012325,859,兴义,2508.35
201910012330,859,兴义,2433.00
201910012335,859,兴义,2345.36
201910012340,859,兴义,2311.80
201910012345,859,兴义,2173.50
201910012350,859,兴义,2166.63
201910012355,859,兴义,2075.17
201910020800,859,兴义,1573.65
201910020805,859,兴义,1613.46
201910020810,859,兴义,1608.15
201910020815,859,兴义,1655.08
201910020820,859,兴义,1681.38
201910020825,859,兴义,1698.03
201910020830,859,兴义,1749.07
201910020835,859,兴义,1724.15
201910020840,859,兴义,1791.72
201910020845,859,兴义,1800.11
201910020850,859,兴义,1801.02
201910020855,859,兴义,1874.21
201910020900,859,兴义,1855.55
201910020905,859,兴义,1877.38
201910020910,859,兴义,1909.75
201910020915,859,兴义,1885.59
201910020920,859,兴义,1939.64
201910020925,859,兴义,1929.19
201910020930,859,兴义,1953.84
201910020935,859,兴义,1970.38
201910020940,859,兴义,2029.05
201910020945,859,兴义,1998.94
201910020950,859,兴义,2055.06
201910020955,859,兴义,2084.86
201910021000,859,兴义,2096.42
201910021005,859,兴义,2125.00
201910021010,859,兴义,2124.89
201910021015,859,兴义,2093.61
201910021020,859,兴义,2159.04
201910021025,859,兴义,2142.38
201910021030,859,兴义,2142.62
201910021035,859,兴义,2182.95
201910021040,859,兴义,2210.22
201910021045,859,兴义,2210.76
201910021050,859,兴义,2175.66
201910021055,859,兴义,2246.17
201910021100,859,兴义,2239.70
201910021105,859,兴义,2286.62
201910021110,859,兴义,2285.24
201910021115,859,兴义,2289.16
201910021120,859,兴义,2295.55
201910021125,859,兴义,2245.52
201910021130,859,兴义,2321.92
201910021135,859,兴义,2276.66
201910021140,859,兴义,2321.84
201910021145,859,兴义,2284.93
201910021150,859,兴义,2347.23
201910021155,859,兴义,2332.17
201910021200,859,兴义,2333.59
201910021205,859,兴义,2308.79
201910021210,859,兴义,2377.43
201910021215,859,兴义,2345.00
201910021220,859,兴义,2460.02
201910021225,859,兴义,2407.03
201910021230,859,兴义,2475.06
201910021235,859,兴义,2519.28
201910021240,859,兴义,2534.04
201910021245,859,兴义,2597.92
201910021250,859,兴义,2626.50
201910021255,859,兴义,2639.93
201910021300,859,兴义,2585.21
201910021305,859,兴义,2582.80
201910021310,859,兴义,2528.91
201910021315,859,兴义,2575.49
201910021320,859,兴义,2528.51
201910021325,859,兴义,2502.48
201910021330,859,兴义,2531.37
201910021335,859,兴义,2484.29
201910021340,859,兴义,2511.81
201910021345,859,兴义,2382.37
201910021350,859,兴义,2365.71
201910021355,859,兴义,2334.76
201910021400,859,兴义,2305.90
201910021405,859,兴义,2241.28
201910021410,859,兴义,2296.30
201910021415,859,兴义,2453.05
201910021420,859,兴义,2418.53
201910021425,859,兴义,2460.10
201910021430,859,兴义,2389.90
201910021435,859,兴义,2436.30
201910021440,859,兴义,2402.72
201910021445,859,兴义,2425.71
201910021450,859,兴义,2449.36
201910021455,859,兴义,2388.39
201910021500,859,兴义,2413.18
201910021505,859,兴义,2449.26
201910021510,859,兴义,2411.89
201910021515,859,兴义,2436.57
201910021520,859,兴义,2440.70
201910021525,859,兴义,2378.56
201910021530,859,兴义,2367.43
201910021535,859,兴义,2418.27
201910021540,859,兴义,2395.25
201910021545,859,兴义,2389.74
201910021550,859,兴义,2434.51
201910021555,859,兴义,2368.27
201910021600,859,兴义,2355.96
201910021605,859,兴义,2358.98
201910021610,859,兴义,2377.42
201910021615,859,兴义,2379.74
201910021620,859,兴义,2359.44
201910021625,859,兴义,2391.19
201910021630,859,兴义,2330.77
201910021635,859,兴义,2394.71
201910021640,859,兴义,2344.15
201910021645,859,兴义,2362.11
201910021650,859,兴义,2415.62
201910021655,859,兴义,2404.53
201910021700,859,兴义,2372.44
201910021705,859,兴义,2375.96
201910021710,859,兴义,2368.62
201910021715,859,兴义,2329.50
201910021720,859,兴义,2329.64
201910021725,859,兴义,2361.89
201910021730,859,兴义,2319.40
201910021735,859,兴义,2330.25
201910021740,859,兴义,2288.02
201910021745,859,兴义,2304.81
201910021750,859,兴义,2300.37
201910021755,859,兴义,2290.01
201910021800,859,兴义,2321.77
201910021805,859,兴义,2282.45
201910021810,859,兴义,2264.83
201910021815,859,兴义,2257.35
201910021820,859,兴义,2350.58
201910021825,859,兴义,2366.15
201910021830,859,兴义,2328.55
201910021835,859,兴义,2414.45
201910021840,859,兴义,2402.43
201910021845,859,兴义,2476.15
201910021850,859,兴义,2428.99
201910021855,859,兴义,2531.47
201910021900,859,兴义,2489.08
201910021905,859,兴义,2575.12
201910021910,859,兴义,2644.46
201910021915,859,兴义,2645.33
201910021920,859,兴义,2792.13
201910021925,859,兴义,2836.83
201910021930,859,兴义,2823.78
201910021935,859,兴义,2903.53
201910021940,859,兴义,2953.92
201910021945,859,兴义,2994.61
201910021950,859,兴义,3127.86
201910021955,859,兴义,3214.11
201910022000,859,兴义,3193.01
201910022005,859,兴义,3249.01
201910022010,859,兴义,3271.02
201910022015,859,兴义,3214.25
201910022020,859,兴义,3309.46
201910022025,859,兴义,3374.62
201910022030,859,兴义,3375.39
201910022035,859,兴义,3420.26
201910022040,859,兴义,3492.85
201910022045,859,兴义,3478.36
201910022050,859,兴义,3559.57
201910022055,859,兴义,3507.97
201910022100,859,兴义,3528.98
201910022105,859,兴义,3555.55
201910022110,859,兴义,3571.20
201910022115,859,兴义,3534.84
201910022120,859,兴义,3542.37
201910022125,859,兴义,3486.52
201910022130,859,兴义,3486.22
201910022135,859,兴义,3496.63
201910022140,859,兴义,3515.79
201910022145,859,兴义,3444.92
201910022150,859,兴义,3467.18
201910022155,859,兴义,3441.32
201910022200,859,兴义,3342.35
201910022205,859,兴义,3382.42
201910022210,859,兴义,3266.08
201910022215,859,兴义,3196.90
201910022220,859,兴义,3181.03
201910022225,859,兴义,3117.68
201910022230,859,兴义,3039.02
201910022235,859,兴义,3054.30
201910022240,859,兴义,2960.77
201910022245,859,兴义,2844.04
201910022250,859,兴义,2868.64
201910022255,859,兴义,2761.92
201910022300,859,兴义,2712.01
201910022305,859,兴义,2633.85
201910022310,859,兴义,2585.41
201910022315,859,兴义,2461.42
201910022320,859,兴义,2452.58
201910022325,859,兴义,2348.71
201910022330,859,兴义,2305.94
201910022335,859,兴义,2296.46
201910022340,859,兴义,2211.84
201910022345,859,兴义,2134.54
201910022350,859,兴义,2111.25
201910022355,859,兴义,2043.86
201910030800,859,兴义,1507.78
201910030805,859,兴义,1558.36
201910030810,859,兴义,1552.92
201910030815,859,兴义,1589.83
201910030820,859,兴义,1638.52
201910030825,859,兴义,1652.76
201910030830,859,兴义,1704.08
201910030835,859,兴义,1723.65
201910030840,859,兴义,1738.50
201910030845,859,兴义,1708.31
201910030850,859,兴义,1764.56
201910030855,859,兴义,1769.93
201910030900,859,兴义,1773.79
201910030905,859,兴义,1824.11
201910030910,859,兴义,1811.53
201910030915,859,兴义,1885.97
201910030920,859,兴义,1770.32
201910030925,859,兴义,1896.53
201910030930,859,兴义,1893.97
201910030935,859,兴义,1882.69
201910030940,859,兴义,1908.17
201910030945,859,兴义,1939.30
201910030950,859,兴义,1981.03
201910030955,859,兴义,1938.78
201910031000,859,兴义,1967.49
201910031005,859,兴义,2010.07
201910031010,859,兴义,2004.58
201910031015,859,兴义,2058.38
201910031020,859,兴义,2033.89
201910031025,859,兴义,2084.10
201910031030,859,兴义,2048.01
201910031035,859,兴义,2059.17
201910031040,859,兴义,2130.55
201910031045,859,兴义,2142.03
201910031050,859,兴义,2110.72
201910031055,859,兴义,2108.47
201910031100,859,兴义,2114.60
201910031105,859,兴义,2210.80
201910031110,859,兴义,2132.90
201910031115,859,兴义,2186.63
201910031120,859,兴义,2155.51
201910031125,859,兴义,2191.39
201910031130,859,兴义,2170.28
201910031135,859,兴义,2196.15
201910031140,859,兴义,2126.79
201910031145,859,兴义,2205.49
201910031150,859,兴义,2207.65
201910031155,859,兴义,2288.55
201910031200,859,兴义,2221.24
201910031205,859,兴义,2180.76
201910031210,859,兴义,2203.03
201910031215,859,兴义,2269.80
201910031220,859,兴义,2262.81
201910031225,859,兴义,2354.74
201910031230,859,兴义,2434.75
201910031235,859,兴义,2449.57
201910031240,859,兴义,2426.09
201910031245,859,兴义,2518.53
201910031250,859,兴义,2489.42
201910031255,859,兴义,2409.43
201910031300,859,兴义,2425.34
201910031305,859,兴义,2396.65
201910031310,859,兴义,2400.22
201910031315,859,兴义,2440.00
201910031320,859,兴义,2428.86
201910031325,859,兴义,2409.06
201910031330,859,兴义,2341.71
201910031335,859,兴义,2388.82
201910031340,859,兴义,2296.67
201910031345,859,兴义,2346.65
201910031350,859,兴义,2323.79
201910031355,859,兴义,2297.28
201910031400,859,兴义,2356.33
201910031405,859,兴义,2248.72
201910031410,859,兴义,2268.31
201910031415,859,兴义,2282.99
201910031420,859,兴义,2288.30
201910031425,859,兴义,2270.65
201910031430,859,兴义,2298.62
201910031435,859,兴义,2278.93
201910031440,859,兴义,2283.03
201910031445,859,兴义,2248.79
201910031450,859,兴义,2245.67
201910031455,859,兴义,2326.23
201910031500,859,兴义,2295.27
201910031505,859,兴义,2256.10
201910031510,859,兴义,2312.51
201910031515,859,兴义,2285.66
201910031520,859,兴义,2271.07
201910031525,859,兴义,2274.98
201910031530,859,兴义,2265.23
201910031535,859,兴义,2270.76
201910031540,859,兴义,2264.69
201910031545,859,兴义,2327.31
201910031550,859,兴义,2304.00
201910031555,859,兴义,2279.68
201910031600,859,兴义,2259.44
201910031605,859,兴义,2184.06
201910031610,859,兴义,2279.36
201910031615,859,兴义,2260.52
201910031620,859,兴义,2264.54
201910031625,859,兴义,2262.16
201910031630,859,兴义,2253.82
201910031635,859,兴义,2220.01
201910031640,859,兴义,2328.03
201910031645,859,兴义,2230.66
201910031650,859,兴义,2224.58
201910031655,859,兴义,2332.98
201910031700,859,兴义,2215.03
201910031705,859,兴义,2295.46
201910031710,859,兴义,2229.75
201910031715,859,兴义,2224.04
201910031720,859,兴义,2309.29
201910031725,859,兴义,2222.16
201910031730,859,兴义,2272.81
201910031735,859,兴义,2198.49
201910031740,859,兴义,2176.63
201910031745,859,兴义,2271.80
201910031750,859,兴义,2219.14
201910031755,859,兴义,2207.69
201910031800,859,兴义,2278.91
201910031805,859,兴义,2253.07
201910031810,859,兴义,2252.14
201910031815,859,兴义,2230.68
201910031820,859,兴义,2273.77
201910031825,859,兴义,2262.73
201910031830,859,兴义,2291.82
201910031835,859,兴义,2246.89
201910031840,859,兴义,2278.89
201910031845,859,兴义,2339.40
201910031850,859,兴义,2322.15
201910031855,859,兴义,2310.11
201910031900,859,兴义,2359.36
201910031905,859,兴义,2366.26
201910031910,859,兴义,2465.17
201910031915,859,兴义,2505.02
201910031920,859,兴义,2562.24
201910031925,859,兴义,2566.26
201910031930,859,兴义,2728.02
201910031935,859,兴义,2694.28
201910031940,859,兴义,2775.86
201910031945,859,兴义,2889.76
201910031950,859,兴义,2945.50
201910031955,859,兴义,2932.50
201910032000,859,兴义,3007.29
201910032005,859,兴义,3075.19
201910032010,859,兴义,3043.14
201910032015,859,兴义,3054.34
201910032020,859,兴义,2975.31
201910032025,859,兴义,3009.10
201910032030,859,兴义,2998.69
201910032035,859,兴义,3067.40
201910032040,859,兴义,3160.14
201910032045,859,兴义,3283.61
201910032050,859,兴义,3220.80
201910032055,859,兴义,3294.79
201910032100,859,兴义,3268.56
201910032105,859,兴义,3236.28
201910032110,859,兴义,3245.56
201910032115,859,兴义,3301.06
201910032120,859,兴义,3311.19
201910032125,859,兴义,3315.69
201910032130,859,兴义,3276.90
201910032135,859,兴义,3337.85
201910032140,859,兴义,3269.02
201910032145,859,兴义,3305.03
201910032150,859,兴义,3192.15
201910032155,859,兴义,3251.05
201910032200,859,兴义,3170.94
201910032205,859,兴义,3153.11
201910032210,859,兴义,3116.81
201910032215,859,兴义,3089.22
201910032220,859,兴义,3042.18
201910032225,859,兴义,3095.46
201910032230,859,兴义,2953.23
201910032235,859,兴义,2923.69
201910032240,859,兴义,2880.90
201910032245,859,兴义,2941.25
201910032250,859,兴义,2764.50
201910032255,859,兴义,2752.48
201910032300,859,兴义,2594.19
201910032305,859,兴义,2622.99
201910032310,859,兴义,2566.12
201910032315,859,兴义,2513.17
201910032320,859,兴义,2426.53
201910032325,859,兴义,2396.49
201910032330,859,兴义,2261.48
201910032335,859,兴义,2268.07
201910032340,859,兴义,2144.63
201910032345,859,兴义,2127.71
201910032350,859,兴义,2064.09
201910032355,859,兴义,2050.60
201910040800,859,兴义,1418.61
201910040805,859,兴义,1474.67
201910040810,859,兴义,1496.34
201910040815,859,兴义,1542.15
201910040820,859,兴义,1548.18
201910040825,859,兴义,1588.15
201910040830,859,兴义,1596.83
201910040835,859,兴义,1658.67
201910040840,859,兴义,1663.48
201910040845,859,兴义,1635.50
201910040850,859,兴义,1724.69
201910040855,859,兴义,1681.03
201910040900,859,兴义,1756.70
201910040905,859,兴义,1748.79
201910040910,859,兴义,1796.97
201910040915,859,兴义,1764.81
201910040920,859,兴义,1868.30
201910040925,859,兴义,1805.96
201910040930,859,兴义,1831.93
201910040935,859,兴义,1904.15
201910040940,859,兴义,1881.87
201910040945,859,兴义,1911.41
201910040950,859,兴义,1970.91
201910040955,859,兴义,1942.28
201910041000,859,兴义,1981.99
201910041005,859,兴义,1970.67
201910041010,859,兴义,2014.91
201910041015,859,兴义,1997.27
201910041020,859,兴义,2002.45
201910041025,859,兴义,2067.24
201910041030,859,兴义,2011.19
201910041035,859,兴义,2071.80
201910041040,859,兴义,2022.75
201910041045,859,兴义,2159.49
201910041050,859,兴义,2135.55
201910041055,859,兴义,2125.42
201910041100,859,兴义,2119.26
201910041105,859,兴义,2124.58
201910041110,859,兴义,2157.49
201910041115,859,兴义,2150.61
201910041120,859,兴义,2104.16
201910041125,859,兴义,2137.17
201910041130,859,兴义,2118.75
201910041135,859,兴义,2146.05
201910041140,859,兴义,2102.30
201910041145,859,兴义,2191.90
201910041150,859,兴义,2123.20
201910041155,859,兴义,2225.09
201910041200,859,兴义,2159.10
201910041205,859,兴义,2146.90
201910041210,859,兴义,2184.36
201910041215,859,兴义,2175.62
201910041220,859,兴义,2261.76
201910041225,859,兴义,2275.61
201910041230,859,兴义,2342.90
201910041235,859,兴义,2375.16
201910041240,859,兴义,2330.92
201910041245,859,兴义,2391.38
201910041250,859,兴义,2365.38
201910041255,859,兴义,2396.34
201910041300,859,兴义,2330.05
201910041305,859,兴义,2394.20
201910041310,859,兴义,2356.63
201910041315,859,兴义,2298.96
201910041320,859,兴义,2341.91
201910041325,859,兴义,2281.10
201910041330,859,兴义,2343.02
201910041335,859,兴义,2278.68
201910041340,859,兴义,2296.96
201910041345,859,兴义,2323.13
201910041350,859,兴义,2248.79
201910041355,859,兴义,2261.64
201910041400,859,兴义,2233.36
201910041405,859,兴义,2174.80
201910041410,859,兴义,2227.49
201910041415,859,兴义,2182.41
201910041420,859,兴义,2192.60
201910041425,859,兴义,2205.34
201910041430,859,兴义,2192.95
201910041435,859,兴义,2224.00
201910041440,859,兴义,2205.08
201910041445,859,兴义,2241.25
201910041450,859,兴义,2216.72
201910041455,859,兴义,2218.32
201910041500,859,兴义,2215.88
201910041505,859,兴义,2191.18
201910041510,859,兴义,2231.33
201910041515,859,兴义,2170.15
201910041520,859,兴义,2225.90
201910041525,859,兴义,2169.97
201910041530,859,兴义,2230.87
201910041535,859,兴义,2206.18
201910041540,859,兴义,2234.21
201910041545,859,兴义,2198.90
201910041550,859,兴义,2234.02
201910041555,859,兴义,2233.81
201910041600,859,兴义,2194.45
201910041605,859,兴义,2191.99
201910041610,859,兴义,2188.94
201910041615,859,兴义,2197.21
201910041620,859,兴义,2194.68
201910041625,859,兴义,2185.59
201910041630,859,兴义,2203.07
201910041635,859,兴义,2213.47
201910041640,859,兴义,2236.95
201910041645,859,兴义,2207.48
201910041650,859,兴义,2224.69
201910041655,859,兴义,2204.08
201910041700,859,兴义,2211.24
201910041705,859,兴义,2190.77
201910041710,859,兴义,2258.94
201910041715,859,兴义,2159.25
201910041720,859,兴义,2202.40
201910041725,859,兴义,2160.38
201910041730,859,兴义,2166.93
201910041735,859,兴义,2156.92
201910041740,859,兴义,2158.31
201910041745,859,兴义,2143.78
201910041750,859,兴义,2204.74
201910041755,859,兴义,2143.56
201910041800,859,兴义,2144.91
201910041805,859,兴义,2139.19
201910041810,859,兴义,2147.85
201910041815,859,兴义,2204.21
201910041820,859,兴义,2143.53
201910041825,859,兴义,2197.58
201910041830,859,兴义,2241.69
201910041835,859,兴义,2209.81
201910041840,859,兴义,2303.82
201910041845,859,兴义,2292.43
201910041850,859,兴义,2348.27
201910041855,859,兴义,2349.59
201910041900,859,兴义,2318.16
201910041905,859,兴义,2440.67
201910041910,859,兴义,2456.72
201910041915,859,兴义,2470.99
201910041920,859,兴义,2510.90
201910041925,859,兴义,2591.16
201910041930,859,兴义,2637.88
201910041935,859,兴义,2690.44
201910041940,859,兴义,2828.62
201910041945,859,兴义,2850.34
201910041950,859,兴义,2907.78
201910041955,859,兴义,2958.95
201910042000,859,兴义,3019.52
201910042005,859,兴义,3083.77
201910042010,859,兴义,3144.86
201910042015,859,兴义,3162.65
201910042020,859,兴义,3183.24
201910042025,859,兴义,3238.09
201910042030,859,兴义,3195.62
201910042035,859,兴义,3286.42
201910042040,859,兴义,3224.88
201910042045,859,兴义,3245.86
201910042050,859,兴义,3248.96
201910042055,859,兴义,3321.25
201910042100,859,兴义,3321.83
201910042105,859,兴义,3286.97
201910042110,859,兴义,3177.52
201910042115,859,兴义,3257.32
201910042120,859,兴义,3243.53
201910042125,859,兴义,3241.78
201910042130,859,兴义,3233.95
201910042135,859,兴义,3227.91
201910042140,859,兴义,3149.12
201910042145,859,兴义,3169.23
201910042150,859,兴义,3130.38
201910042155,859,兴义,3200.89
201910042200,859,兴义,3116.62
201910042205,859,兴义,3089.83
201910042210,859,兴义,3069.75
201910042215,859,兴义,3012.99
201910042220,859,兴义,3007.12
201910042225,859,兴义,3005.23
201910042230,859,兴义,2876.72
201910042235,859,兴义,2877.66
201910042240,859,兴义,2778.86
201910042245,859,兴义,2740.30
201910042250,859,兴义,2676.45
201910042255,859,兴义,2706.25
201910042300,859,兴义,2611.82
201910042305,859,兴义,2496.73
201910042310,859,兴义,2519.50
201910042315,859,兴义,2371.19
201910042320,859,兴义,2367.20
201910042325,859,兴义,2313.43
201910042330,859,兴义,2253.73
201910042335,859,兴义,2197.87
201910042340,859,兴义,2101.26
201910042345,859,兴义,2112.82
201910042350,859,兴义,1934.00
201910042355,859,兴义,1956.80
201910050800,859,兴义,1461.93
201910050805,859,兴义,1532.59
201910050810,859,兴义,1615.07
201910050815,859,兴义,1549.34
201910050820,859,兴义,1645.35
201910050825,859,兴义,1614.11
201910050830,859,兴义,1698.12
201910050835,859,兴义,1668.79
201910050840,859,兴义,1693.19
201910050845,859,兴义,1731.69
201910050850,859,兴义,1787.06
201910050855,859,兴义,1760.06
201910050900,859,兴义,1786.39
201910050905,859,兴义,1854.85
201910050910,859,兴义,1833.04
201910050915,859,兴义,1849.33
201910050920,859,兴义,1897.16
201910050925,859,兴义,1898.72
201910050930,859,兴义,1939.89
201910050935,859,兴义,1912.28
201910050940,859,兴义,1998.61
201910050945,859,兴义,1982.57
201910050950,859,兴义,2053.70
201910050955,859,兴义,1980.16
201910051000,859,兴义,2082.93
201910051005,859,兴义,2047.61
201910051010,859,兴义,2084.71
201910051015,859,兴义,2069.82
201910051020,859,兴义,2127.63
201910051025,859,兴义,2137.05
201910051030,859,兴义,2156.89
201910051035,859,兴义,2166.04
201910051040,859,兴义,2120.57
201910051045,859,兴义,2160.14
201910051050,859,兴义,2206.54
201910051055,859,兴义,2183.30
201910051100,859,兴义,2179.96
201910051105,859,兴义,2184.70
201910051110,859,兴义,2202.83
201910051115,859,兴义,2175.92
201910051120,859,兴义,2156.34
201910051125,859,兴义,2178.05
201910051130,859,兴义,2133.04
201910051135,859,兴义,2245.51
201910051140,859,兴义,2140.42
201910051145,859,兴义,2202.44
201910051150,859,兴义,2160.39
201910051155,859,兴义,2105.03
201910051200,859,兴义,2194.27
201910051205,859,兴义,2167.64
201910051210,859,兴义,2204.79
201910051215,859,兴义,2223.31
201910051220,859,兴义,2222.75
201910051225,859,兴义,2300.91
201910051230,859,兴义,2382.93
201910051235,859,兴义,2274.87
201910051240,859,兴义,2422.73
201910051245,859,兴义,2316.25
201910051250,859,兴义,2364.89
201910051255,859,兴义,2376.37
201910051300,859,兴义,2359.00
201910051305,859,兴义,2246.38
201910051310,859,兴义,2372.10
201910051315,859,兴义,2234.79
201910051320,859,兴义,2303.33
201910051325,859,兴义,2271.02
201910051330,859,兴义,2210.75
201910051335,859,兴义,2291.77
201910051340,859,兴义,2263.97
201910051345,859,兴义,2221.12
201910051350,859,兴义,2290.63
201910051355,859,兴义,2150.05
201910051400,859,兴义,2204.98
201910051405,859,兴义,2196.38
201910051410,859,兴义,2182.20
201910051415,859,兴义,2208.16
201910051420,859,兴义,2113.76
201910051425,859,兴义,2185.36
201910051430,859,兴义,2208.21
201910051435,859,兴义,2167.89
201910051440,859,兴义,2110.15
201910051445,859,兴义,2111.52
201910051450,859,兴义,2119.11
201910051455,859,兴义,2161.92
201910051500,859,兴义,2164.08
201910051505,859,兴义,2208.71
201910051510,859,兴义,2213.23
201910051515,859,兴义,2127.47
201910051520,859,兴义,2225.07
201910051525,859,兴义,2139.82
201910051530,859,兴义,2206.43
201910051535,859,兴义,2169.27
201910051540,859,兴义,2196.47
201910051545,859,兴义,2220.38
201910051550,859,兴义,2142.00
201910051555,859,兴义,2152.93
201910051600,859,兴义,2168.07
201910051605,859,兴义,2144.38
201910051610,859,兴义,2214.61
201910051615,859,兴义,2144.16
201910051620,859,兴义,2165.75
201910051625,859,兴义,2164.96
201910051630,859,兴义,2227.90
201910051635,859,兴义,2201.87
201910051640,859,兴义,2232.15
201910051645,859,兴义,2205.52
201910051650,859,兴义,2230.92
201910051655,859,兴义,2233.45
201910051700,859,兴义,2243.94
201910051705,859,兴义,2162.58
201910051710,859,兴义,2203.25
201910051715,859,兴义,2191.23
201910051720,859,兴义,2155.85
201910051725,859,兴义,2224.21
201910051730,859,兴义,2192.39
