日期,编码,地区,流量
201910011400,857,毕节,3975.87
201910011405,857,毕节,3984.98
201910011410,857,毕节,3961.79
201910011415,857,毕节,3990.99
201910011420,857,毕节,4073.73
201910011425,857,毕节,3972.95
201910011430,857,毕节,4034.10
201910011435,857,毕节,3946.31
201910011440,857,毕节,3915.24
201910011445,857,毕节,3880.37
201910011450,857,毕节,3966.31
201910011455,857,毕节,3987.77
201910011500,857,毕节,3881.55
201910011505,857,毕节,3988.01
201910011510,857,毕节,3867.26
201910011515,857,毕节,3907.20
201910011520,857,毕节,3859.30
201910011525,857,毕节,3858.90
201910011530,857,毕节,3927.85
201910011535,857,毕节,3887.25
201910011540,857,毕节,3978.48
201910011545,857,毕节,3866.99
201910011550,857,毕节,3898.98
201910011555,857,毕节,3870.39
201910011600,857,毕节,3977.56
201910011605,857,毕节,3907.03
201910011610,857,毕节,3900.37
201910011615,857,毕节,3956.07
201910011620,857,毕节,3875.18
201910011625,857,毕节,3950.00
201910011630,857,毕节,3903.24
201910011635,857,毕节,3876.93
201910011640,857,毕节,3854.63
201910011645,857,毕节,3869.55
201910011650,857,毕节,3894.09
201910011655,857,毕节,3873.63
201910011700,857,毕节,3891.58
201910011705,857,毕节,4001.22
201910011710,857,毕节,3847.60
201910011715,857,毕节,3970.28
201910011720,857,毕节,3824.76
201910011725,857,毕节,3990.82
201910011730,857,毕节,3874.34
201910011735,857,毕节,3973.94
201910011740,857,毕节,3904.54
201910011745,857,毕节,3868.16
201910011750,857,毕节,4037.32
201910011755,857,毕节,4047.16
201910011800,857,毕节,3936.83
201910011805,857,毕节,4036.34
201910011810,857,毕节,4028.68
201910011815,857,毕节,4017.85
201910011820,857,毕节,4038.30
201910011825,857,毕节,4154.60
201910011830,857,毕节,4073.73
201910011835,857,毕节,4231.53
201910011840,857,毕节,4158.50
201910011845,857,毕节,4246.83
201910011850,857,毕节,4175.35
201910011855,857,毕节,4276.88
201910011900,857,毕节,4149.85
201910011905,857,毕节,4228.14
201910011910,857,毕节,4318.10
201910011915,857,毕节,4487.70
201910011920,857,毕节,4477.17
201910011925,857,毕节,4561.33
201910011930,857,毕节,4617.92
201910011935,857,毕节,4799.02
201910011940,857,毕节,4794.29
201910011945,857,毕节,4850.77
201910011950,857,毕节,4940.67
201910011955,857,毕节,5007.07
201910012000,857,毕节,5018.84
201910012005,857,毕节,5078.57
201910012010,857,毕节,5186.25
201910012015,857,毕节,5198.96
201910012020,857,毕节,5131.16
201910012025,857,毕节,5354.03
201910012030,857,毕节,5507.06
201910012035,857,毕节,5384.06
201910012040,857,毕节,5528.40
201910012045,857,毕节,5524.67
201910012050,857,毕节,5548.71
201910012055,857,毕节,5500.53
201910012100,857,毕节,5517.47
201910012105,857,毕节,5601.74
201910012110,857,毕节,5529.87
201910012115,857,毕节,5477.93
201910012120,857,毕节,5495.65
201910012125,857,毕节,5459.41
201910012130,857,毕节,5470.22
201910012135,857,毕节,5488.54
201910012140,857,毕节,5428.02
201910012145,857,毕节,5324.51
201910012150,857,毕节,5361.05
201910012155,857,毕节,5338.43
201910012200,857,毕节,5268.91
201910012205,857,毕节,5244.00
201910012210,857,毕节,5293.82
201910012215,857,毕节,5226.56
201910012220,857,毕节,5070.89
201910012225,857,毕节,4995.41
201910012230,857,毕节,4920.57
201910012235,857,毕节,4861.90
201910012240,857,毕节,4868.02
201910012245,857,毕节,4277.35
201910012250,857,毕节,4626.20
201910012255,857,毕节,4521.21
201910012300,857,毕节,4452.37
201910012305,857,毕节,4337.87
201910012310,857,毕节,4204.57
201910012315,857,毕节,4130.88
201910012320,857,毕节,4070.49
201910012325,857,毕节,3886.27
201910012330,857,毕节,3852.06
201910012335,857,毕节,3725.46
201910012340,857,毕节,3527.56
201910012345,857,毕节,3486.97
201910012350,857,毕节,3329.07
201910012355,857,毕节,3296.23
201910020800,857,毕节,2706.75
201910020805,857,毕节,2755.82
201910020810,857,毕节,2851.70
201910020815,857,毕节,2823.45
201910020820,857,毕节,2874.92
201910020825,857,毕节,2916.36
201910020830,857,毕节,2932.56
201910020835,857,毕节,2983.95
201910020840,857,毕节,3050.45
201910020845,857,毕节,2994.18
201910020850,857,毕节,3109.54
201910020855,857,毕节,3021.71
201910020900,857,毕节,3089.16
201910020905,857,毕节,3211.14
201910020910,857,毕节,3189.23
201910020915,857,毕节,3159.25
201910020920,857,毕节,3229.31
201910020925,857,毕节,3291.20
201910020930,857,毕节,3206.34
201910020935,857,毕节,3227.70
201910020940,857,毕节,3246.14
201910020945,857,毕节,3245.86
201910020950,857,毕节,3361.93
201910020955,857,毕节,3324.68
201910021000,857,毕节,3335.54
201910021005,857,毕节,3313.70
201910021010,857,毕节,3330.69
201910021015,857,毕节,3349.11
201910021020,857,毕节,3455.03
201910021025,857,毕节,3392.11
201910021030,857,毕节,3521.81
201910021035,857,毕节,3431.77
201910021040,857,毕节,3458.76
201910021045,857,毕节,3475.59
201910021050,857,毕节,3562.67
201910021055,857,毕节,3492.87
201910021100,857,毕节,3502.64
201910021105,857,毕节,3530.80
201910021110,857,毕节,3629.70
201910021115,857,毕节,3510.03
201910021120,857,毕节,3558.97
201910021125,857,毕节,3507.15
201910021130,857,毕节,3550.61
201910021135,857,毕节,3546.87
201910021140,857,毕节,3659.06
201910021145,857,毕节,3597.75
201910021150,857,毕节,3693.10
201910021155,857,毕节,3704.43
201910021200,857,毕节,3616.31
201910021205,857,毕节,3721.23
201910021210,857,毕节,3753.55
201910021215,857,毕节,3668.20
201910021220,857,毕节,3795.16
201910021225,857,毕节,3736.07
201910021230,857,毕节,3899.20
201910021235,857,毕节,3809.36
201910021240,857,毕节,3792.75
201910021245,857,毕节,3827.77
201910021250,857,毕节,3941.83
201910021255,857,毕节,3845.53
201910021300,857,毕节,3822.90
201910021305,857,毕节,3926.10
201910021310,857,毕节,3852.62
201910021315,857,毕节,3908.15
201910021320,857,毕节,3870.45
201910021325,857,毕节,3809.74
201910021330,857,毕节,3796.80
201910021335,857,毕节,3829.24
201910021340,857,毕节,3841.55
201910021345,857,毕节,3769.26
201910021350,857,毕节,3756.23
201910021355,857,毕节,3748.97
201910021400,857,毕节,3760.79
201910021405,857,毕节,3826.36
201910021410,857,毕节,3757.35
201910021415,857,毕节,3807.03
201910021420,857,毕节,3834.41
201910021425,857,毕节,3762.03
201910021430,857,毕节,3766.02
201910021435,857,毕节,3828.96
201910021440,857,毕节,3713.84
201910021445,857,毕节,3748.55
201910021450,857,毕节,3861.05
201910021455,857,毕节,3755.18
201910021500,857,毕节,3881.23
201910021505,857,毕节,3847.54
201910021510,857,毕节,3746.83
201910021515,857,毕节,3839.84
201910021520,857,毕节,3851.62
201910021525,857,毕节,3726.96
201910021530,857,毕节,3742.12
201910021535,857,毕节,3823.68
201910021540,857,毕节,3768.05
201910021545,857,毕节,3757.26
201910021550,857,毕节,3759.08
201910021555,857,毕节,3752.91
201910021600,857,毕节,3755.82
201910021605,857,毕节,3833.27
201910021610,857,毕节,3830.70
201910021615,857,毕节,3829.30
201910021620,857,毕节,3818.93
201910021625,857,毕节,3742.89
201910021630,857,毕节,3761.43
201910021635,857,毕节,3818.66
201910021640,857,毕节,3808.15
201910021645,857,毕节,3757.30
201910021650,857,毕节,3725.80
201910021655,857,毕节,3838.32
201910021700,857,毕节,3736.34
201910021705,857,毕节,3814.83
201910021710,857,毕节,3826.15
201910021715,857,毕节,3808.56
201910021720,857,毕节,3730.65
201910021725,857,毕节,3714.16
201910021730,857,毕节,3796.55
201910021735,857,毕节,3841.68
201910021740,857,毕节,3760.46
201910021745,857,毕节,3762.48
201910021750,857,毕节,3740.24
201910021755,857,毕节,3735.35
201910021800,857,毕节,3731.16
201910021805,857,毕节,3737.34
201910021810,857,毕节,3720.41
201910021815,857,毕节,3834.45
201910021820,857,毕节,3771.57
201910021825,857,毕节,3870.70
201910021830,857,毕节,3807.38
201910021835,857,毕节,3882.25
201910021840,857,毕节,3853.71
201910021845,857,毕节,3974.60
201910021850,857,毕节,3886.40
201910021855,857,毕节,3929.84
201910021900,857,毕节,3956.12
201910021905,857,毕节,4082.42
201910021910,857,毕节,4109.49
201910021915,857,毕节,4194.10
201910021920,857,毕节,4279.14
201910021925,857,毕节,4380.88
201910021930,857,毕节,4494.94
201910021935,857,毕节,4582.63
201910021940,857,毕节,4740.17
201910021945,857,毕节,4641.56
201910021950,857,毕节,4875.25
201910021955,857,毕节,5044.97
201910022000,857,毕节,5093.39
201910022005,857,毕节,5063.62
201910022010,857,毕节,5129.99
201910022015,857,毕节,5100.99
201910022020,857,毕节,5309.57
201910022025,857,毕节,5249.27
201910022030,857,毕节,5404.71
201910022035,857,毕节,5428.36
201910022040,857,毕节,5491.96
201910022045,857,毕节,5392.18
201910022050,857,毕节,5542.61
201910022055,857,毕节,5539.68
201910022100,857,毕节,5477.95
201910022105,857,毕节,5443.96
201910022110,857,毕节,5530.09
201910022115,857,毕节,5451.07
201910022120,857,毕节,5532.76
201910022125,857,毕节,5440.68
201910022130,857,毕节,5439.47
201910022135,857,毕节,5431.00
201910022140,857,毕节,5511.29
201910022145,857,毕节,5445.97
201910022150,857,毕节,5488.71
201910022155,857,毕节,5375.49
201910022200,857,毕节,5418.20
201910022205,857,毕节,5395.75
201910022210,857,毕节,5347.54
201910022215,857,毕节,5206.93
201910022220,857,毕节,5243.27
201910022225,857,毕节,5129.95
201910022230,857,毕节,4920.60
201910022235,857,毕节,5028.59
201910022240,857,毕节,5027.66
201910022245,857,毕节,4829.75
201910022250,857,毕节,4768.30
201910022255,857,毕节,4612.18
201910022300,857,毕节,4620.58
201910022305,857,毕节,4563.22
201910022310,857,毕节,4372.05
201910022315,857,毕节,4281.93
201910022320,857,毕节,4209.01
201910022325,857,毕节,4013.43
201910022330,857,毕节,3914.89
201910022335,857,毕节,3858.71
201910022340,857,毕节,3762.79
201910022345,857,毕节,3650.68
201910022350,857,毕节,3472.76
201910022355,857,毕节,3430.40
201910030800,857,毕节,2543.69
201910030805,857,毕节,2598.45
201910030810,857,毕节,2601.80
201910030815,857,毕节,2674.91
201910030820,857,毕节,2660.24
201910030825,857,毕节,2750.68
201910030830,857,毕节,2789.60
201910030835,857,毕节,2815.70
201910030840,857,毕节,2796.19
201910030845,857,毕节,2835.94
201910030850,857,毕节,2857.79
201910030855,857,毕节,2940.67
201910030900,857,毕节,2931.38
201910030905,857,毕节,2984.32
201910030910,857,毕节,2954.53
201910030915,857,毕节,3021.49
201910030920,857,毕节,3020.57
201910030925,857,毕节,3114.93
201910030930,857,毕节,3073.78
201910030935,857,毕节,3202.24
201910030940,857,毕节,3114.31
201910030945,857,毕节,3127.55
201910030950,857,毕节,3219.89
201910030955,857,毕节,3181.96
201910031000,857,毕节,3261.94
201910031005,857,毕节,3297.58
201910031010,857,毕节,3262.01
201910031015,857,毕节,3331.72
201910031020,857,毕节,3360.70
201910031025,857,毕节,3390.40
201910031030,857,毕节,3348.86
201910031035,857,毕节,3362.58
201910031040,857,毕节,3394.49
201910031045,857,毕节,3474.18
201910031050,857,毕节,3438.55
201910031055,857,毕节,3419.00
201910031100,857,毕节,3468.29
201910031105,857,毕节,3450.74
201910031110,857,毕节,3489.51
201910031115,857,毕节,3569.05
201910031120,857,毕节,3506.12
201910031125,857,毕节,3533.76
201910031130,857,毕节,3510.52
201910031135,857,毕节,3605.28
201910031140,857,毕节,3536.64
201910031145,857,毕节,3665.42
201910031150,857,毕节,3572.39
201910031155,857,毕节,3672.98
201910031200,857,毕节,3613.05
201910031205,857,毕节,3687.01
201910031210,857,毕节,3715.39
201910031215,857,毕节,3701.34
201910031220,857,毕节,3727.90
201910031225,857,毕节,3774.43
201910031230,857,毕节,3832.37
201910031235,857,毕节,3839.21
201910031240,857,毕节,3949.25
201910031245,857,毕节,3888.20
201910031250,857,毕节,3972.18
201910031255,857,毕节,3881.10
201910031300,857,毕节,3933.25
201910031305,857,毕节,3846.36
201910031310,857,毕节,3914.99
201910031315,857,毕节,3854.77
201910031320,857,毕节,3880.33
201910031325,857,毕节,3794.11
201910031330,857,毕节,3807.65
201910031335,857,毕节,3862.60
201910031340,857,毕节,3723.72
201910031345,857,毕节,3851.10
201910031350,857,毕节,3754.07
201910031355,857,毕节,3746.94
201910031400,857,毕节,3731.96
201910031405,857,毕节,3759.20
201910031410,857,毕节,3766.12
201910031415,857,毕节,3738.79
201910031420,857,毕节,3788.50
201910031425,857,毕节,3689.79
201910031430,857,毕节,3764.71
201910031435,857,毕节,3692.49
201910031440,857,毕节,3692.45
201910031445,857,毕节,3733.14
201910031450,857,毕节,3728.41
201910031455,857,毕节,3782.64
201910031500,857,毕节,3709.39
201910031505,857,毕节,3704.04
201910031510,857,毕节,3713.94
201910031515,857,毕节,3712.90
201910031520,857,毕节,3711.14
201910031525,857,毕节,3686.34
201910031530,857,毕节,3718.49
201910031535,857,毕节,3702.53
201910031540,857,毕节,3750.19
201910031545,857,毕节,3766.27
201910031550,857,毕节,3691.03
201910031555,857,毕节,3711.67
201910031600,857,毕节,3740.19
201910031605,857,毕节,3783.92
201910031610,857,毕节,3675.38
201910031615,857,毕节,3685.91
201910031620,857,毕节,3781.87
201910031625,857,毕节,3720.81
201910031630,857,毕节,3764.08
201910031635,857,毕节,3689.56
201910031640,857,毕节,3777.88
201910031645,857,毕节,3794.94
201910031650,857,毕节,3722.37
201910031655,857,毕节,3770.00
201910031700,857,毕节,3721.74
201910031705,857,毕节,3701.61
201910031710,857,毕节,3732.30
201910031715,857,毕节,3691.88
201910031720,857,毕节,3724.40
201910031725,857,毕节,3673.62
201910031730,857,毕节,3736.63
201910031735,857,毕节,3738.67
201910031740,857,毕节,3753.96
201910031745,857,毕节,3666.76
201910031750,857,毕节,3688.78
201910031755,857,毕节,3649.20
201910031800,857,毕节,3639.73
201910031805,857,毕节,3641.60
201910031810,857,毕节,3747.53
201910031815,857,毕节,3646.73
201910031820,857,毕节,3753.38
201910031825,857,毕节,3727.22
201910031830,857,毕节,3683.36
201910031835,857,毕节,3374.60
201910031840,857,毕节,3856.58
201910031845,857,毕节,3835.20
201910031850,857,毕节,3851.09
201910031855,857,毕节,3800.34
201910031900,857,毕节,3798.42
201910031905,857,毕节,3870.89
201910031910,857,毕节,4010.15
201910031915,857,毕节,4168.24
201910031920,857,毕节,4216.17
201910031925,857,毕节,4336.69
201910031930,857,毕节,4493.77
201910031935,857,毕节,4466.60
201910031940,857,毕节,4693.30
201910031945,857,毕节,4738.07
201910031950,857,毕节,4845.53
201910031955,857,毕节,4825.13
201910032000,857,毕节,4894.92
201910032005,857,毕节,4974.67
201910032010,857,毕节,5018.63
201910032015,857,毕节,5178.38
201910032020,857,毕节,5129.47
201910032025,857,毕节,5238.07
201910032030,857,毕节,5181.92
201910032035,857,毕节,5353.49
201910032040,857,毕节,5398.43
201910032045,857,毕节,5401.31
201910032050,857,毕节,5442.71
201910032055,857,毕节,5345.87
201910032100,857,毕节,5360.38
201910032105,857,毕节,5514.58
201910032110,857,毕节,5343.58
201910032115,857,毕节,5410.25
201910032120,857,毕节,5442.53
201910032125,857,毕节,5416.94
201910032130,857,毕节,5521.03
201910032135,857,毕节,5373.03
201910032140,857,毕节,5419.66
201910032145,857,毕节,5488.18
201910032150,857,毕节,5338.81
201910032155,857,毕节,5290.48
201910032200,857,毕节,5221.05
201910032205,857,毕节,5210.40
201910032210,857,毕节,5195.64
201910032215,857,毕节,5236.02
201910032220,857,毕节,5182.76
201910032225,857,毕节,4900.02
201910032230,857,毕节,4927.06
201910032235,857,毕节,4903.88
201910032240,857,毕节,4821.67
201910032245,857,毕节,4830.97
201910032250,857,毕节,4669.91
201910032255,857,毕节,4619.83
201910032300,857,毕节,4422.57
201910032305,857,毕节,4413.96
201910032310,857,毕节,4302.00
201910032315,857,毕节,4251.84
201910032320,857,毕节,4061.40
201910032325,857,毕节,3983.08
201910032330,857,毕节,3845.03
201910032335,857,毕节,3783.05
201910032340,857,毕节,3688.66
201910032345,857,毕节,3602.87
201910032350,857,毕节,3427.31
201910032355,857,毕节,3379.40
201910040800,857,毕节,2397.03
201910040805,857,毕节,2536.01
201910040810,857,毕节,2525.31
201910040815,857,毕节,2612.06
201910040820,857,毕节,2632.37
201910040825,857,毕节,2689.07
201910040830,857,毕节,2742.42
201910040835,857,毕节,2724.69
201910040840,857,毕节,2798.07
201910040845,857,毕节,2737.41
201910040850,857,毕节,2889.92
201910040855,857,毕节,2846.09
201910040900,857,毕节,2885.58
201910040905,857,毕节,2965.07
201910040910,857,毕节,2931.01
201910040915,857,毕节,2940.85
201910040920,857,毕节,2972.09
201910040925,857,毕节,3046.83
201910040930,857,毕节,2983.33
201910040935,857,毕节,3028.70
201910040940,857,毕节,3059.64
201910040945,857,毕节,3070.98
201910040950,857,毕节,3076.16
201910040955,857,毕节,3118.16
201910041000,857,毕节,3190.42
201910041005,857,毕节,3239.67
201910041010,857,毕节,3190.08
201910041015,857,毕节,3283.80
201910041020,857,毕节,3322.13
201910041025,857,毕节,3321.62
201910041030,857,毕节,3294.48
201910041035,857,毕节,3382.65
201910041040,857,毕节,3325.92
201910041045,857,毕节,3343.29
201910041050,857,毕节,3356.25
201910041055,857,毕节,3433.31
201910041100,857,毕节,3363.11
201910041105,857,毕节,3432.60
201910041110,857,毕节,3426.78
201910041115,857,毕节,3484.96
201910041120,857,毕节,3422.19
201910041125,857,毕节,3534.71
201910041130,857,毕节,3536.19
201910041135,857,毕节,3499.52
201910041140,857,毕节,3466.81
201910041145,857,毕节,3561.29
201910041150,857,毕节,3495.19
201910041155,857,毕节,3503.87
201910041200,857,毕节,3478.57
201910041205,857,毕节,3485.60
201910041210,857,毕节,3537.28
201910041215,857,毕节,3680.43
201910041220,857,毕节,3713.61
201910041225,857,毕节,3640.78
201910041230,857,毕节,3697.28
201910041235,857,毕节,3684.46
201910041240,857,毕节,3756.68
201910041245,857,毕节,3848.06
201910041250,857,毕节,3781.96
201910041255,857,毕节,3789.38
201910041300,857,毕节,3778.87
201910041305,857,毕节,3729.84
201910041310,857,毕节,3759.60
201910041315,857,毕节,3711.71
201910041320,857,毕节,3732.65
201910041325,857,毕节,3733.10
201910041330,857,毕节,3790.79
201910041335,857,毕节,3673.59
201910041340,857,毕节,3704.02
201910041345,857,毕节,3745.47
201910041350,857,毕节,3745.52
201910041355,857,毕节,3746.48
201910041400,857,毕节,3621.61
201910041405,857,毕节,3608.18
201910041410,857,毕节,3711.83
201910041415,857,毕节,3658.72
201910041420,857,毕节,3735.46
201910041425,857,毕节,3648.75
201910041430,857,毕节,3660.33
201910041435,857,毕节,3667.00
201910041440,857,毕节,3688.10
201910041445,857,毕节,3738.87
201910041450,857,毕节,3667.78
201910041455,857,毕节,3645.92
201910041500,857,毕节,3659.10
201910041505,857,毕节,3712.31
201910041510,857,毕节,3724.88
201910041515,857,毕节,3548.99
201910041520,857,毕节,3723.55
201910041525,857,毕节,3665.69
201910041530,857,毕节,3729.49
201910041535,857,毕节,3652.01
201910041540,857,毕节,3796.80
201910041545,857,毕节,3740.40
201910041550,857,毕节,3696.90
201910041555,857,毕节,3697.12
201910041600,857,毕节,3701.62
201910041605,857,毕节,3731.53
201910041610,857,毕节,3686.39
201910041615,857,毕节,3690.61
201910041620,857,毕节,3700.25
201910041625,857,毕节,3727.91
201910041630,857,毕节,3784.64
201910041635,857,毕节,3771.78
201910041640,857,毕节,3809.95
201910041645,857,毕节,3720.64
201910041650,857,毕节,3694.86
201910041655,857,毕节,3747.78
201910041700,857,毕节,3725.09
201910041705,857,毕节,3710.47
201910041710,857,毕节,3716.12
201910041715,857,毕节,3764.60
201910041720,857,毕节,3768.06
201910041725,857,毕节,3731.70
201910041730,857,毕节,3791.10
201910041735,857,毕节,3770.42
201910041740,857,毕节,3807.07
201910041745,857,毕节,3800.25
201910041750,857,毕节,3843.54
201910041755,857,毕节,3791.18
201910041800,857,毕节,3791.82
201910041805,857,毕节,3808.76
201910041810,857,毕节,3786.24
201910041815,857,毕节,3884.70
201910041820,857,毕节,3859.16
201910041825,857,毕节,3916.36
201910041830,857,毕节,3954.19
201910041835,857,毕节,3944.75
201910041840,857,毕节,3999.03
201910041845,857,毕节,4006.06
201910041850,857,毕节,4132.28
201910041855,857,毕节,4097.34
201910041900,857,毕节,4158.41
201910041905,857,毕节,4191.30
201910041910,857,毕节,4235.20
201910041915,857,毕节,4367.14
201910041920,857,毕节,4463.22
201910041925,857,毕节,4517.33
201910041930,857,毕节,4593.52
201910041935,857,毕节,4687.95
201910041940,857,毕节,4772.84
201910041945,857,毕节,4845.77
201910041950,857,毕节,4994.14
201910041955,857,毕节,5007.20
201910042000,857,毕节,5073.88
201910042005,857,毕节,5158.15
201910042010,857,毕节,5231.60
201910042015,857,毕节,5366.73
201910042020,857,毕节,5373.39
201910042025,857,毕节,5424.15
201910042030,857,毕节,5340.56
201910042035,857,毕节,5414.59
201910042040,857,毕节,5324.54
201910042045,857,毕节,5466.19
201910042050,857,毕节,5398.98
201910042055,857,毕节,5395.71
201910042100,857,毕节,5450.30
201910042105,857,毕节,5520.47
201910042110,857,毕节,5435.80
201910042115,857,毕节,5380.58
201910042120,857,毕节,5396.27
201910042125,857,毕节,5233.64
201910042130,857,毕节,5501.82
201910042135,857,毕节,5378.62
201910042140,857,毕节,5204.82
201910042145,857,毕节,5247.01
201910042150,857,毕节,5247.18
201910042155,857,毕节,5306.31
201910042200,857,毕节,5270.65
201910042205,857,毕节,5075.62
201910042210,857,毕节,5048.76
201910042215,857,毕节,5073.17
201910042220,857,毕节,4999.67
201910042225,857,毕节,4884.60
201910042230,857,毕节,4733.26
201910042235,857,毕节,4791.03
201910042240,857,毕节,4668.52
201910042245,857,毕节,4493.60
201910042250,857,毕节,4477.28
201910042255,857,毕节,4386.19
201910042300,857,毕节,4288.86
201910042305,857,毕节,4140.51
201910042310,857,毕节,4165.44
201910042315,857,毕节,4048.94
201910042320,857,毕节,3909.24
201910042325,857,毕节,3772.29
201910042330,857,毕节,3665.69
201910042335,857,毕节,3600.64
201910042340,857,毕节,3425.26
201910042345,857,毕节,3344.88
201910042350,857,毕节,3313.95
201910042355,857,毕节,3181.55
201910050800,857,毕节,2585.50
201910050805,857,毕节,2699.80
201910050810,857,毕节,2708.67
201910050815,857,毕节,2794.28
201910050820,857,毕节,2817.34
201910050825,857,毕节,2845.54
201910050830,857,毕节,2890.47
201910050835,857,毕节,2918.43
201910050840,857,毕节,2945.35
201910050845,857,毕节,2952.04
201910050850,857,毕节,3026.56
201910050855,857,毕节,3039.76
201910050900,857,毕节,3092.07
201910050905,857,毕节,3193.37
201910050910,857,毕节,3112.15
201910050915,857,毕节,3137.54
201910050920,857,毕节,3140.02
201910050925,857,毕节,3177.07
201910050930,857,毕节,3221.98
201910050935,857,毕节,3215.68
201910050940,857,毕节,3301.96
201910050945,857,毕节,3256.58
201910050950,857,毕节,3327.71
201910050955,857,毕节,3286.27
201910051000,857,毕节,3336.22
201910051005,857,毕节,3403.62
201910051010,857,毕节,3457.36
201910051015,857,毕节,3397.91
201910051020,857,毕节,3366.74
201910051025,857,毕节,3388.87
201910051030,857,毕节,3414.89
201910051035,857,毕节,3434.16
201910051040,857,毕节,3413.62
201910051045,857,毕节,3465.12
201910051050,857,毕节,3542.02
201910051055,857,毕节,3502.28
201910051100,857,毕节,3485.01
201910051105,857,毕节,3488.38
201910051110,857,毕节,3577.71
201910051115,857,毕节,3512.53
201910051120,857,毕节,3560.43
201910051125,857,毕节,3507.66
201910051130,857,毕节,3594.12
201910051135,857,毕节,3526.00
201910051140,857,毕节,3545.40
201910051145,857,毕节,3544.84
201910051150,857,毕节,3515.03
201910051155,857,毕节,3632.68
201910051200,857,毕节,3515.38
201910051205,857,毕节,3506.69
201910051210,857,毕节,3635.71
201910051215,857,毕节,3568.44
201910051220,857,毕节,3690.16
201910051225,857,毕节,3613.68
201910051230,857,毕节,3736.44
201910051235,857,毕节,3611.49
201910051240,857,毕节,3757.63
201910051245,857,毕节,3677.08
201910051250,857,毕节,3764.17
201910051255,857,毕节,3639.19
201910051300,857,毕节,3723.08
201910051305,857,毕节,3623.74
201910051310,857,毕节,3597.70
201910051315,857,毕节,3590.90
201910051320,857,毕节,3569.84
201910051325,857,毕节,3642.58
201910051330,857,毕节,3534.18
201910051335,857,毕节,3527.90
201910051340,857,毕节,3603.44
201910051345,857,毕节,3543.43
201910051350,857,毕节,3607.08
201910051355,857,毕节,3523.18
201910051400,857,毕节,3556.93
201910051405,857,毕节,3589.93
201910051410,857,毕节,3578.45
201910051415,857,毕节,3516.46
201910051420,857,毕节,3608.82
201910051425,857,毕节,3498.54
201910051430,857,毕节,3572.98
201910051435,857,毕节,3577.06
201910051440,857,毕节,3581.32
201910051445,857,毕节,3469.69
201910051450,857,毕节,3564.66
201910051455,857,毕节,3508.93
201910051500,857,毕节,3491.18
201910051505,857,毕节,3457.18
201910051510,857,毕节,3579.99
201910051515,857,毕节,3504.92
201910051520,857,毕节,3582.37
201910051525,857,毕节,3516.55
201910051530,857,毕节,3603.80
201910051535,857,毕节,3492.10
201910051540,857,毕节,3530.98
201910051545,857,毕节,3526.56
201910051550,857,毕节,3568.00
201910051555,857,毕节,3510.85
201910051600,857,毕节,3546.31
201910051605,857,毕节,3485.09
201910051610,857,毕节,3617.31
201910051615,857,毕节,3539.76
201910051620,857,毕节,3623.79
201910051625,857,毕节,3561.20
201910051630,857,毕节,3641.26
201910051635,857,毕节,3565.17
201910051640,857,毕节,3678.20
201910051645,857,毕节,3674.63
201910051650,857,毕节,3717.35
201910051655,857,毕节,3619.26
201910051700,857,毕节,3701.14
201910051705,857,毕节,3659.47
201910051710,857,毕节,3716.95
201910051715,857,毕节,3628.12
201910051720,857,毕节,3711.29
201910051725,857,毕节,3694.58
201910051730,857,毕节,3639.56
