日期,编码,地区,流量
201910032205,855,凯里,4463.63
201910032210,855,凯里,4498.37
201910032215,855,凯里,4335.05
201910032220,855,凯里,4384.20
201910032225,855,凯里,4434.86
201910032230,855,凯里,4332.42
201910032235,855,凯里,4243.75
201910032240,855,凯里,4197.57
201910032245,855,凯里,4245.99
201910032250,855,凯里,4010.68
201910032255,855,凯里,4081.78
201910032300,855,凯里,3967.58
201910032305,855,凯里,3858.63
201910032310,855,凯里,3793.98
201910032315,855,凯里,3780.54
201910032320,855,凯里,3618.13
201910032325,855,凯里,3556.14
201910032330,855,凯里,3443.33
201910032335,855,凯里,3424.78
201910032340,855,凯里,3286.39
201910032345,855,凯里,3195.37
201910032350,855,凯里,3113.83
201910032355,855,凯里,3107.04
201910040800,855,凯里,2053.62
201910040805,855,凯里,2098.29
201910040810,855,凯里,2180.28
201910040815,855,凯里,2220.72
201910040820,855,凯里,2137.99
201910040825,855,凯里,2267.66
201910040830,855,凯里,2335.05
201910040835,855,凯里,2334.58
201910040840,855,凯里,2356.33
201910040845,855,凯里,2406.87
201910040850,855,凯里,2508.36
201910040855,855,凯里,2432.21
201910040900,855,凯里,2607.56
201910040905,855,凯里,2597.14
201910040910,855,凯里,2610.85
201910040915,855,凯里,2660.91
201910040920,855,凯里,2619.33
201910040925,855,凯里,2780.48
201910040930,855,凯里,2635.64
201910040935,855,凯里,2798.19
201910040940,855,凯里,2720.37
201910040945,855,凯里,2843.54
201910040950,855,凯里,2883.10
201910040955,855,凯里,2875.12
201910041000,855,凯里,2922.39
201910041005,855,凯里,2963.76
201910041010,855,凯里,2965.31
201910041015,855,凯里,3013.05
201910041020,855,凯里,3023.01
201910041025,855,凯里,3080.15
201910041030,855,凯里,3109.84
201910041035,855,凯里,3115.89
201910041040,855,凯里,3064.88
201910041045,855,凯里,3191.20
201910041050,855,凯里,3094.02
201910041055,855,凯里,3248.56
201910041100,855,凯里,3230.78
201910041105,855,凯里,3194.28
201910041110,855,凯里,3165.66
201910041115,855,凯里,3194.13
201910041120,855,凯里,3163.33
201910041125,855,凯里,3195.62
201910041130,855,凯里,3128.49
201910041135,855,凯里,3261.35
201910041140,855,凯里,3158.77
201910041145,855,凯里,3317.20
201910041150,855,凯里,3230.84
201910041155,855,凯里,3281.59
201910041200,855,凯里,3281.87
201910041205,855,凯里,3218.20
201910041210,855,凯里,3327.61
201910041215,855,凯里,3373.97
201910041220,855,凯里,3440.16
201910041225,855,凯里,3523.69
201910041230,855,凯里,3496.82
201910041235,855,凯里,3596.02
201910041240,855,凯里,3592.52
201910041245,855,凯里,3553.79
201910041250,855,凯里,3557.81
201910041255,855,凯里,3622.68
201910041300,855,凯里,3539.09
201910041305,855,凯里,3468.59
201910041310,855,凯里,3592.76
201910041315,855,凯里,3474.31
201910041320,855,凯里,3497.37
201910041325,855,凯里,3465.47
201910041330,855,凯里,3356.53
201910041335,855,凯里,3446.23
201910041340,855,凯里,3356.04
201910041345,855,凯里,3395.19
201910041350,855,凯里,3362.43
201910041355,855,凯里,3391.67
201910041400,855,凯里,3313.09
201910041405,855,凯里,3282.36
201910041410,855,凯里,3303.29
201910041415,855,凯里,3277.94
201910041420,855,凯里,3235.31
201910041425,855,凯里,3336.43
201910041430,855,凯里,3247.48
201910041435,855,凯里,3315.57
201910041440,855,凯里,3245.32
201910041445,855,凯里,3180.27
201910041450,855,凯里,3279.30
201910041455,855,凯里,3289.60
201910041500,855,凯里,3297.57
201910041505,855,凯里,3212.66
201910041510,855,凯里,3238.26
201910041515,855,凯里,3180.31
201910041520,855,凯里,3143.52
201910041525,855,凯里,3243.34
201910041530,855,凯里,3156.65
201910041535,855,凯里,3233.07
201910041540,855,凯里,3193.75
201910041545,855,凯里,3216.69
201910041550,855,凯里,3213.70
201910041555,855,凯里,3193.74
201910041600,855,凯里,3290.38
201910041605,855,凯里,3204.53
201910041610,855,凯里,3250.38
201910041615,855,凯里,3235.67
201910041620,855,凯里,3197.44
201910041625,855,凯里,3226.93
201910041630,855,凯里,3187.53
201910041635,855,凯里,3197.01
201910041640,855,凯里,3272.64
201910041645,855,凯里,3213.75
201910041650,855,凯里,3277.44
201910041655,855,凯里,3160.34
201910041700,855,凯里,3247.68
201910041705,855,凯里,3188.96
201910041710,855,凯里,3193.26
201910041715,855,凯里,3145.95
201910041720,855,凯里,3152.04
201910041725,855,凯里,3119.50
201910041730,855,凯里,3156.61
201910041735,855,凯里,3242.23
201910041740,855,凯里,3127.84
201910041745,855,凯里,3164.47
201910041750,855,凯里,3204.72
201910041755,855,凯里,3118.95
201910041800,855,凯里,3097.95
201910041805,855,凯里,3112.14
201910041810,855,凯里,3094.21
201910041815,855,凯里,3153.84
201910041820,855,凯里,3157.19
201910041825,855,凯里,3125.91
201910041830,855,凯里,3202.04
201910041835,855,凯里,3168.04
201910041840,855,凯里,3250.37
201910041845,855,凯里,3216.37
201910041850,855,凯里,3210.47
201910041855,855,凯里,3294.71
201910041900,855,凯里,3350.15
201910041905,855,凯里,3481.29
201910041910,855,凯里,3459.71
201910041915,855,凯里,3631.11
201910041920,855,凯里,3600.65
201910041925,855,凯里,3663.40
201910041930,855,凯里,3747.45
201910041935,855,凯里,3876.08
201910041940,855,凯里,3865.59
201910041945,855,凯里,3904.75
201910041950,855,凯里,3932.43
201910041955,855,凯里,4008.53
201910042000,855,凯里,4097.28
201910042005,855,凯里,4128.31
201910042010,855,凯里,4103.92
201910042015,855,凯里,4300.70
201910042020,855,凯里,4283.13
201910042025,855,凯里,4281.26
201910042030,855,凯里,4502.66
201910042035,855,凯里,4402.65
201910042040,855,凯里,4327.28
201910042045,855,凯里,4399.60
201910042050,855,凯里,4353.71
201910042055,855,凯里,4566.23
201910042100,855,凯里,4441.37
201910042105,855,凯里,4517.30
201910042110,855,凯里,4442.96
201910042115,855,凯里,4561.10
201910042120,855,凯里,4480.81
201910042125,855,凯里,4564.76
201910042130,855,凯里,4456.62
201910042135,855,凯里,4541.53
201910042140,855,凯里,4458.98
201910042145,855,凯里,4474.67
201910042150,855,凯里,4434.30
201910042155,855,凯里,4505.03
201910042200,855,凯里,4455.63
201910042205,855,凯里,4380.04
201910042210,855,凯里,4387.81
201910042215,855,凯里,4386.21
201910042220,855,凯里,4324.74
201910042225,855,凯里,4315.91
201910042230,855,凯里,4174.44
201910042235,855,凯里,4197.31
201910042240,855,凯里,4154.68
201910042245,855,凯里,4072.44
201910042250,855,凯里,4050.98
201910042255,855,凯里,3972.36
201910042300,855,凯里,3863.73
201910042305,855,凯里,3841.66
201910042310,855,凯里,3752.32
201910042315,855,凯里,3653.25
201910042320,855,凯里,3634.46
201910042325,855,凯里,3528.10
201910042330,855,凯里,3537.34
201910042335,855,凯里,3336.41
201910042340,855,凯里,3274.03
201910042345,855,凯里,3187.03
201910042350,855,凯里,3096.20
201910042355,855,凯里,3105.57
201910050800,855,凯里,1916.87
201910050805,855,凯里,2017.41
201910050810,855,凯里,2043.78
201910050815,855,凯里,2132.05
201910050820,855,凯里,2082.84
201910050825,855,凯里,2160.23
201910050830,855,凯里,2201.99
201910050835,855,凯里,2204.29
201910050840,855,凯里,2299.65
201910050845,855,凯里,2302.58
201910050850,855,凯里,2447.23
201910050855,855,凯里,2345.67
201910050900,855,凯里,2467.52
201910050905,855,凯里,2437.57
201910050910,855,凯里,2499.83
201910050915,855,凯里,2557.37
201910050920,855,凯里,2569.05
201910050925,855,凯里,2577.60
201910050930,855,凯里,2716.72
201910050935,855,凯里,2649.23
201910050940,855,凯里,2775.66
201910050945,855,凯里,2698.33
201910050950,855,凯里,2850.58
201910050955,855,凯里,2778.33
201910051000,855,凯里,2846.32
201910051005,855,凯里,2879.95
201910051010,855,凯里,2956.19
201910051015,855,凯里,2929.51
201910051020,855,凯里,3008.58
201910051025,855,凯里,3002.07
201910051030,855,凯里,2989.87
201910051035,855,凯里,3084.87
201910051040,855,凯里,3018.92
201910051045,855,凯里,3056.55
201910051050,855,凯里,3146.25
201910051055,855,凯里,3137.64
201910051100,855,凯里,3093.53
201910051105,855,凯里,3073.90
201910051110,855,凯里,3117.02
201910051115,855,凯里,3090.40
201910051120,855,凯里,3127.32
201910051125,855,凯里,3091.13
201910051130,855,凯里,3158.42
201910051135,855,凯里,3117.82
201910051140,855,凯里,3149.27
201910051145,855,凯里,3180.20
201910051150,855,凯里,3163.33
201910051155,855,凯里,3322.16
201910051200,855,凯里,3148.47
201910051205,855,凯里,3181.04
201910051210,855,凯里,3216.72
201910051215,855,凯里,3268.39
201910051220,855,凯里,3333.40
201910051225,855,凯里,3390.32
201910051230,855,凯里,3456.37
201910051235,855,凯里,3462.76
201910051240,855,凯里,3496.53
201910051245,855,凯里,3470.83
201910051250,855,凯里,3631.12
201910051255,855,凯里,3502.53
201910051300,855,凯里,3510.87
201910051305,855,凯里,3505.63
201910051310,855,凯里,3474.50
201910051315,855,凯里,3447.94
201910051320,855,凯里,3517.23
201910051325,855,凯里,3425.12
201910051330,855,凯里,3374.94
201910051335,855,凯里,3360.94
201910051340,855,凯里,3433.95
201910051345,855,凯里,3339.88
201910051350,855,凯里,3326.82
201910051355,855,凯里,3261.15
201910051400,855,凯里,3271.79
201910051405,855,凯里,3247.23
201910051410,855,凯里,3257.84
201910051415,855,凯里,3225.42
201910051420,855,凯里,3264.28
201910051425,855,凯里,3152.71
201910051430,855,凯里,3289.63
201910051435,855,凯里,3214.74
201910051440,855,凯里,3067.57
201910051445,855,凯里,3086.30
201910051450,855,凯里,3196.05
201910051455,855,凯里,3252.74
201910051500,855,凯里,3106.64
201910051505,855,凯里,3263.11
201910051510,855,凯里,3156.93
201910051515,855,凯里,3210.05
201910051520,855,凯里,3284.71
201910051525,855,凯里,3144.54
201910051530,855,凯里,3218.97
201910051535,855,凯里,3122.47
201910051540,855,凯里,3174.70
201910051545,855,凯里,3165.49
201910051550,855,凯里,3174.43
201910051555,855,凯里,3227.83
201910051600,855,凯里,3187.33
201910051605,855,凯里,3155.32
201910051610,855,凯里,3162.44
201910051615,855,凯里,3178.49
201910051620,855,凯里,3237.97
201910051625,855,凯里,3175.75
201910051630,855,凯里,3182.34
201910051635,855,凯里,3258.01
201910051640,855,凯里,3196.68
201910051645,855,凯里,3218.93
201910051650,855,凯里,3237.83
201910051655,855,凯里,3125.87
201910051700,855,凯里,3155.81
201910051705,855,凯里,3144.71
201910051710,855,凯里,3209.25
201910051715,855,凯里,3060.40
201910051720,855,凯里,3142.32
201910051725,855,凯里,3134.40
201910051730,855,凯里,3102.82
