201911151135:171772.2734375, 201911151140:172699.46875, 201911151145:173626.6640625, 201911151150:174553.859375, 201911151155:175481.046875, 201911151200:173922.1015625, 201911151205:174849.296875, 201911151210:175776.4921875, 201911151215:176703.6875, 201911151220:177630.8828125, 201911151225:178558.078125, 201911151230:179485.2734375, 
201911151135:171894.03125, 201911151140:172653.96484375, 201911151145:173413.90234375, 201911151150:174173.83984375, 201911151155:174933.77734375, 201911151200:174663.98828125, 201911151205:175423.92578125, 201911151210:176183.86328125, 201911151215:176943.80078125, 201911151220:177703.73828125, 201911151225:178463.671875, 201911151230:179223.609375, 
201911151135:175084.94140625, 201911151140:175697.40625, 201911151145:176309.8671875, 201911151150:176922.328125, 201911151155:177534.79296875, 201911151200:178332.4921875, 201911151205:178944.953125, 201911151210:179557.41796875, 201911151215:180169.87890625, 201911151220:180782.34375, 201911151225:181394.8046875, 201911151230:182007.265625, 
201911151135:176034.12890625, 201911151140:176479.03125, 201911151145:176923.9296875, 201911151150:177368.83203125, 201911151155:177813.73046875, 201911151200:180705.64453125, 201911151205:181150.54296875, 201911151210:181595.4453125, 201911151215:182040.34375, 201911151220:182485.24609375, 201911151225:182930.14453125, 201911151230:183375.046875, 
