201911151135:168.2440643310547, 201911151140:169.0108642578125, 201911151145:169.77766799926758, 201911151150:170.5444679260254, 201911151155:171.3112678527832, 201911151200:162.9230728149414, 201911151205:163.68987274169922, 201911151210:164.45667266845703, 201911151215:165.2234764099121, 201911151220:165.99027633666992, 201911151225:166.75707626342773, 201911151230:167.5238800048828, 
201911151135:166.11287689208984, 201911151140:166.82473754882812, 201911151145:167.53660202026367, 201911151150:168.24846649169922, 201911151155:168.9603271484375, 201911151200:161.06282424926758, 201911151205:161.77468872070312, 201911151210:162.48655319213867, 201911151215:163.19841384887695, 201911151220:163.9102783203125, 201911151225:164.62214279174805, 201911151230:165.33400344848633, 
201911151135:166.24375534057617, 201911151140:166.72933197021484, 201911151145:167.21490859985352, 201911151150:167.7004852294922, 201911151155:168.1860580444336, 201911151200:162.90137100219727, 201911151205:163.38694763183594, 201911151210:163.8725242614746, 201911151215:164.35810089111328, 201911151220:164.84367752075195, 201911151225:165.32925415039062, 201911151230:165.8148307800293, 
