201911151135:3957.7197265625, 201911151140:3982.7916259765625, 201911151145:4007.863525390625, 201911151150:4032.935546875, 201911151155:4058.0074462890625, 201911151200:3966.2996826171875, 201911151205:3991.3717041015625, 201911151210:4016.443603515625, 201911151215:4041.5155029296875, 201911151220:4066.5875244140625, 201911151225:4091.659423828125, 201911151230:4116.7313232421875, 
201911151135:4147.7825927734375, 201911151140:4170.4635009765625, 201911151145:4193.14453125, 201911151150:4215.825439453125, 201911151155:4238.5064697265625, 201911151200:4187.3599853515625, 201911151205:4210.041015625, 201911151210:4232.721923828125, 201911151215:4255.40283203125, 201911151220:4278.0838623046875, 201911151225:4300.7647705078125, 201911151230:4323.44580078125, 
201911151135:4107.467529296875, 201911151140:4143.317138671875, 201911151145:4179.166748046875, 201911151150:4215.01611328125, 201911151155:4250.86572265625, 201911151200:4065.41748046875, 201911151205:4101.26708984375, 201911151210:4137.11669921875, 201911151215:4172.966064453125, 201911151220:4208.815673828125, 201911151225:4244.665283203125, 201911151230:4280.5146484375, 
