201911151135:3758.691162109375, 201911151140:3808.674560546875, 201911151145:3858.65771484375, 201911151150:3908.64111328125, 201911151155:3958.62451171875, 201911151200:3839.446044921875, 201911151205:3889.429443359375, 201911151210:3939.41259765625, 201911151215:3989.39599609375, 201911151220:4039.37939453125, 201911151225:4089.362548828125, 201911151230:4139.345947265625, 
201911151135:3686.156494140625, 201911151140:3725.378662109375, 201911151145:3764.60107421875, 201911151150:3803.8232421875, 201911151155:3843.045654296875, 201911151200:3842.211669921875, 201911151205:3881.43408203125, 201911151210:3920.65625, 201911151215:3959.878662109375, 201911151220:3999.100830078125, 201911151225:4038.3232421875, 201911151230:4077.54541015625, 
201911151135:3655.044189453125, 201911151140:3686.3232421875, 201911151145:3717.602294921875, 201911151150:3748.881591796875, 201911151155:3780.16064453125, 201911151200:3866.075439453125, 201911151205:3897.354736328125, 201911151210:3928.6337890625, 201911151215:3959.912841796875, 201911151220:3991.19189453125, 201911151225:4022.470947265625, 201911151230:4053.75, 
