201911151135:26291.060791015625, 201911151140:26246.2197265625, 201911151145:26201.37890625, 201911151150:26156.5380859375, 201911151155:26111.697265625, 201911151200:27196.360595703125, 201911151205:27151.519775390625, 201911151210:27106.678955078125, 201911151215:27061.837890625, 201911151220:27016.9970703125, 201911151225:26972.15625, 201911151230:26927.3154296875, 
201911151135:26180.502685546875, 201911151140:26168.515258789062, 201911151145:26156.527893066406, 201911151150:26144.54052734375, 201911151155:26132.553100585938, 201911151200:26882.8056640625, 201911151205:26870.818237304688, 201911151210:26858.83087158203, 201911151215:26846.843505859375, 201911151220:26834.856079101562, 201911151225:26822.868713378906, 201911151230:26810.881286621094, 
201911151135:26156.72412109375, 201911151140:26129.082763671875, 201911151145:26101.441162109375, 201911151150:26073.799560546875, 201911151155:26046.158203125, 201911151200:26946.11962890625, 201911151205:26918.478271484375, 201911151210:26890.836669921875, 201911151215:26863.195068359375, 201911151220:26835.5537109375, 201911151225:26807.912109375, 201911151230:26780.2705078125, 
