201911151135:32490.0712890625, 201911151140:32543.36865234375, 201911151145:32596.665771484375, 201911151150:32649.963134765625, 201911151155:32703.260498046875, 201911151200:33335.308837890625, 201911151205:33388.60595703125, 201911151210:33441.9033203125, 201911151215:33495.200439453125, 201911151220:33548.497802734375, 201911151225:33601.794921875, 201911151230:33655.09228515625, 
201911151135:32752.68310546875, 201911151140:32854.43115234375, 201911151145:32956.17919921875, 201911151150:33057.9267578125, 201911151155:33159.6748046875, 201911151200:33315.53466796875, 201911151205:33417.28271484375, 201911151210:33519.0302734375, 201911151215:33620.7783203125, 201911151220:33722.5263671875, 201911151225:33824.2744140625, 201911151230:33926.02197265625, 
201911151135:32796.7529296875, 201911151140:32861.51318359375, 201911151145:32926.2734375, 201911151150:32991.033203125, 201911151155:33055.79345703125, 201911151200:33575.25146484375, 201911151205:33640.01171875, 201911151210:33704.771484375, 201911151215:33769.53173828125, 201911151220:33834.29150390625, 201911151225:33899.0517578125, 201911151230:33963.81201171875, 
