201911151135:27854.661865234375, 201911151140:27886.060791015625, 201911151145:27917.4599609375, 201911151150:27948.859130859375, 201911151155:27980.258056640625, 201911151200:28277.227294921875, 201911151205:28308.62646484375, 201911151210:28340.025634765625, 201911151215:28371.424560546875, 201911151220:28402.82373046875, 201911151225:28434.22265625, 201911151230:28465.621826171875, 
201911151135:28820.37158203125, 201911151140:28880.51416015625, 201911151145:28940.65625, 201911151150:29000.798828125, 201911151155:29060.94091796875, 201911151200:29042.908203125, 201911151205:29103.05029296875, 201911151210:29163.19287109375, 201911151215:29223.3349609375, 201911151220:29283.4775390625, 201911151225:29343.61962890625, 201911151230:29403.76220703125, 
201911151135:28281.448608398438, 201911151140:28258.911865234375, 201911151145:28236.375, 201911151150:28213.838256835938, 201911151155:28191.301391601562, 201911151200:29050.009765625, 201911151205:29027.473022460938, 201911151210:29004.936157226562, 201911151215:28982.3994140625, 201911151220:28959.862548828125, 201911151225:28937.325805664062, 201911151230:28914.788940429688, 
201911151135:28083.26708984375, 201911151140:28145.4013671875, 201911151145:28207.5361328125, 201911151150:28269.6708984375, 201911151155:28331.8056640625, 201911151200:28280.5986328125, 201911151205:28342.73291015625, 201911151210:28404.86767578125, 201911151215:28467.00244140625, 201911151220:28529.13671875, 201911151225:28591.271484375, 201911151230:28653.40625, 
201911151135:28449.416778564453, 201911151140:28451.81871032715, 201911151145:28454.220642089844, 201911151150:28456.62255859375, 201911151155:28459.024490356445, 201911151200:29031.200424194336, 201911151205:29033.60235595703, 201911151210:29036.004287719727, 201911151215:29038.406204223633, 201911151220:29040.808135986328, 201911151225:29043.210067749023, 201911151230:29045.61198425293, 
