201911151135:6069.013427734375, 201911151140:6100.407958984375, 201911151145:6131.80224609375, 201911151150:6163.19677734375, 201911151155:6194.591064453125, 201911151200:5989.500244140625, 201911151205:6020.894775390625, 201911151210:6052.289306640625, 201911151215:6083.68359375, 201911151220:6115.078125, 201911151225:6146.472412109375, 201911151230:6177.866943359375, 
201911151135:6078.8948974609375, 201911151140:6102.25048828125, 201911151145:6125.6060791015625, 201911151150:6148.961669921875, 201911151155:6172.3172607421875, 201911151200:6053.78466796875, 201911151205:6077.1402587890625, 201911151210:6100.495849609375, 201911151215:6123.8514404296875, 201911151220:6147.20703125, 201911151225:6170.5626220703125, 201911151230:6193.918212890625, 
201911151135:6093.3876953125, 201911151140:6127.40869140625, 201911151145:6161.4296875, 201911151150:6195.45068359375, 201911151155:6229.4716796875, 201911151200:5992.733154296875, 201911151205:6026.75390625, 201911151210:6060.77490234375, 201911151215:6094.7958984375, 201911151220:6128.81689453125, 201911151225:6162.837890625, 201911151230:6196.85888671875, 
201911151135:6109.43212890625, 201911151140:6139.249755859375, 201911151145:6169.0673828125, 201911151150:6198.885009765625, 201911151155:6228.702392578125, 201911151200:6040.04931640625, 201911151205:6069.866943359375, 201911151210:6099.6845703125, 201911151215:6129.502197265625, 201911151220:6159.319580078125, 201911151225:6189.13720703125, 201911151230:6218.954833984375, 
201911151135:6104.96044921875, 201911151140:6135.143310546875, 201911151145:6165.326171875, 201911151150:6195.509033203125, 201911151155:6225.69189453125, 201911151200:6044.18896484375, 201911151205:6074.371826171875, 201911151210:6104.5546875, 201911151215:6134.737548828125, 201911151220:6164.92041015625, 201911151225:6195.103271484375, 201911151230:6225.2861328125, 
