201911151135:176858.1904296875, 201911151140:176982.76171875, 201911151145:177107.33203125, 201911151150:177231.9033203125, 201911151155:177356.474609375, 201911151200:182340.626953125, 201911151205:182465.1982421875, 201911151210:182589.7685546875, 201911151215:182714.33984375, 201911151220:182838.9111328125, 201911151225:182963.482421875, 201911151230:183088.052734375, 
201911151135:176558.431640625, 201911151140:176728.5498046875, 201911151145:176898.66796875, 201911151150:177068.7861328125, 201911151155:177238.904296875, 201911151200:181951.609375, 201911151205:182121.7275390625, 201911151210:182291.845703125, 201911151215:182461.9638671875, 201911151220:182632.0830078125, 201911151225:182802.201171875, 201911151230:182972.3193359375, 
201911151135:181255.08984375, 201911151140:180822.87890625, 201911151145:180390.669921875, 201911151150:179958.4609375, 201911151155:179526.25, 201911151200:190197.056640625, 201911151205:189764.84765625, 201911151210:189332.63671875, 201911151215:188900.427734375, 201911151220:188468.21875, 201911151225:188036.0078125, 201911151230:187603.798828125, 
