392.37732 , 391.83017 , 390.62473 , 394.3362 , 402.5809 , 397.03275 , 401.73868 , 403.66205 , 405.78076 , 400.87192 , 401.6994 , 399.1208 , 403.27017 , 405.613 , 409.83258 , 408.85876 , 
392.37592 , 391.8287 , 390.62323 , 394.33478 , 402.57993 , 397.03152 , 401.7377 , 403.66116 , 405.78 , 400.8709 , 401.69836 , 399.11963 , 403.26923 , 405.61224 , 409.83194 , 408.85806 , 
