201911151135:164355.7548828125, 201911151140:164309.61767578125, 201911151145:164263.48022460938, 201911151150:164217.34301757812, 201911151155:164171.20556640625, 201911151200:170931.55712890625, 201911151205:170885.41967773438, 201911151210:170839.28247070312, 201911151215:170793.14501953125, 201911151220:170747.0078125, 201911151225:170700.87036132812, 201911151230:170654.73315429688, 
201911151135:164518.9697265625, 201911151140:164503.82287597656, 201911151145:164488.67602539062, 201911151150:164473.529296875, 201911151155:164458.38244628906, 201911151200:170869.45874023438, 201911151205:170854.31188964844, 201911151210:170839.1650390625, 201911151215:170824.01818847656, 201911151220:170808.87133789062, 201911151225:170793.7244873047, 201911151230:170778.57763671875, 
201911151135:169910.13671875, 201911151140:169995.1376953125, 201911151145:170080.138671875, 201911151150:170165.14013671875, 201911151155:170250.14111328125, 201911151200:174548.2275390625, 201911151205:174633.228515625, 201911151210:174718.2294921875, 201911151215:174803.23095703125, 201911151220:174888.23193359375, 201911151225:174973.23291015625, 201911151230:175058.234375, 
