201911151135:247871.3955078125, 201911151140:247957.52978515625, 201911151145:248043.66455078125, 201911151150:248129.798828125, 201911151155:248215.93359375, 201911151200:255913.13671875, 201911151205:255999.271484375, 201911151210:256085.40576171875, 201911151215:256171.54052734375, 201911151220:256257.6748046875, 201911151225:256343.8095703125, 201911151230:256429.94384765625, 
201911151135:246861.07421875, 201911151140:247533.203125, 201911151145:248205.328125, 201911151150:248877.45703125, 201911151155:249549.5859375, 201911151200:251147.58984375, 201911151205:251819.71484375, 201911151210:252491.84375, 201911151215:253163.97265625, 201911151220:253836.09765625, 201911151225:254508.2265625, 201911151230:255180.35546875, 
201911151135:256099.1474609375, 201911151140:256043.2958984375, 201911151145:255987.44482421875, 201911151150:255931.59375, 201911151155:255875.74267578125, 201911151200:264002.076171875, 201911151205:263946.22509765625, 201911151210:263890.3740234375, 201911151215:263834.5224609375, 201911151220:263778.67138671875, 201911151225:263722.8203125, 201911151230:263666.96923828125, 
