201911151135:114688.4482421875, 201911151140:114553.3486328125, 201911151145:114418.25, 201911151150:114283.150390625, 201911151155:114148.05078125, 201911151200:119744.8427734375, 201911151205:119609.7431640625, 201911151210:119474.6435546875, 201911151215:119339.5439453125, 201911151220:119204.4453125, 201911151225:119069.345703125, 201911151230:118934.24609375, 
201911151135:115401.41015625, 201911151140:115368.51928710938, 201911151145:115335.62866210938, 201911151150:115302.73779296875, 201911151155:115269.84716796875, 201911151200:119883.47387695312, 201911151205:119850.58325195312, 201911151210:119817.6923828125, 201911151215:119784.8017578125, 201911151220:119751.91088867188, 201911151225:119719.02001953125, 201911151230:119686.12939453125, 
201911151135:118244.970703125, 201911151140:117984.220703125, 201911151145:117723.47265625, 201911151150:117462.72265625, 201911151155:117201.97265625, 201911151200:123723.787109375, 201911151205:123463.037109375, 201911151210:123202.2890625, 201911151215:122941.5390625, 201911151220:122680.7890625, 201911151225:122420.041015625, 201911151230:122159.291015625, 
