201911150935: 0.81,201911150940: 0.79,201911150945: 0.75,201911150950: 0.94,201911150955: 0.91,201911151000: 1.0,201911151005: 1.0,201911151010: 1.0,201911151015: 0.92,201911151020: 0.9,201911151025: 0.79,201911151030: 0.76,201911151035: 0.84,201911151040: 0.66,201911151045: 0.78,201911151050: 0.6,
201911150935: 0.81,201911150940: 0.79,201911150945: 0.75,201911150950: 0.94,201911150955: 0.91,201911151000: 1.0,201911151005: 1.0,201911151010: 1.0,201911151015: 0.92,201911151020: 0.9,201911151025: 0.79,201911151030: 0.76,201911151035: 0.84,201911151040: 0.66,201911151045: 0.78,201911151050: 0.6,
