日期,编码,地区,业务类型,流量
201910270800,857,毕节,网盘云服务,349.36
201910270805,857,毕节,网盘云服务,115.46
201910270810,857,毕节,网盘云服务,182.31
201910270815,857,毕节,网盘云服务,81.99
201910270820,857,毕节,网盘云服务,190.65
201910270825,857,毕节,网盘云服务,202.01
201910270830,857,毕节,网盘云服务,67.69
201910270835,857,毕节,网盘云服务,59.71
201910270840,857,毕节,网盘云服务,74.70
201910270845,857,毕节,网盘云服务,113.18
201910270850,857,毕节,网盘云服务,238.08
201910270855,857,毕节,网盘云服务,243.91
201910270900,857,毕节,网盘云服务,347.11
201910270905,857,毕节,网盘云服务,173.54
201910270910,857,毕节,网盘云服务,265.47
201910270915,857,毕节,网盘云服务,277.90
201910270920,857,毕节,网盘云服务,270.14
201910270925,857,毕节,网盘云服务,173.30
201910270930,857,毕节,网盘云服务,236.14
201910270935,857,毕节,网盘云服务,508.47
201910270940,857,毕节,网盘云服务,309.07
201910270945,857,毕节,网盘云服务,242.65
201910270950,857,毕节,网盘云服务,301.59
201910270955,857,毕节,网盘云服务,240.61
201910271000,857,毕节,网盘云服务,209.40
201910271005,857,毕节,网盘云服务,287.42
201910271010,857,毕节,网盘云服务,644.65
201910271015,857,毕节,网盘云服务,209.96
201910271020,857,毕节,网盘云服务,271.66
201910271025,857,毕节,网盘云服务,446.42
201910271030,857,毕节,网盘云服务,442.30
201910271035,857,毕节,网盘云服务,650.98
201910271040,857,毕节,网盘云服务,342.06
201910271045,857,毕节,网盘云服务,301.69
201910271050,857,毕节,网盘云服务,209.93
201910271055,857,毕节,网盘云服务,326.34
201910271105,857,毕节,网盘云服务,388.98
201910271110,857,毕节,网盘云服务,183.66
201910271115,857,毕节,网盘云服务,236.07
201910271120,857,毕节,网盘云服务,177.95
201910271125,857,毕节,网盘云服务,185.94
201910271130,857,毕节,网盘云服务,515.49
201910271135,857,毕节,网盘云服务,581.02
201910271140,857,毕节,网盘云服务,722.29
201910271145,857,毕节,网盘云服务,261.14
201910271150,857,毕节,网盘云服务,532.12
201910271155,857,毕节,网盘云服务,347.08
201910271200,857,毕节,网盘云服务,341.61
201910271205,857,毕节,网盘云服务,146.18
201910271210,857,毕节,网盘云服务,169.05
201910271215,857,毕节,网盘云服务,93.53
201910271220,857,毕节,网盘云服务,271.37
201910271225,857,毕节,网盘云服务,248.40
201910271230,857,毕节,网盘云服务,401.59
201910271235,857,毕节,网盘云服务,279.31
201910271240,857,毕节,网盘云服务,327.48
201910271245,857,毕节,网盘云服务,313.79
201910271250,857,毕节,网盘云服务,369.33
201910271255,857,毕节,网盘云服务,262.57
201910271300,857,毕节,网盘云服务,371.71
201910271305,857,毕节,网盘云服务,477.14
201910271310,857,毕节,网盘云服务,823.22
