201911151135:346450.1767578125, 201911151140:346330.2666015625, 201911151145:346210.3564453125, 201911151150:346090.4462890625, 201911151155:345970.5361328125, 201911151200:365022.53515625, 201911151205:364902.625, 201911151210:364782.71484375, 201911151215:364662.8046875, 201911151220:364542.89453125, 201911151225:364422.9853515625, 201911151230:364303.0751953125, 
201911151135:345217.287109375, 201911151140:345361.486328125, 201911151145:345505.6865234375, 201911151150:345649.8857421875, 201911151155:345794.0849609375, 201911151200:361821.890625, 201911151205:361966.08984375, 201911151210:362110.2890625, 201911151215:362254.4892578125, 201911151220:362398.6884765625, 201911151225:362542.8876953125, 201911151230:362687.0869140625, 
201911151135:353956.212890625, 201911151140:354313.697265625, 201911151145:354671.181640625, 201911151150:355028.6640625, 201911151155:355386.1484375, 201911151200:368182.64453125, 201911151205:368540.12890625, 201911151210:368897.611328125, 201911151215:369255.095703125, 201911151220:369612.578125, 201911151225:369970.0625, 201911151230:370327.544921875, 
