201911151135:218898.80078125, 201911151140:218634.775390625, 201911151145:218370.748046875, 201911151150:218106.72265625, 201911151155:217842.697265625, 201911151200:232383.568359375, 201911151205:232119.54296875, 201911151210:231855.515625, 201911151215:231591.490234375, 201911151220:231327.46484375, 201911151225:231063.4375, 201911151230:230799.412109375, 
201911151135:219032.7724609375, 201911151140:218886.0986328125, 201911151145:218739.42578125, 201911151150:218592.751953125, 201911151155:218446.078125, 201911151200:231118.2412109375, 201911151205:230971.5673828125, 201911151210:230824.8935546875, 201911151215:230678.2197265625, 201911151220:230531.546875, 201911151225:230384.873046875, 201911151230:230238.19921875, 
201911151135:224064.625, 201911151140:223531.83984375, 201911151145:222999.0546875, 201911151150:222466.26953125, 201911151155:221933.484375, 201911151200:239008.25390625, 201911151205:238475.46484375, 201911151210:237942.6796875, 201911151215:237409.89453125, 201911151220:236877.109375, 201911151225:236344.32421875, 201911151230:235811.5390625, 
