201911151135:597006.9375, 201911151140:599091.53125, 201911151145:601176.109375, 201911151150:603260.703125, 201911151155:605345.296875, 201911151200:598242.84375, 201911151205:600327.421875, 201911151210:602412.015625, 201911151215:604496.609375, 201911151220:606581.1875, 201911151225:608665.78125, 201911151230:610750.375, 
201911151135:593361.578125, 201911151140:594783.21875, 201911151145:596204.859375, 201911151150:597626.5, 201911151155:599048.140625, 201911151200:599522.5625, 201911151205:600944.203125, 201911151210:602365.84375, 201911151215:603787.484375, 201911151220:605209.125, 201911151225:606630.765625, 201911151230:608052.4140625, 
201911151135:622179.4453125, 201911151140:623342.0, 201911151145:624504.5546875, 201911151150:625667.109375, 201911151155:626829.6640625, 201911151200:625877.2578125, 201911151205:627039.8125, 201911151210:628202.3671875, 201911151215:629364.9140625, 201911151220:630527.46875, 201911151225:631690.0234375, 201911151230:632852.578125, 
