201911151135:460970.71875, 201911151140:462719.375, 201911151145:464468.03125, 201911151150:466216.6875, 201911151155:467965.34375, 201911151200:469004.171875, 201911151205:470752.828125, 201911151210:472501.484375, 201911151215:474250.140625, 201911151220:475998.796875, 201911151225:477747.453125, 201911151230:479496.109375, 
201911151135:462033.6171875, 201911151140:463669.703125, 201911151145:465305.7890625, 201911151150:466941.8671875, 201911151155:468577.953125, 201911151200:471337.4765625, 201911151205:472973.5546875, 201911151210:474609.640625, 201911151215:476245.7265625, 201911151220:477881.8125, 201911151225:479517.890625, 201911151230:481153.9765625, 
201911151135:470148.84375, 201911151140:471841.890625, 201911151145:473534.9375, 201911151150:475227.984375, 201911151155:476921.03125, 201911151200:477844.09375, 201911151205:479537.140625, 201911151210:481230.1875, 201911151215:482923.234375, 201911151220:484616.28125, 201911151225:486309.328125, 201911151230:488002.375, 
