201911151135:594646.703125, 201911151140:596964.703125, 201911151145:599282.703125, 201911151150:601600.703125, 201911151155:603918.703125, 201911151200:597747.390625, 201911151205:600065.390625, 201911151210:602383.375, 201911151215:604701.375, 201911151220:607019.375, 201911151225:609337.375, 201911151230:611655.375, 
201911151135:595280.390625, 201911151140:597781.09375, 201911151145:600281.8125, 201911151150:602782.515625, 201911151155:605283.234375, 201911151200:597016.921875, 201911151205:599517.640625, 201911151210:602018.34375, 201911151215:604519.0625, 201911151220:607019.765625, 201911151225:609520.484375, 201911151230:612021.1875, 
201911151135:619255.765625, 201911151140:620962.390625, 201911151145:622669.0234375, 201911151150:624375.6484375, 201911151155:626082.28125, 201911151200:623002.8203125, 201911151205:624709.453125, 201911151210:626416.0859375, 201911151215:628122.7109375, 201911151220:629829.34375, 201911151225:631535.96875, 201911151230:633242.6015625, 
