201911151135:777959.46875, 201911151140:780082.75, 201911151145:782206.046875, 201911151150:784329.328125, 201911151155:786452.609375, 201911151200:795664.921875, 201911151205:797788.21875, 201911151210:799911.5, 201911151215:802034.78125, 201911151220:804158.078125, 201911151225:806281.359375, 201911151230:808404.640625, 
201911151135:778948.0625, 201911151140:781879.078125, 201911151145:784810.078125, 201911151150:787741.09375, 201911151155:790672.09375, 201911151200:790948.125, 201911151205:793879.140625, 201911151210:796810.140625, 201911151215:799741.15625, 201911151220:802672.15625, 201911151225:805603.171875, 201911151230:808534.171875, 
201911151135:799488.90625, 201911151140:802108.09375, 201911151145:804727.28125, 201911151150:807346.46875, 201911151155:809965.65625, 201911151200:810908.171875, 201911151205:813527.359375, 201911151210:816146.546875, 201911151215:818765.75, 201911151220:821384.9375, 201911151225:824004.125, 201911151230:826623.3125, 
