201905282255,853,安顺,1548.57,1530.25,1497.9,1459.79,1445.33,1404.76,1364.57,1326.16,1291.88,1263.58,1222.24,1180.07,
201905282355,853,安顺,1148.29,1116.35,1066.05,1033.1,987.49,947.39,909.71,869.86,831.04,793.37,761.47,738.76,
201905290055,853,安顺,693.66,666.62,638.3,613.19,579.18,551.94,522.02,495.89,487.03,461.48,433.18,412.08,
201905290155,853,安顺,401.16,387.66,374.93,361.25,348.36,321.48,319.08,302.57,296.28,285.11,273.52,265.91,
201905290255,853,安顺,244.66,244.49,232.94,219.3,225.1,212.42,210.76,209.47,193.75,178.69,175.67,175.33,
201905290355,853,安顺,169.87,167.22,173.65,153.53,160.98,149.38,145.06,139.26,140.24,132.98,145.47,135.08,
201905290455,853,安顺,139.6,129.85,129.51,139.69,130.77,133.72,134.35,149.94,157.11,155.93,170.16,178.1,
201905290555,853,安顺,197.55,217.45,237.13,263.17,300.47,322.71,366.08,392.02,417.03,445.19,484.03,503.05,
201905290655,853,安顺,532.43,554.75,579.34,628.57,614.38,628.23,646.9,665.27,681.67,702.02,722.62,732.12,
201905290755,853,安顺,744.58,756.94,764.68,783.63,782.39,810.99,804.43,811.28,833.31,844.95,844.54,877.74,
201905290855,853,安顺,885.29,875.41,878.1,891.73,909.37,925.56,920.81,953.94,928.59,943.16,957.07,989.37,
201905290955,853,安顺,971.81,994.06,1021.84,1007.89,1010.09,1031.36,1036.24,1047.7,1034.11,1067.01,1066.4,1075.62,
201905291055,853,安顺,1089.08,1072.8,1102.09,1086.52,1094.31,1083.28,1069.7,1070.95,1081.02,1095.39,1112.15,1106.24,
201905291155,853,安顺,1086.53,1092.46,1117.22,1137.23,1190.26,1245.05,1314.93,1345.2,1367.07,1415.15,1425.43,1435.86,
201905291255,853,安顺,1422.4,1416.93,1389.08,1368.38,1360.18,1300.13,1291.19,1243.33,1226.53,1196.9,1176.13,1134.09,
201905291355,853,安顺,1115.14,1092.08,1094.79,1067.08,1082.48,1055.47,1046.78,1022.99,1036.54,1030.82,1031.98,1059.13,
201905291455,853,安顺,1047.55,1078.39,1048.93,1066.15,1078.63,1078.4,1104.71,1087.12,1083.01,1074.1,1063.92,1069.16,
201905291555,853,安顺,1084.46,1081.15,1096.6,1116.15,1119.47,1107.4,1153.86,1134.71,1133.29,1157.79,1190.91,1191.38,
201905291655,853,安顺,1198.1,1229.27,1232.03,1206.2,1222.19,1235.33,1239.12,1254.1,1293.88,1273.82,1263.13,1284.09,
201905291755,853,安顺,1269.81,1264.88,1274.94,1305.04,1306.03,1300.05,1354.2,1357.97,1330.5,1332.53,1338.96,1357.22,
201905291855,853,安顺,1392.8,1374.18,1373.63,1408.43,1395.51,1392.15,1426.33,1455.19,1471.2,1518.84,1506.36,1512.75,
