TIME_ID,AREA_ID,AREA_NAME,LTE_FLOW_GB
201910271500,85,贵州,317191.02
201910271500,850,贵安新区,4074.04
201910271500,851,贵阳,64909.47
201910271500,852,遵义,48850.03
201910271500,853,安顺,18964.55
201910271500,854,都匀,26450.69
201910271500,855,凯里,38547.84
201910271500,856,铜仁,26849.94
201910271500,857,毕节,39938.08
201910271500,858,六盘水,21095.62
201910271500,859,兴义,27510.76
