201911151135:1593.2920532226562, 201911151140:1601.4380493164062, 201911151145:1609.583984375, 201911151150:1617.7299194335938, 201911151155:1625.8759155273438, 201911151200:1720.1522216796875, 201911151205:1728.2982177734375, 201911151210:1736.4441528320312, 201911151215:1744.590087890625, 201911151220:1752.7360229492188, 201911151225:1760.8820190429688, 201911151230:1769.0279541015625, 
201911151135:1576.672119140625, 201911151140:1585.7445068359375, 201911151145:1594.81689453125, 201911151150:1603.8892822265625, 201911151155:1612.961669921875, 201911151200:1695.4718627929688, 201911151205:1704.5442504882812, 201911151210:1713.6166381835938, 201911151215:1722.6890258789062, 201911151220:1731.7614135742188, 201911151225:1740.8338012695312, 201911151230:1749.9061889648438, 
201911151135:1559.5340576171875, 201911151140:1567.8880615234375, 201911151145:1576.2421264648438, 201911151150:1584.5961303710938, 201911151155:1592.9501953125, 201911151200:1680.3042602539062, 201911151205:1688.6583251953125, 201911151210:1697.0123291015625, 201911151215:1705.3663940429688, 201911151220:1713.7203979492188, 201911151225:1722.074462890625, 201911151230:1730.428466796875, 
201911151135:1577.2675170898438, 201911151140:1586.957275390625, 201911151145:1596.6470336914062, 201911151150:1606.3367919921875, 201911151155:1616.0265502929688, 201911151200:1691.6256713867188, 201911151205:1701.3154296875, 201911151210:1711.0051879882812, 201911151215:1720.6949462890625, 201911151220:1730.3846435546875, 201911151225:1740.0744018554688, 201911151230:1749.76416015625, 
