201911151135:212.54946327209473, 201911151140:212.19719314575195, 201911151145:211.8449249267578, 201911151150:211.49265670776367, 201911151155:211.14038848876953, 201911151200:212.36513900756836, 201911151205:212.01287078857422, 201911151210:211.66060256958008, 201911151215:211.30833435058594, 201911151220:210.95606422424316, 201911151225:210.60379600524902, 201911151230:210.25152778625488, 
201911151135:210.9944133758545, 201911151140:210.68737602233887, 201911151145:210.38033866882324, 201911151150:210.07330131530762, 201911151155:209.76626586914062, 201911151200:210.64844131469727, 201911151205:210.34140396118164, 201911151210:210.03436660766602, 201911151215:209.7273292541504, 201911151220:209.42029190063477, 201911151225:209.11325454711914, 201911151230:208.80621719360352, 
201911151135:215.56287002563477, 201911151140:215.09220123291016, 201911151145:214.62153244018555, 201911151150:214.15086364746094, 201911151155:213.68019485473633, 201911151200:215.8875846862793, 201911151205:215.4169158935547, 201911151210:214.94624710083008, 201911151215:214.47557830810547, 201911151220:214.00490951538086, 201911151225:213.53424072265625, 201911151230:213.0635757446289, 
201911151135:214.4321527481079, 201911151140:214.27725982666016, 201911151145:214.1223669052124, 201911151150:213.96747303009033, 201911151155:213.81258010864258, 201911151200:213.01001930236816, 201911151205:212.8551254272461, 201911151210:212.70023250579834, 201911151215:212.5453395843506, 201911151220:212.39044570922852, 201911151225:212.23555278778076, 201911151230:212.080659866333, 
