201911151135:3436.424331665039, 201911151140:3433.1588287353516, 201911151145:3429.893325805664, 201911151150:3426.6278228759766, 201911151155:3423.362319946289, 201911151200:3433.250442504883, 201911151205:3429.9849395751953, 201911151210:3426.719436645508, 201911151215:3423.4539337158203, 201911151220:3420.188446044922, 201911151225:3416.9229431152344, 201911151230:3413.657440185547, 
201911151135:3454.0355529785156, 201911151140:3449.460906982422, 201911151145:3444.886260986328, 201911151150:3440.3116149902344, 201911151155:3435.7369689941406, 201911151200:3461.482696533203, 201911151205:3456.9080505371094, 201911151210:3452.3334045410156, 201911151215:3447.758758544922, 201911151220:3443.184112548828, 201911151225:3438.6094665527344, 201911151230:3434.0348205566406, 
201911151135:3389.08935546875, 201911151140:3379.7045288085938, 201911151145:3370.3197021484375, 201911151150:3360.9348754882812, 201911151155:3351.550048828125, 201911151200:3428.317626953125, 201911151205:3418.9328002929688, 201911151210:3409.5479736328125, 201911151215:3400.1631469726562, 201911151220:3390.7783203125, 201911151225:3381.3934936523438, 201911151230:3372.0086669921875, 
201911151135:3409.9376220703125, 201911151140:3406.0451049804688, 201911151145:3402.152557373047, 201911151150:3398.260040283203, 201911151155:3394.3675231933594, 201911151200:3410.4606018066406, 201911151205:3406.568084716797, 201911151210:3402.675537109375, 201911151215:3398.7830200195312, 201911151220:3394.8904724121094, 201911151225:3390.9979553222656, 201911151230:3387.105438232422, 
