201911151135:27.779242515563965, 201911151140:27.68788719177246, 201911151145:27.5965313911438, 201911151150:27.505176067352295, 201911151155:27.413820266723633, 201911151200:26.89373016357422, 201911151205:26.802374839782715, 201911151210:26.711019039154053, 201911151215:26.61966371536255, 201911151220:26.528307914733887, 201911151225:26.436952114105225, 201911151230:26.34559679031372, 
201911151135:27.908584594726562, 201911151140:27.573226928710938, 201911151145:27.237869262695312, 201911151150:26.902511596679688, 201911151155:26.567155838012695, 201911151200:28.793487548828125, 201911151205:28.4581298828125, 201911151210:28.122772216796875, 201911151215:27.78741455078125, 201911151220:27.452056884765625, 201911151225:27.11669921875, 201911151230:26.781341552734375, 
201911151135:27.573701858520508, 201911151140:27.151226043701172, 201911151145:26.728750228881836, 201911151150:26.3062744140625, 201911151155:25.883798599243164, 201911151200:29.110273361206055, 201911151205:28.68779754638672, 201911151210:28.265321731567383, 201911151215:27.842845916748047, 201911151220:27.42037010192871, 201911151225:26.997894287109375, 201911151230:26.57541847229004, 
201911151135:28.22217059135437, 201911151140:28.248823881149292, 201911151145:28.275476932525635, 201911151150:28.302130222320557, 201911151155:28.3287832736969, 201911151200:26.420531034469604, 201911151205:26.447184085845947, 201911151210:26.47383737564087, 201911151215:26.500490427017212, 201911151220:26.527143716812134, 201911151225:26.553796768188477, 201911151230:26.58044981956482, 
