201911151135:262.9008102416992, 201911151140:262.03778076171875, 201911151145:261.1747512817383, 201911151150:260.3117141723633, 201911151155:259.4486846923828, 201911151200:267.54856872558594, 201911151205:266.68553924560547, 201911151210:265.82250213623047, 201911151215:264.95947265625, 201911151220:264.096435546875, 201911151225:263.23340606689453, 201911151230:262.37037658691406, 
201911151135:264.3873481750488, 201911151140:263.80274963378906, 201911151145:263.2181510925293, 201911151150:262.63355255126953, 201911151155:262.04895401000977, 201911151200:266.70165252685547, 201911151205:266.1170539855957, 201911151210:265.53245544433594, 201911151215:264.9478569030762, 201911151220:264.3632583618164, 201911151225:263.77865982055664, 201911151230:263.1940612792969, 
201911151135:267.1116409301758, 201911151140:266.6579475402832, 201911151145:266.20425033569336, 201911151150:265.7505569458008, 201911151155:265.29685974121094, 201911151200:268.87790298461914, 201911151205:268.42420959472656, 201911151210:267.9705123901367, 201911151215:267.51681900024414, 201911151220:267.0631217956543, 201911151225:266.6094284057617, 201911151230:266.1557312011719, 
201911151135:267.0296001434326, 201911151140:266.64116287231445, 201911151145:266.25272369384766, 201911151150:265.86428451538086, 201911151155:265.47584533691406, 201911151200:268.6670665740967, 201911151205:268.2786273956299, 201911151210:267.8901901245117, 201911151215:267.5017509460449, 201911151220:267.1133117675781, 201911151225:266.72487449645996, 201911151230:266.33643531799316, 
