201911151135:271106.8984375, 201911151140:272550.265625, 201911151145:273993.625, 201911151150:275436.9921875, 201911151155:276880.359375, 201911151200:274085.2890625, 201911151205:275528.6484375, 201911151210:276972.015625, 201911151215:278415.3828125, 201911151220:279858.75, 201911151225:281302.109375, 201911151230:282745.4765625, 
201911151135:269219.7421875, 201911151140:270290.5859375, 201911151145:271361.4296875, 201911151150:272432.265625, 201911151155:273503.109375, 201911151200:274820.703125, 201911151205:275891.546875, 201911151210:276962.390625, 201911151215:278033.2265625, 201911151220:279104.0703125, 201911151225:280174.9140625, 201911151230:281245.7578125, 
201911151135:279046.328125, 201911151140:280050.09375, 201911151145:281053.859375, 201911151150:282057.6328125, 201911151155:283061.3984375, 201911151200:284042.8828125, 201911151205:285046.6484375, 201911151210:286050.421875, 201911151215:287054.1875, 201911151220:288057.953125, 201911151225:289061.71875, 201911151230:290065.4921875, 
