201911151135:381395.109375, 201911151140:383326.421875, 201911151145:385257.71875, 201911151150:387189.015625, 201911151155:389120.328125, 201911151200:386843.015625, 201911151205:388774.3125, 201911151210:390705.609375, 201911151215:392636.921875, 201911151220:394568.21875, 201911151225:396499.53125, 201911151230:398430.828125, 
201911151135:381594.453125, 201911151140:383677.59375, 201911151145:385760.71875, 201911151150:387843.859375, 201911151155:389927.0, 201911151200:386046.5, 201911151205:388129.625, 201911151210:390212.765625, 201911151215:392295.890625, 201911151220:394379.03125, 201911151225:396462.15625, 201911151230:398545.296875, 
201911151135:393329.5703125, 201911151140:394740.421875, 201911151145:396151.265625, 201911151150:397562.1171875, 201911151155:398972.96875, 201911151200:400333.09375, 201911151205:401743.9375, 201911151210:403154.7890625, 201911151215:404565.6328125, 201911151220:405976.484375, 201911151225:407387.328125, 201911151230:408798.1796875, 
