201911151135:552035.515625, 201911151140:554413.0, 201911151145:556790.484375, 201911151150:559167.96875, 201911151155:561545.4375, 201911151200:557301.40625, 201911151205:559678.890625, 201911151210:562056.375, 201911151215:564433.859375, 201911151220:566811.34375, 201911151225:569188.8125, 201911151230:571566.296875, 
201911151135:550221.40625, 201911151140:551046.8828125, 201911151145:551872.359375, 201911151150:552697.83984375, 201911151155:553523.31640625, 201911151200:565475.2890625, 201911151205:566300.765625, 201911151210:567126.2421875, 201911151215:567951.71875, 201911151220:568777.1953125, 201911151225:569602.671875, 201911151230:570428.1484375, 
201911151135:568444.78125, 201911151140:569420.6796875, 201911151145:570396.578125, 201911151150:571372.484375, 201911151155:572348.3828125, 201911151200:580923.421875, 201911151205:581899.3203125, 201911151210:582875.21875, 201911151215:583851.125, 201911151220:584827.0234375, 201911151225:585802.921875, 201911151230:586778.828125, 
