TIME_ID,AREA_ID,AREA_NAME,LTE_FLOW_GB
201910280025,85,贵州,16824.19
201910280025,850,贵安新区,343.93
201910280025,851,贵阳,3945.74
201910280025,852,遵义,2435.02
201910280025,853,安顺,1080.94
201910280025,854,都匀,1258.35
201910280025,855,凯里,1928.77
201910280025,856,铜仁,1442.24
201910280025,857,毕节,2150.07
201910280025,858,六盘水,1054.22
201910280025,859,兴义,1184.90
