201911151135:136072.26171875, 201911151140:136666.765625, 201911151145:137261.265625, 201911151150:137855.76953125, 201911151155:138450.26953125, 201911151200:137933.703125, 201911151205:138528.20703125, 201911151210:139122.70703125, 201911151215:139717.2109375, 201911151220:140311.7109375, 201911151225:140906.2109375, 201911151230:141500.71484375, 
201911151135:137207.234375, 201911151140:137761.89453125, 201911151145:138316.55078125, 201911151150:138871.2109375, 201911151155:139425.87109375, 201911151200:139265.65625, 201911151205:139820.31640625, 201911151210:140374.9765625, 201911151215:140929.63671875, 201911151220:141484.29296875, 201911151225:142038.953125, 201911151230:142593.61328125, 
201911151135:142855.9609375, 201911151140:143310.97265625, 201911151145:143765.98828125, 201911151150:144221.0, 201911151155:144676.01171875, 201911151200:144952.92578125, 201911151205:145407.94140625, 201911151210:145862.953125, 201911151215:146317.96484375, 201911151220:146772.9765625, 201911151225:147227.98828125, 201911151230:147683.0, 
